Municipio;Qtd-Doses-Distribuidas
SÃO JOSÉ DO BARREIRO;2215
SÃO JOSÉ DA BELA VISTA;3814
SÃO JOAQUIM DA BARRA;27137
SÃO JOÃO DO PAU D'ALHO;1575
SÃO JOÃO DE IRACEMA;1197
SÃO JOÃO DAS DUAS PONTES;1405
SÃO JOÃO DA BOA VISTA;55909
SÃO FRANCISCO;1839
SÃO CARLOS;136490
SÃO CAETANO DO SUL;116922
SÃO BERNARDO DO CAMPO;407588
SÃO BENTO DO SAPUCAÍ;6233
SANTOS;322990
SANTÓPOLIS DO AGUAPEÍ;2209
SANTO EXPEDITO;1873
SANTO ANTÔNIO DO PINHAL;3466
SANTO ANTÔNIO DO JARDIM;3336
SANTO ANTÔNIO DO ARACANGUÁ;3950
SANTO ANTÔNIO DE POSSE;10172
SANTO ANTÔNIO DA ALEGRIA;3859
SANTO ANDRÉ;404638
SANTO ANASTÁCIO;11855
SANTANA DE PARNAÍBA;61125
SANTANA DA PONTE PENSA;1144
SANTA SALETE;1160
SANTA ROSA DE VITERBO;13594
SANTA RITA DO PASSA QUATRO;17437
SANTA RITA D'OESTE;1846
SANTA MERCEDES;1618
SANTA MARIA DA SERRA;2801
SANTA LÚCIA;3562
SANTA ISABEL;25963
SANTA GERTRUDES;9925
SANTA FÉ DO SUL;22182
SANTA ERNESTINA;2530
SANTA CRUZ DO RIO PARDO;25757
SANTA CRUZ DAS PALMEIRAS;14561
SANTA CRUZ DA ESPERANÇA;1303
SANTA CRUZ DA CONCEIÇÃO;2706
SANTA CLARA D'OESTE;1352
SANTA BRANCA;7642
SANTA BÁRBARA D'OESTE;90687
SANTA ALBERTINA;3877
SANTA ADÉLIA;7932
SANDOVALINA;2045
SALTO GRANDE;4916
SALTO DE PIRAPORA;21872
SALTO;55545
SALTINHO;4172
SALMOURÃO;2642
SALESÓPOLIS;8179
SALES OLIVEIRA;6207
SALES;3442
SAGRES;1521
SABINO;3422
RUBINÉIA;2126
RUBIÁCEA;1548
ROSEIRA;4819
ROSANA;10128
RIVERSUL;3218
RIOLÂNDIA;4999
RIO GRANDE DA SERRA;20275
RIO DAS PEDRAS;13324
RIO CLARO;107509
RINÓPOLIS;5667
RINCÃO;5366
RIFAINA;2124
RIBEIRÃO PRETO;365967
RIBEIRÃO PIRES;62836
RIBEIRÃO GRANDE;3743
RIBEIRÃO DOS ÍNDIOS;1668
RIBEIRÃO DO SUL;2837
RIBEIRÃO CORRENTE;2136
RIBEIRÃO BRANCO;7363
RIBEIRÃO BONITO;5960
RIBEIRA;1897
RESTINGA;3007
REGISTRO;35857
REGINÓPOLIS;3667
REGENTE FEIJÓ;10297
REDENÇÃO DA SERRA;2247
RANCHARIA;16155
RAFARD;4284
QUINTANA;3515
QUELUZ;5479
QUEIROZ;1551
QUATÁ;6655
QUADRA;1708
PROMISSÃO;19475
PRESIDENTE VENCESLAU;23567
PRESIDENTE PRUDENTE;133664
PRESIDENTE EPITÁCIO;21771
PRESIDENTE BERNARDES;9217
PRESIDENTE ALVES;2626
PRATÂNIA;2103
PRAIA GRANDE;162956
PRADÓPOLIS;7948
PRACINHA;1343
POTIRENDABA;8977
POTIM;8784
PORTO FERREIRA;27489
PORTO FELIZ;24644
PORANGABA;5441
POPULINA;2710
PONTES GESTAL;1511
PONTALINDA;2070
PONTAL;16027
PONGAÍ;2179
POMPÉIA;12727
POLONI;3260
POÁ;50733
PLATINA;1793
PLANALTO;2358
PITANGUEIRAS;15980
PIRATININGA;8024
PIRASSUNUNGA;41105
PIRAPOZINHO;13830
PIRAPORA DO BOM JESUS;7196
PIRANGI;6205
PIRAJUÍ;13580
PIRAJU;16828
PIRACICABA;207855
PIRACAIA;13946
PIQUETE;7603
PIQUEROBI;2325
PINHALZINHO;7865
PINDORAMA;9004
PINDAMONHANGABA;77302
PILAR DO SUL;14241
PIEDADE;27338
PIACATU;3024
PERUÍBE;38724
PEREIRAS;3920
PEREIRA BARRETO;13599
PENÁPOLIS;35900
PEDRO DE TOLEDO;6332
PEDRINHAS PAULISTA;1769
PEDREIRA;23928
PEDREGULHO;8050
PEDRANÓPOLIS;1676
PEDRA BELA;3174
PEDERNEIRAS;21334
PAULO DE FARIA;5189
PAULISTÂNIA;1020
PAULÍNIA;43712
PAULICÉIA;3174
PATROCÍNIO PAULISTA;7139
PARISI;1447
PARIQUERA-AÇU;11810
PARDINHO;3120
PARAPUÃ;6196
PARANAPUÃ;2210
PARANAPANEMA;8942
PARAÍSO;3311
PARAIBUNA;9236
PARAGUAÇU PAULISTA;22695
PANORAMA;7577
PALMITAL;12834
PALMEIRA D'OESTE;5777
PALMARES PAULISTA;4283
PALESTINA;7068
PACAEMBU;7352
OUROESTE;5255
OURO VERDE;4956
OURINHOS;60614
OSVALDO CRUZ;19475
OSCAR BRESSANE;1874
OSASCO;327017
ORLÂNDIA;21412
ORINDIÚVA;2732
ORIENTE;3647
ONDA VERDE;2267
OLÍMPIA;29305
ÓLEO;1663
OCAUÇU;2222
NUPORANGA;3962
NOVO HORIZONTE;20947
NOVAIS;2083
NOVA ODESSA;25270
NOVA LUZITÂNIA;2014
NOVA INDEPENDÊNCIA;1704
NOVA GUATAPORANGA;1523
NOVA GRANADA;10474
NOVA EUROPA;4541
NOVA CASTILHO;739
NOVA CANAÃ PAULISTA;1467
NOVA CAMPINA;3602
NOVA ALIANÇA;3677
NIPOÃ;2215
NHANDEARA;7345
NEVES PAULISTA;5901
NAZARÉ PAULISTA;10006
NATIVIDADE DA SERRA;4243
NARANDIBA;2273
NANTES;1400
MURUTINGA DO SUL;2741
MOTUCA;2119
MORUNGABA;6204
MORRO AGUDO;13632
MONTEIRO LOBATO;2716
MONTE MOR;24824
MONTE CASTELO;2598
MONTE AZUL PAULISTA;10691
MONTE APRAZÍVEL;13279
MONTE ALTO;26758
MONTE ALEGRE DO SUL;4422
MONGAGUÁ;30393
MONÇÕES;1510
MOMBUCA;1785
MOGI MIRIM;49045
MOGI GUAÇU;76681
MOGI DAS CRUZES;202982
MOCOCA;38926
MIRASSOLÂNDIA;2714
MIRASSOL;31476
MIRANTE DO PARANAPANEMA;10677
MIRANDÓPOLIS;16249
MIRACATU;10816
MIRA ESTRELA;2043
MINEIROS DO TIETÊ;6132
MIGUELÓPOLIS;10564
MESÓPOLIS;1288
MERIDIANO;2314
MENDONÇA;3260
MAUÁ;193077
MATÃO;41827
MARTINÓPOLIS;13872
MARINÓPOLIS;1298
MARÍLIA;144937
MARIÁPOLIS;2081
MARAPOAMA;1933
MARACAÍ;7137
MARABÁ PAULISTA;2297
MANDURI;4848
MAIRIPORÃ;42477
MAIRINQUE;22374
MAGDA;2023
MACEDÔNIA;2409
MACAUBAL;4779
MACATUBA;8229
LUTÉCIA;1647
LUPÉRCIO;2385
LUIZIÂNIA;2609
LUÍS ANTÔNIO;5360
LUCIANÓPOLIS;1547
LUCÉLIA;11405
LOUVEIRA;16816
LOURDES;1544
LORENA;44923
LINS;44338
LINDÓIA;3892
LIMEIRA;149783
LENÇÓIS PAULISTA;30534
LEME;45668
LAVRINHAS;2880
LAVÍNIA;3940
LARANJAL PAULISTA;15103
LAGOINHA;3207
JUQUITIBA;14667
JUQUIÁ;10225
JUNQUEIRÓPOLIS;11187
JUNDIAÍ;220338
JUMIRIM;1389
JÚLIO MESQUITA;2311
JOSÉ BONIFÁCIO;18148
JOÃO RAMALHO;1952
JOANÓPOLIS;6993
JERIQUARA;1545
JAÚ;80136
JARINU;13933
JARDINÓPOLIS;20134
JANDIRA;46737
JAMBEIRO;2817
JALES;33609
JAGUARIÚNA;24726
JACUPIRANGA;8419
JACI;3790
JACAREÍ;115173
JABOTICABAL;42428
JABORANDI;3398
ITUVERAVA;24181
ITUPEVA;21946
ITU;80157
ITOBI;4559
ITIRAPUÃ;3463
ITIRAPINA;7235
ITATINGA;8056
ITATIBA;55298
ITARIRI;7537
ITARARÉ;23787
ITAQUAQUECETUBA;130069
ITAPURA;2394
ITAPUÍ;6173
ITAPORANGA;8359
ITÁPOLIS;22857
ITAPIRAPUÃ PAULISTA;1896
ITAPIRA;42094
ITAPEVI;84634
ITAPEVA;43369
ITAPETININGA;77657
ITAPECERICA DA SERRA;75001
ITAOCA;2251
ITANHAÉM;57510
ITAJU;1845
ITAJOBI;9119
ITAÍ;11529
ITABERÁ;9337
IRAPURU;4204
IRAPUÃ;3826
IRACEMÁPOLIS;10820
IPUÃ;6759
IPORANGA;2786
IPIGUÁ;2879
IPEÚNA;3015
IPERÓ;12943
IPAUSSU;6868
INÚBIA PAULISTA;2184
INDIAPORÃ;2877
INDIANA;2837
INDAIATUBA;115017
ILHABELA;15342
ILHA SOLTEIRA;16063
ILHA COMPRIDA;6544
IGUAPE;16915
IGARATÁ;4937
IGARAPAVA;14412
IGARAÇU DO TIETÊ;10420
IEPÊ;4497
ICÉM;4258
IBIÚNA;38333
IBITINGA;29964
IBIRAREMA;3815
IBIRÁ;6552
IBATÉ;13572
IARAS;3595
IACRI;3651
IACANGA;5544
HORTOLÂNDIA;97491
HOLAMBRA;7094
HERCULÂNDIA;4859
GUZOLÂNDIA;2414
GUATAPARÁ;3732
GUARULHOS;579448
GUARUJÁ;150461
GUARIBA;15847
GUAREÍ;6948
GUARATINGUETÁ;69244
GUARAREMA;14544
GUARARAPES;17126
GUARANTÃ;3271
GUARANI D'OESTE;1368
GUARACI;5461
GUARAÇAÍ;5008
GUARÁ;9668
GUAPIARA;9044
GUAPIAÇU;10867
GUAÍRA;19113
GUAIMBÊ;3033
GUAIÇARA;5215
GLICÉRIO;2382
GETULINA;5664
GENERAL SALGADO;6502
GAVIÃO PEIXOTO;2181
GASTÃO VIDIGAL;2190
GARÇA;24721
GÁLIA;4050
GABRIEL MONTEIRO;1712
FRANCO DA ROCHA;64120
FRANCISCO MORATO;64302
FRANCA;168028
FLORÍNEA;1861
FLÓRIDA PAULISTA;6618
FLOREAL;2117
FLORA RICA;1226
FERRAZ DE VASCONCELOS;72548
FERNÃO;1051
FERNANDÓPOLIS;44499
FERNANDO PRESTES;3611
FARTURA;9074
EUCLIDES DA CUNHA PAULISTA;4419
ESTRELA DO NORTE;1476
ESTRELA D'OESTE;4948
ESTIVA GERBI;4993
ESPÍRITO SANTO DO TURVO;1966
ESPÍRITO SANTO DO PINHAL;24293
ENGENHEIRO COELHO;7585
EMILIANÓPOLIS;1806
EMBU-GUAÇU;33848
EMBU DAS ARTES;99052
EMBAÚBA;1412
ELISIÁRIO;1795
ELIAS FAUSTO;7621
ELDORADO;9670
ECHAPORÃ;3848
DUMONT;3957
DUARTINA;7187
DRACENA;29282
DOURADO;4985
DOLCINÓPOLIS;1408
DOIS CÓRREGOS;12916
DOBRADA;3391
DIVINOLÂNDIA;7294
DIRCE REIS;1189
DIADEMA;177612
DESCALVADO;17650
CUNHA;11950
CUBATÃO;55974
CRUZEIRO;40130
CRUZÁLIA;1363
CRISTAIS PAULISTA;4078
CRAVINHOS;16448
COTIA;108740
COSMORAMA;4660
COSMÓPOLIS;26279
CORUMBATAÍ;2066
CORONEL MACEDO;2639
COROADOS;2907
CORDEIRÓPOLIS;12361
CONCHAS;8973
CONCHAL;11885
COLÔMBIA;3224
COLINA;9344
CLEMENTINA;3428
CHAVANTES;6041
CHARQUEADA;7443
CESÁRIO LANGE;7840
CERQUILHO;21634
CERQUEIRA CÉSAR;9918
CEDRAL;5897
CATIGUÁ;3634
CATANDUVA;74516
CASTILHO;11564
CÁSSIA DOS COQUEIROS;1626
CASA BRANCA;17078
CARDOSO;7358
CARAPICUÍBA;163123
CARAGUATATUBA;64415
CAPIVARI;24442
CAPELA DO ALTO;8594
CAPÃO BONITO;21380
CANITAR;2127
CÂNDIDO RODRIGUES;1910
CÂNDIDO MOTA;16637
CANAS;2044
CANANÉIA;6900
CAMPOS NOVOS PAULISTA;2449
CAMPOS DO JORDÃO;23201
CAMPO LIMPO PAULISTA;36407
CAMPINAS;644975
CAMPINA DO MONTE ALEGRE;3120
CAJURU;13168
CAJOBI;5563
CAJATI;13653
CAJAMAR;29398
CAIUÁ;3233
CAIEIRAS;42442
CAIABU;2444
CAFELÂNDIA;9551
CACONDE;10239
CACHOEIRA PAULISTA;18224
CAÇAPAVA;46214
CABREÚVA;19254
CABRÁLIA PAULISTA;2254
BURITIZAL;2604
BURITAMA;9042
BURI;8309
BROTAS;11619
BRODOWSKI;12048
BREJO ALEGRE;1587
BRAÚNA;3179
BRAGANÇA PAULISTA;88886
BOTUCATU;72915
BOREBI;1287
BORBOREMA;8827
BORACÉIA;2500
BORÁ;835
BOM SUCESSO DE ITARARÉ;1520
BOM JESUS DOS PERDÕES;10304
BOITUVA;24984
BOFETE;5724
BOCAINA;5505
BOA ESPERANÇA DO SUL;6456
BIRITIBA MIRIM;13649
BIRIGUI;61006
BILAC;4752
BERTIOGA;26337
BERNARDINO DE CAMPOS;6379
BENTO DE ABREU;1415
BEBEDOURO;44846
BAURU;221722
BATATAIS;33580
BASTOS;10955
BARUERI;123579
BARRINHA;11995
BARRETOS;74640
BARRA DO TURVO;5158
BARRA DO CHAPÉU;2746
BARRA BONITA;19738
BARIRI;18036
BARBOSA;3480
BARÃO DE ANTONINA;2149
BANANAL;6094
BÁLSAMO;4952
BALBINOS;1879
BADY BASSITT;9581
AVARÉ;48419
AVANHANDAVA;5108
AVAÍ;3441
AURIFLAMA;8506
ATIBAIA;76703
ASSIS;58890
ASPÁSIA;1206
ARUJÁ;38165
ARTUR NOGUEIRA;22341
ARIRANHA;4837
AREIÓPOLIS;4288
AREIAS;1957
AREALVA;5212
ARCO-ÍRIS;1553
ARARAS;66964
ARARAQUARA;131436
ARAPEÍ;1290
ARANDU;3223
ARAMINA;2829
ARAÇOIABA DA SERRA;16002
ARAÇATUBA;113969
ARAÇARIGUAMA;8136
APIAÍ;12140
APARECIDA D'OESTE;2885
APARECIDA;17972
ANHUMAS;2137
ANHEMBI;3230
ANGATUBA;12222
ANDRADINA;32822
ANALÂNDIA;2429
AMPARO;39771
AMÉRICO DE CAMPOS;3612
AMÉRICO BRASILIENSE;17229
AMERICANA;125117
ALVINLÂNDIA;1665
ÁLVARO DE CARVALHO;2159
ÁLVARES MACHADO;12751
ÁLVARES FLORENCE;2918
ALUMÍNIO;7242
ALTO ALEGRE;2655
ALTINÓPOLIS;9130
ALTAIR;1930
ALFREDO MARCONDES;2877
ALAMBARI;2860
AGUDOS;20332
ÁGUAS DE SÃO PEDRO;2879
ÁGUAS DE SANTA BÁRBARA;3638
ÁGUAS DE LINDÓIA;11237
ÁGUAS DA PRATA;5110
AGUAÍ;16056
ADOLFO;2430
ADAMANTINA;23109
