Municipio;Qtd-Doses-Distribuidas
SANTA ISABEL;30993
SANTA GERTRUDES;11740
SANTA FÉ DO SUL;25222
SANTA ERNESTINA;2966
SANTA CRUZ DO RIO PARDO;29355
SANTA CRUZ DAS PALMEIRAS;17383
SANTA CRUZ DA ESPERANÇA;1465
SANTA CRUZ DA CONCEIÇÃO;3056
SANTA CLARA D'OESTE;1524
SANTA BRANCA;9039
SANTA BÁRBARA D'OESTE;107550
SANTA ALBERTINA;4455
SANTA ADÉLIA;9237
SANDOVALINA;2266
SALTO GRANDE;5690
SALTO DE PIRAPORA;25762
SALTO;65534
SALTINHO;4900
SALMOURÃO;3103
SALESÓPOLIS;9835
SALES OLIVEIRA;7180
SALES;3915
SAGRES;1637
SABINO;3848
RUBINÉIA;2415
RUBIÁCEA;1790
ROSEIRA;5734
ROSANA;11422
RIVERSUL;3659
RIOLÂNDIA;6070
RIO GRANDE DA SERRA;24874
RIO DAS PEDRAS;15919
RIO CLARO;121688
RINÓPOLIS;6615
RINCÃO;6220
RIFAINA;2403
RIBEIRÃO PRETO;427442
RIBEIRÃO PIRES;74239
RIBEIRÃO GRANDE;4492
RIBEIRÃO DOS ÍNDIOS;1761
RIBEIRÃO DO SUL;3319
RIBEIRÃO CORRENTE;2620
RIBEIRÃO BRANCO;8504
RIBEIRÃO BONITO;6946
RIBEIRA;2185
RESTINGA;3534
REGISTRO;40268
REGINÓPOLIS;4159
REGENTE FEIJÓ;12035
REDENÇÃO DA SERRA;2758
RANCHARIA;18671
RAFARD;4978
QUINTANA;4008
QUELUZ;6642
QUEIROZ;1807
QUATÁ;7798
QUADRA;2023
PROMISSÃO;22736
PRESIDENTE VENCESLAU;26637
PRESIDENTE PRUDENTE;154847
PRESIDENTE EPITÁCIO;25569
PRESIDENTE BERNARDES;10252
PRESIDENTE ALVES;2958
PRATÂNIA;2523
PRAIA GRANDE;190423
PRADÓPOLIS;9517
PRACINHA;1572
POTIRENDABA;10452
POTIM;10806
PORTO FERREIRA;32284
PORTO FELIZ;29228
PORANGABA;6518
POPULINA;2958
PONTES GESTAL;1719
PONTALINDA;2524
PONTAL;19866
PONGAÍ;2464
POMPÉIA;14209
POLONI;3640
POÁ;60895
PLATINA;2105
PLANALTO;2841
PITANGUEIRAS;19144
PIRATININGA;8939
PIRASSUNUNGA;46375
PIRAPOZINHO;15865
PIRAPORA DO BOM JESUS;8645
PIRANGI;7144
PIRAJUÍ;15705
PIRAJU;19180
PIRACICABA;242951
PIRACAIA;16858
PIQUETE;8880
PIQUEROBI;2546
PINHALZINHO;9268
PINDORAMA;10361
PINDAMONHANGABA;91702
PILAR DO SUL;16661
PIEDADE;32358
PIACATU;3540
PERUÍBE;45460
PEREIRAS;4674
PEREIRA BARRETO;15640
PENÁPOLIS;40487
PEDRO DE TOLEDO;7678
PEDRINHAS PAULISTA;1994
PEDREIRA;28567
PEDREGULHO;9358
PEDRANÓPOLIS;1876
PEDRA BELA;3716
PEDERNEIRAS;25312
PAULO DE FARIA;6149
PAULISTÂNIA;1177
PAULÍNIA;53087
PAULICÉIA;3931
PATROCÍNIO PAULISTA;8363
PARISI;1578
PARIQUERA-AÇU;13110
PARDINHO;3739
PARAPUÃ;7038
PARANAPUÃ;2593
PARANAPANEMA;10562
PARAÍSO;3759
PARAIBUNA;10982
PARAGUAÇU PAULISTA;26143
PANORAMA;8989
PALMITAL;14539
PALMEIRA D'OESTE;6540
PALMARES PAULISTA;5324
PALESTINA;8186
PACAEMBU;8720
OUROESTE;6047
OURO VERDE;5615
OURINHOS;67623
OSVALDO CRUZ;22295
OSCAR BRESSANE;2089
OSASCO;383430
ORLÂNDIA;26079
ORINDIÚVA;3292
ORIENTE;4193
ONDA VERDE;2710
OLÍMPIA;33701
ÓLEO;1868
OCAUÇU;2543
NUPORANGA;4532
NOVO HORIZONTE;24639
NOVAIS;2410
NOVA ODESSA;30686
NOVA LUZITÂNIA;2351
NOVA INDEPENDÊNCIA;2002
NOVA GUATAPORANGA;1707
NOVA GRANADA;12311
NOVA EUROPA;5378
NOVA CASTILHO;813
NOVA CANAÃ PAULISTA;1704
NOVA CAMPINA;4424
NOVA ALIANÇA;4250
NIPOÃ;2655
NHANDEARA;8270
NEVES PAULISTA;6692
NAZARÉ PAULISTA;12806
NATIVIDADE DA SERRA;4900
NARANDIBA;2677
NANTES;1550
MURUTINGA DO SUL;3127
MOTUCA;2457
MORUNGABA;7359
MORRO AGUDO;16129
MONTEIRO LOBATO;3153
MONTE MOR;29854
MONTE CASTELO;2996
MONTE AZUL PAULISTA;12476
MONTE APRAZÍVEL;15378
MONTE ALTO;31184
MONTE ALEGRE DO SUL;5173
MONGAGUÁ;35412
MONÇÕES;1714
MOMBUCA;2048
MOGI MIRIM;57367
MOGI GUAÇU;89857
MOGI DAS CRUZES;240641
MOCOCA;44415
MIRASSOLÂNDIA;3169
MIRASSOL;37407
MIRANTE DO PARANAPANEMA;12099
MIRANDÓPOLIS;19209
MIRACATU;13038
MIRA ESTRELA;2284
MINEIROS DO TIETÊ;6950
MIGUELÓPOLIS;12350
MESÓPOLIS;1435
MERIDIANO;2685
MENDONÇA;3849
MAUÁ;235760
MATÃO;48722
MARTINÓPOLIS;16119
MARINÓPOLIS;1467
MARÍLIA;164230
MARIÁPOLIS;2433
MARAPOAMA;2132
MARACAÍ;7963
MARABÁ PAULISTA;2660
MANDURI;5795
MAIRIPORÃ;52025
MAIRINQUE;26834
MAGDA;2317
MACEDÔNIA;2767
MACAUBAL;5468
MACATUBA;9505
LUTÉCIA;1804
LUPÉRCIO;2748
LUIZIÂNIA;3098
LUÍS ANTÔNIO;6498
LUCIANÓPOLIS;1674
LUCÉLIA;13531
LOUVEIRA;20490
LOURDES;1809
LORENA;52575
LINS;50358
LINDÓIA;4586
LIMEIRA;177787
LENÇÓIS PAULISTA;35786
LEME;52760
LAVRINHAS;3457
LAVÍNIA;4964
LARANJAL PAULISTA;16849
LAGOINHA;3684
JUQUITIBA;17285
JUQUIÁ;11749
JUNQUEIRÓPOLIS;12998
JUNDIAÍ;255476
JUMIRIM;1657
JÚLIO MESQUITA;2725
JOSÉ BONIFÁCIO;21089
JOÃO RAMALHO;2318
JOANÓPOLIS;8182
JERIQUARA;1741
JAÚ;93287
JARINU;16684
JARDINÓPOLIS;23551
JANDIRA;56343
JAMBEIRO;3451
JALES;40222
JAGUARIÚNA;29386
JACUPIRANGA;9896
JACI;4351
JACAREÍ;134008
JABOTICABAL;48476
JABORANDI;3892
ITUVERAVA;27685
ITUPEVA;27149
ITU;94928
ITOBI;4876
ITIRAPUÃ;3981
ITIRAPINA;8614
ITATINGA;9661
ITATIBA;66070
ITARIRI;8713
ITARARÉ;27832
ITAQUAQUECETUBA;161291
ITAPURA;2785
ITAPUÍ;7194
ITAPORANGA;9621
ITÁPOLIS;26690
ITAPIRAPUÃ PAULISTA;2194
ITAPIRA;48803
ITAPEVI;104745
ITAPEVA;50290
ITAPETININGA;89685
ITAPECERICA DA SERRA;89094
ITAOCA;2491
ITANHAÉM;67527
ITAJU;2139
ITAJOBI;10589
ITAÍ;14002
ITABERÁ;10752
IRAPURU;4821
IRAPUÃ;4538
IRACEMÁPOLIS;12907
IPUÃ;8011
IPORANGA;2928
IPIGUÁ;3427
IPEÚNA;3603
IPERÓ;16086
IPAUSSU;7944
INÚBIA PAULISTA;2546
INDIAPORÃ;3203
INDIANA;3162
INDAIATUBA;138869
ILHABELA;18323
ILHA SOLTEIRA;18607
ILHA COMPRIDA;7693
IGUAPE;19581
IGARATÁ;5740
IGARAPAVA;16646
IGARAÇU DO TIETÊ;12850
IEPÊ;5089
ICÉM;5118
IBIÚNA;45551
IBITINGA;35364
IBIRAREMA;4320
IBIRÁ;7618
IBATÉ;16534
IARAS;4804
IACRI;4232
IACANGA;6514
HORTOLÂNDIA;115965
HOLAMBRA;9054
HERCULÂNDIA;5663
GUZOLÂNDIA;2842
GUATAPARÁ;4269
GUARULHOS;690298
GUARUJÁ;178614
GUARIBA;19080
GUAREÍ;8770
GUARATINGUETÁ;80928
GUARAREMA;17169
GUARARAPES;20317
GUARANTÃ;3786
GUARANI D'OESTE;1621
GUARACI;6339
GUARAÇAÍ;5792
GUARÁ;11311
GUAPIARA;10444
GUAPIAÇU;13055
GUAÍRA;22872
GUAIMBÊ;3496
GUAIÇARA;6218
GLICÉRIO;2834
GETULINA;6645
GENERAL SALGADO;7446
GAVIÃO PEIXOTO;2606
GASTÃO VIDIGAL;2536
GARÇA;28429
GÁLIA;4485
GABRIEL MONTEIRO;1970
FRANCO DA ROCHA;75695
FRANCISCO MORATO;76663
FRANCA;198142
FLORÍNEA;1992
FLÓRIDA PAULISTA;7878
FLOREAL;2316
FLORA RICA;1257
FERRAZ DE VASCONCELOS;88234
FERNÃO;1182
FERNANDÓPOLIS;50110
FERNANDO PRESTES;4091
FARTURA;10611
EUCLIDES DA CUNHA PAULISTA;5182
ESTRELA DO NORTE;1616
ESTRELA D'OESTE;5626
ESTIVA GERBI;5985
ESPÍRITO SANTO DO TURVO;2244
ESPÍRITO SANTO DO PINHAL;27831
ENGENHEIRO COELHO;8902
EMILIANÓPOLIS;2041
EMBU-GUAÇU;41994
EMBU DAS ARTES;113515
EMBAÚBA;1627
ELISIÁRIO;2130
ELIAS FAUSTO;9144
ELDORADO;10387
ECHAPORÃ;4286
DUMONT;4782
DUARTINA;8132
DRACENA;33596
DOURADO;5753
DOLCINÓPOLIS;1602
DOIS CÓRREGOS;14655
DOBRADA;4025
DIVINOLÂNDIA;8084
DIRCE REIS;1346
DIADEMA;212680
DESCALVADO;19831
CUNHA;13901
CUBATÃO;66680
CRUZEIRO;47923
CRUZÁLIA;1521
CRISTAIS PAULISTA;4830
CRAVINHOS;19324
COTIA;126428
COSMORAMA;5544
COSMÓPOLIS;32513
CORUMBATAÍ;2301
CORONEL MACEDO;3022
COROADOS;3375
CORDEIRÓPOLIS;14653
CONCHAS;10392
CONCHAL;13994
COLÔMBIA;3748
COLINA;10958
CLEMENTINA;3997
CHAVANTES;6982
CHARQUEADA;8825
CESÁRIO LANGE;9363
CERQUILHO;25889
CERQUEIRA CÉSAR;11566
CEDRAL;6655
CATIGUÁ;4135
CATANDUVA;85222
CASTILHO;13437
CÁSSIA DOS COQUEIROS;1850
CASA BRANCA;19641
CARDOSO;8555
CARAPICUÍBA;195990
CARAGUATATUBA;75279
CAPIVARI;29227
CAPELA DO ALTO;10472
CAPÃO BONITO;25131
CANITAR;2529
CÂNDIDO RODRIGUES;2124
CÂNDIDO MOTA;18957
CANAS;2438
CANANÉIA;8165
CAMPOS NOVOS PAULISTA;2827
CAMPOS DO JORDÃO;28204
CAMPO LIMPO PAULISTA;44418
CAMPINAS;735104
CAMPINA DO MONTE ALEGRE;3726
CAJURU;15109
CAJOBI;6426
CAJATI;16737
CAJAMAR;35286
CAIUÁ;3731
CAIEIRAS;51153
CAIABU;2776
CAFELÂNDIA;10937
CACONDE;11937
CACHOEIRA PAULISTA;21295
CAÇAPAVA;54493
CABREÚVA;23478
CABRÁLIA PAULISTA;2587
BURITIZAL;2947
BURITAMA;10515
BURI;9841
BROTAS;13763
BRODOWSKI;14459
BREJO ALEGRE;1814
BRAÚNA;3693
BRAGANÇA PAULISTA;103263
BOTUCATU;72915
BOREBI;1492
BORBOREMA;10432
BORACÉIA;2838
BORÁ;898
BOM SUCESSO DE ITARARÉ;1840
BOM JESUS DOS PERDÕES;12576
BOITUVA;30750
BOFETE;6917
BOCAINA;6466
BOA ESPERANÇA DO SUL;7565
BIRITIBA MIRIM;16245
BIRIGUI;72811
BILAC;5528
BERTIOGA;32028
BERNARDINO DE CAMPOS;7249
BENTO DE ABREU;1657
BEBEDOURO;51742
BAURU;251324
BATATAIS;38523
BASTOS;12780
BARUERI;146925
BARRINHA;14441
BARRETOS;84096
BARRA DO TURVO;5693
BARRA DO CHAPÉU;3167
BARRA BONITA;23171
BARIRI;20426
BARBOSA;4115
BARÃO DE ANTONINA;2359
BANANAL;7139
BÁLSAMO;5767
BALBINOS;2335
BADY BASSITT;11386
AVARÉ;55757
AVANHANDAVA;5950
AVAÍ;3706
AURIFLAMA;9879
ATIBAIA;89674
ASSIS;66595
ASPÁSIA;1364
ARUJÁ;45388
ARTUR NOGUEIRA;27020
ARIRANHA;5825
AREIÓPOLIS;5208
AREIAS;2294
AREALVA;6021
ARCO-ÍRIS;1658
ARARAS;78539
ARARAQUARA;150782
ARAPEÍ;1521
ARANDU;3794
ARAMINA;3313
ARAÇOIABA DA SERRA;19557
ARAÇATUBA;130517
ARAÇARIGUAMA;10140
APIAÍ;13974
APARECIDA D'OESTE;3189
APARECIDA;20779
ANHUMAS;2457
ANHEMBI;3840
ANGATUBA;14317
ANDRADINA;38249
ANALÂNDIA;2812
AMPARO;46194
AMÉRICO DE CAMPOS;4064
AMÉRICO BRASILIENSE;20438
AMERICANA;147497
ALVINLÂNDIA;1912
ÁLVARO DE CARVALHO;2575
ÁLVARES MACHADO;14600
ÁLVARES FLORENCE;3352
ALUMÍNIO;8842
ALTO ALEGRE;3019
ALTINÓPOLIS;10485
ALTAIR;2231
ALFREDO MARCONDES;3158
ALAMBARI;3311
AGUDOS;23236
ÁGUAS DE SÃO PEDRO;3175
ÁGUAS DE SANTA BÁRBARA;4225
ÁGUAS DE LINDÓIA;13751
ÁGUAS DA PRATA;5810
AGUAÍ;18491
ADOLFO;2845
ADAMANTINA;27113
