Municipio;Qtd-Doses-Distribuidas
SANTA LÚCIA;13933
SANTA ISABEL;96026
SANTA GERTRUDES;37635
SANTA FÉ DO SUL;57577
SANTA ERNESTINA;9436
SANTA CRUZ DO RIO PARDO;77192
SANTA CRUZ DAS PALMEIRAS;55062
SANTA CRUZ DA ESPERANÇA;3817
SANTA CRUZ DA CONCEIÇÃO;7952
SANTA CLARA D'OESTE;3987
SANTA BRANCA;25831
SANTA BÁRBARA D'OESTE;310321
SANTA ALBERTINA;10802
SANTA ADÉLIA;24471
SANDOVALINA;6417
SALTO GRANDE;14768
SALTO DE PIRAPORA;73557
SALTO;198909
SALTINHO;14264
SALMOURÃO;8039
SALESÓPOLIS;28429
SALES OLIVEIRA;19868
SALES;10326
SAGRES;3969
SABINO;9759
RUBINÉIA;6799
RUBIÁCEA;4606
ROSEIRA;17665
ROSANA;28928
RIVERSUL;9725
RIOLÂNDIA;20993
RIO GRANDE DA SERRA;90120
RIO DAS PEDRAS;50733
RIO CLARO;329667
RINÓPOLIS;17210
RINCÃO;18089
RIFAINA;7123
RIBEIRÃO PRETO;1235596
RIBEIRÃO PIRES;202091
RIBEIRÃO GRANDE;13685
RIBEIRÃO DOS ÍNDIOS;3797
RIBEIRÃO DO SUL;7877
RIBEIRÃO CORRENTE;7763
RIBEIRÃO BRANCO;28924
RIBEIRÃO BONITO;20120
RIBEIRA;5842
RESTINGA;11309
REGISTRO;98474
REGINÓPOLIS;16140
REGENTE FEIJÓ;33103
REDENÇÃO DA SERRA;8175
RANCHARIA;52650
RAFARD;20668
QUINTANA;11417
QUELUZ;17854
QUEIROZ;5947
QUATÁ;22320
QUADRA;6017
PROMISSÃO;60429
PRESIDENTE VENCESLAU;58831
PRESIDENTE PRUDENTE;397108
PRESIDENTE EPITÁCIO;70552
PRESIDENTE BERNARDES;24402
PRESIDENTE ALVES;6921
PRATÂNIA;9094
PRAIA GRANDE;548789
PRADÓPOLIS;32452
PRACINHA;6278
POTIRENDABA;29022
POTIM;38678
PORTO FERREIRA;87186
PORTO FELIZ;91496
PORANGABA;17244
POPULINA;7005
PONTES GESTAL;4349
PONTALINDA;7237
PONTAL;72954
PONGAÍ;5994
POMPÉIA;35245
POLONI;9362
POÁ;190579
PLATINA;5724
PLANALTO;7761
PITANGUEIRAS;60060
PIRATININGA;22788
PIRASSUNUNGA;126649
PIRAPOZINHO;42641
PIRAPORA DO BOM JESUS;31033
PIRANGI;18974
PIRAJUÍ;44831
PIRAJU;50689
PIRACICABA;689281
PIRACAIA;48166
PIQUETE;22958
PIQUEROBI;5422
PINHALZINHO;26008
PINDORAMA;26907
PINDAMONHANGABA;277588
PILAR DO SUL;47444
PIEDADE;93802
PIACATU;10745
PERUÍBE;118806
PEREIRAS;13752
PEREIRA BARRETO;39550
PENÁPOLIS;109659
PEDRO DE TOLEDO;18848
PEDRINHAS PAULISTA;5053
PEDREIRA;85374
PEDREGULHO;26993
PEDRANÓPOLIS;4553
PEDRA BELA;10991
PEDERNEIRAS;76428
PAULO DE FARIA;16177
PAULISTÂNIA;3226
PAULÍNIA;177646
PAULICÉIA;12142
PATROCÍNIO PAULISTA;26161
PARISI;4591
PARIQUERA-AÇU;32632
PARDINHO;10924
PARAPUÃ;17107
PARANAPUÃ;7192
PARANAPANEMA;30687
PARAÍSO;10329
PARAIBUNA;30497
PARAGUAÇU PAULISTA;76654
PANORAMA;26201
PALMITAL;37378
PALMEIRA D'OESTE;15935
PALMARES PAULISTA;19524
PALESTINA;20543
PACAEMBU;27710
OUROESTE;16302
OURO VERDE;14139
OURINHOS;168250
OSVALDO CRUZ;57436
OSCAR BRESSANE;4527
OSASCO;1108632
ORLÂNDIA;76722
ORINDIÚVA;11237
ORIENTE;10618
ONDA VERDE;7960
OLÍMPIA;92384
ÓLEO;4962
OCAUÇU;6677
NUPORANGA;14303
NOVO HORIZONTE;69375
NOVAIS;8158
NOVA ODESSA;96748
NOVA LUZITÂNIA;6097
NOVA INDEPENDÊNCIA;7792
NOVA GUATAPORANGA;4043
NOVA GRANADA;37939
NOVA EUROPA;18616
NOVA CASTILHO;2059
NOVA CANAÃ PAULISTA;3630
NOVA CAMPINA;15337
NOVA ALIANÇA;12927
NIPOÃ;7859
NHANDEARA;19786
NEVES PAULISTA;16746
NAZARÉ PAULISTA;33011
NATIVIDADE DA SERRA;14168
NARANDIBA;8128
NANTES;4511
MURUTINGA DO SUL;6795
MOTUCA;8181
MORUNGABA;23534
MORRO AGUDO;52390
MONTEIRO LOBATO;8190
MONTE MOR;101714
MONTE CASTELO;6875
MONTE AZUL PAULISTA;32322
MONTE APRAZÍVEL;38030
MONTE ALTO;82229
MONTE ALEGRE DO SUL;14422
MONGAGUÁ;99225
MONÇÕES;3914
MOMBUCA;6700
MOGI MIRIM;159615
MOGI GUAÇU;265294
MOGI DAS CRUZES;719403
MOCOCA;116886
MIRASSOLÂNDIA;8404
MIRASSOL;102158
MIRANTE DO PARANAPANEMA;28866
MIRANDÓPOLIS;50493
MIRACATU;35744
MIRA ESTRELA;5184
MINEIROS DO TIETÊ;19245
MIGUELÓPOLIS;33350
MESÓPOLIS;3440
MERIDIANO;7580
MENDONÇA;10567
MAUÁ;729742
MATÃO;135981
MARTINÓPOLIS;43309
MARINÓPOLIS;3298
MARÍLIA;366510
MARIÁPOLIS;6508
MARAPOAMA;5797
MARACAÍ;21628
MARABÁ PAULISTA;9179
MANDURI;16898
MAIRIPORÃ;168719
MAIRINQUE;90930
MAGDA;5676
MACEDÔNIA;6448
MACAUBAL;13552
MACATUBA;27748
LUTÉCIA;4598
LUPÉRCIO;7347
LUIZIÂNIA;9671
LUÍS ANTÔNIO;21017
LUCIANÓPOLIS;4500
LUCÉLIA;37545
LOUVEIRA;79425
LOURDES;4011
LORENA;144639
LINS;127707
LINDÓIA;14746
LIMEIRA;458487
LENÇÓIS PAULISTA;116639
LEME;162266
LAVRINHAS;11884
LAVÍNIA;20213
LARANJAL PAULISTA;46750
LAGOINHA;9720
JUQUITIBA;52853
JUQUIÁ;29720
JUNQUEIRÓPOLIS;36509
JUNDIAÍ;697487
JUMIRIM;5502
JÚLIO MESQUITA;7760
JOSÉ BONIFÁCIO;61102
JOÃO RAMALHO;7235
JOANÓPOLIS;22456
JERIQUARA;5433
JAÚ;239358
JARINU;55331
JARDINÓPOLIS;72005
JANDIRA;201892
JAMBEIRO;10628
JALES;83625
JAGUARIÚNA;92986
JACUPIRANGA;29097
JACI;13134
JACAREÍ;381774
JABOTICABAL;135124
JABORANDI;10805
ITUVERAVA;71530
ITUPEVA;104280
ITU;291466
ITOBI;15381
ITIRAPUÃ;11145
ITIRAPINA;33580
ITATINGA;33851
ITATIBA;194608
ITARIRI;26351
ITARARÉ;77014
ITAQUAQUECETUBA;577926
ITAPURA;7978
ITAPUÍ;21585
ITAPORANGA;25047
ITÁPOLIS;64878
ITAPIRAPUÃ PAULISTA;7261
ITAPIRA;125596
ITAPEVI;382080
ITAPEVA;152706
ITAPETININGA;248692
ITAPECERICA DA SERRA;325685
ITAOCA;6064
ITANHAÉM;178187
ITAJU;5765
ITAJOBI;26992
ITAÍ;42215
ITABERÁ;28904
IRAPURU;12710
IRAPUÃ;12482
IRACEMÁPOLIS;40984
IPUÃ;25041
IPORANGA;6645
IPIGUÁ;10901
IPEÚNA;12433
IPERÓ;64779
IPAUSSU;23539
INÚBIA PAULISTA;6476
INDIAPORÃ;7087
INDIANA;8009
INDAIATUBA;414550
ILHABELA;65652
ILHA SOLTEIRA;43202
ILHA COMPRIDA;22084
IGUAPE;49807
IGARATÁ;17287
IGARAPAVA;45539
IGARAÇU DO TIETÊ;39630
IEPÊ;13102
ICÉM;13949
IBIÚNA;135893
IBITINGA;99417
IBIRAREMA;12367
IBIRÁ;22766
IBATÉ;59231
IARAS;17628
IACRI;10971
IACANGA;18608
HORTOLÂNDIA;377580
HOLAMBRA;29322
HERCULÂNDIA;14831
GUZOLÂNDIA;7697
GUATAPARÁ;12965
GUARULHOS;2186223
GUARUJÁ;503179
GUARIBA;63831
GUAREÍ;30012
GUARATINGUETÁ;198301
GUARAREMA;51324
GUARARAPES;53737
GUARANTÃ;11141
GUARANI D'OESTE;3706
GUARACI;18766
GUARAÇAÍ;13966
GUARÁ;33743
GUAPIARA;29089
GUAPIAÇU;36638
GUAÍRA;66473
GUAIMBÊ;10474
GUAIÇARA;18731
GLICÉRIO;7887
GETULINA;18216
GENERAL SALGADO;17276
GAVIÃO PEIXOTO;7860
GASTÃO VIDIGAL;7343
GARÇA;76500
GÁLIA;11098
GABRIEL MONTEIRO;4767
FRANCO DA ROCHA;248321
FRANCISCO MORATO;274292
FRANCA;577468
FLORÍNEA;6503
FLÓRIDA PAULISTA;21999
FLOREAL;5492
FLORA RICA;2516
FERRAZ DE VASCONCELOS;310435
FERNÃO;2946
FERNANDÓPOLIS;118694
FERNANDO PRESTES;10482
FARTURA;28418
EUCLIDES DA CUNHA PAULISTA;16845
ESTRELA DO NORTE;4301
ESTRELA D'OESTE;14488
ESTIVA GERBI;18270
ESPÍRITO SANTO DO TURVO;8190
ESPÍRITO SANTO DO PINHAL;76872
ENGENHEIRO COELHO;31808
EMILIANÓPOLIS;5226
EMBU-GUAÇU;118333
EMBU DAS ARTES;413837
EMBAÚBA;4202
ELISIÁRIO;6389
ELIAS FAUSTO;30349
ELDORADO;23746
ECHAPORÃ;11284
DUMONT;15516
DUARTINA;19835
DRACENA;77293
DOURADO;14820
DOLCINÓPOLIS;4021
DOIS CÓRREGOS;42279
DOBRADA;14161
DIVINOLÂNDIA;19514
DIRCE REIS;3059
DIADEMA;665253
DESCALVADO;52522
CUNHA;38698
CUBATÃO;200918
CRUZEIRO;134836
CRUZÁLIA;3658
CRISTAIS PAULISTA;16470
CRAVINHOS;59576
COTIA;405603
COSMORAMA;14491
COSMÓPOLIS;122204
CORUMBATAÍ;6758
CORONEL MACEDO;7823
COROADOS;9430
CORDEIRÓPOLIS;42695
CONCHAS;28077
CONCHAL;46127
COLÔMBIA;11096
COLINA;30281
CLEMENTINA;11915
CHAVANTES;19403
CHARQUEADA;28086
CESÁRIO LANGE;29772
CERQUILHO;76708
CERQUEIRA CÉSAR;35406
CEDRAL;16041
CATIGUÁ;11572
CATANDUVA;210034
CASTILHO;32178
CÁSSIA DOS COQUEIROS;8068
CASA BRANCA;52531
CARDOSO;22609
CARAPICUÍBA;637853
CARAGUATATUBA;208611
CAPIVARI;88359
CAPELA DO ALTO;35042
CAPÃO BONITO;75113
CANITAR;7965
CÂNDIDO RODRIGUES;5120
CÂNDIDO MOTA;50224
CANAS;8655
CANANÉIA;22034
CAMPOS NOVOS PAULISTA;7902
CAMPOS DO JORDÃO;89254
CAMPO LIMPO PAULISTA;137191
CAMPINAS;2044924
CAMPINA DO MONTE ALEGRE;10502
CAJURU;42672
CAJOBI;18020
CAJATI;51055
CAJAMAR;138925
CAIUÁ;10648
CAIEIRAS;166411
CAIABU;6784
CAFELÂNDIA;28158
CACONDE;32513
CACHOEIRA PAULISTA;61418
CAÇAPAVA;161876
CABREÚVA;80065
CABRÁLIA PAULISTA;8380
BURITIZAL;7530
BURITAMA;27929
BURI;31883
BROTAS;39643
BRODOWSKI;42415
BREJO ALEGRE;4953
BRAÚNA;10207
BRAGANÇA PAULISTA;284619
BOTUCATU;200393
BOREBI;4712
BORBOREMA;27706
BORACÉIA;8028
BORÁ;1779
BOM SUCESSO DE ITARARÉ;6162
BOM JESUS DOS PERDÕES;42950
BOITUVA;99056
BOFETE;18524
BOCAINA;19320
BOA ESPERANÇA DO SUL;24601
BIRITIBA MIRIM;54164
BIRIGUI;201836
BILAC;13425
BERTIOGA;103949
BERNARDINO DE CAMPOS;19770
BENTO DE ABREU;4582
BEBEDOURO;138090
BAURU;631101
BATATAIS;109070
BASTOS;34924
BARUERI;462093
BARRINHA;52303
BARRETOS;213966
BARRA DO TURVO;13786
BARRA DO CHAPÉU;9345
BARRA BONITA;60408
BARIRI;54026
BARBOSA;10942
BARÃO DE ANTONINA;5862
BANANAL;18661
BÁLSAMO;15436
BALBINOS;11574
BADY BASSITT;35286
AVARÉ;154619
AVANHANDAVA;20376
AVAÍ;8723
AURIFLAMA;25348
ATIBAIA;249431
ASSIS;171078
ASPÁSIA;3139
ARUJÁ;151384
ARTUR NOGUEIRA;86995
ARIRANHA;15400
AREIÓPOLIS;17614
AREIAS;6258
AREALVA;14468
ARCO-ÍRIS;3357
ARARAS;207021
ARARAQUARA;399455
ARAPEÍ;4374
ARANDU;10604
ARAMINA;10117
ARAÇOIABA DA SERRA;53690
ARAÇATUBA;335867
ARAÇARIGUAMA;34485
APIAÍ;40037
APARECIDA D'OESTE;7560
APARECIDA;57529
ANHUMAS;7037
ANHEMBI;10852
ANGATUBA;37198
ANDRADINA;97029
ANALÂNDIA;7501
AMPARO;122763
AMÉRICO DE CAMPOS;10281
AMÉRICO BRASILIENSE;67474
AMERICANA;396279
ALVINLÂNDIA;5326
ÁLVARO DE CARVALHO;9217
ÁLVARES MACHADO;41472
ÁLVARES FLORENCE;7219
ALUMÍNIO;29349
ALTO ALEGRE;7398
ALTINÓPOLIS;29531
ALTAIR;6817
ALFREDO MARCONDES;7203
ALAMBARI;9337
AGUDOS;67284
ÁGUAS DE SÃO PEDRO;9318
ÁGUAS DE SANTA BÁRBARA;10189
ÁGUAS DE LINDÓIA;34173
ÁGUAS DA PRATA;13755
AGUAÍ;60617
ADOLFO;6912
ADAMANTINA;59983
