Municipio;Qtd-Doses-Distribuidas
RANCHARIA;29374
RAFARD;8001
QUINTANA;6280
QUELUZ;10508
QUEIROZ;2892
QUATÁ;12576
QUADRA;3342
PROMISSÃO;35923
PRESIDENTE VENCESLAU;37866
PRESIDENTE PRUDENTE;235063
PRESIDENTE EPITÁCIO;39035
PRESIDENTE BERNARDES;14062
PRESIDENTE ALVES;4148
PRATÂNIA;4365
PRAIA GRANDE;305611
PRADÓPOLIS;17319
PRACINHA;3479
POTIRENDABA;16602
POTIM;20052
PORTO FERREIRA;49773
PORTO FELIZ;49290
PORANGABA;10084
POPULINA;4247
PONTES GESTAL;2632
PONTALINDA;4127
PONTAL;37145
PONGAÍ;3615
POMPÉIA;21311
POLONI;5449
POÁ;101685
PLATINA;3188
PLANALTO;4464
PITANGUEIRAS;32414
PIRATININGA;13588
PIRASSUNUNGA;72526
PIRAPOZINHO;24853
PIRAPORA DO BOM JESUS;14518
PIRANGI;11174
PIRAJUÍ;25617
PIRAJU;28890
PIRACICABA;390662
PIRACAIA;26698
PIQUETE;13244
PIQUEROBI;3531
PINHALZINHO;14833
PINDORAMA;15924
PINDAMONHANGABA;151801
PILAR DO SUL;26870
PIEDADE;51857
PIACATU;5664
PERUÍBE;68307
PEREIRAS;7437
PEREIRA BARRETO;23436
PENÁPOLIS;60995
PEDRO DE TOLEDO;11080
PEDRINHAS PAULISTA;2932
PEDREIRA;45816
PEDREGULHO;14968
PEDRANÓPOLIS;2773
PEDRA BELA;5880
PEDERNEIRAS;41665
PAULO DE FARIA;9157
PAULISTÂNIA;1782
PAULÍNIA;92358
PAULICÉIA;6426
PATROCÍNIO PAULISTA;13194
PARISI;2355
PARIQUERA-AÇU;19206
PARDINHO;5827
PARAPUÃ;10540
PARANAPUÃ;4010
PARANAPANEMA;16576
PARAÍSO;6011
PARAIBUNA;16691
PARAGUAÇU PAULISTA;41419
PANORAMA;13373
PALMITAL;21569
PALMEIRA D'OESTE;9644
PALMARES PAULISTA;10175
PALESTINA;12882
PACAEMBU;13632
OUROESTE;9608
OURO VERDE;7812
OURINHOS;101174
OSVALDO CRUZ;34238
OSCAR BRESSANE;2904
OSASCO;617817
ORLÂNDIA;42245
ORINDIÚVA;5645
ORIENTE;6528
ONDA VERDE;4180
OLÍMPIA;52800
ÓLEO;2709
OCAUÇU;3937
NUPORANGA;7069
NOVO HORIZONTE;38450
NOVAIS;4252
NOVA ODESSA;53579
NOVA LUZITÂNIA;3531
NOVA INDEPENDÊNCIA;3300
NOVA GUATAPORANGA;2503
NOVA GRANADA;19762
NOVA EUROPA;8914
NOVA CASTILHO;1190
NOVA CANAÃ PAULISTA;2336
NOVA CAMPINA;7253
NOVA ALIANÇA;6649
NIPOÃ;4350
NHANDEARA;12581
NEVES PAULISTA;9882
NAZARÉ PAULISTA;19499
NATIVIDADE DA SERRA;7045
NARANDIBA;4289
NANTES;2436
MURUTINGA DO SUL;4332
MOTUCA;4128
MORUNGABA;12105
MORRO AGUDO;26497
MONTEIRO LOBATO;4816
MONTE MOR;49954
MONTE CASTELO;4324
MONTE AZUL PAULISTA;19233
MONTE APRAZÍVEL;23280
MONTE ALTO;48721
MONTE ALEGRE DO SUL;7982
MONGAGUÁ;55054
MONÇÕES;2457
MOMBUCA;3175
MOGI MIRIM;90715
MOGI GUAÇU;148651
MOGI DAS CRUZES;388411
MOCOCA;67169
MIRASSOLÂNDIA;4745
MIRASSOL;59343
MIRANTE DO PARANAPANEMA;17832
MIRANDÓPOLIS;28536
MIRACATU;19005
MIRA ESTRELA;3291
MINEIROS DO TIETÊ;10782
MIGUELÓPOLIS;18878
MESÓPOLIS;2036
MERIDIANO;4054
MENDONÇA;5915
MAUÁ;400633
MATÃO;78983
MARTINÓPOLIS;24687
MARINÓPOLIS;2095
MARÍLIA;232082
MARIÁPOLIS;3903
MARAPOAMA;3238
MARACAÍ;12011
MARABÁ PAULISTA;4907
MANDURI;9385
MAIRIPORÃ;88616
MAIRINQUE;42952
MAGDA;3421
MACEDÔNIA;4048
MACAUBAL;8305
MACATUBA;15213
LUTÉCIA;2621
LUPÉRCIO;4224
LUIZIÂNIA;5230
LUÍS ANTÔNIO;11220
LUCIANÓPOLIS;2434
LUCÉLIA;21192
LOUVEIRA;37690
LOURDES;2572
LORENA;83061
LINS;76116
LINDÓIA;7358
LIMEIRA;278872
LENÇÓIS PAULISTA;59462
LEME;87230
LAVRINHAS;5745
LAVÍNIA;10972
LARANJAL PAULISTA;26695
LAGOINHA;5350
JUQUITIBA;27656
JUQUIÁ;17488
JUNQUEIRÓPOLIS;19662
JUNDIAÍ;407221
JUMIRIM;2870
JÚLIO MESQUITA;4250
JOSÉ BONIFÁCIO;34130
JOÃO RAMALHO;3893
JOANÓPOLIS;13195
JERIQUARA;2671
JAÚ;145159
JARINU;27345
JARDINÓPOLIS;38659
JANDIRA;98747
JAMBEIRO;5769
JALES;55557
JAGUARIÚNA;49830
JACUPIRANGA;15497
JACI;6776
JACAREÍ;213961
JABOTICABAL;77475
JABORANDI;6180
ITUVERAVA;42248
ITUPEVA;49506
ITU;158150
ITOBI;7332
ITIRAPUÃ;6136
ITIRAPINA;14929
ITATINGA;16933
ITATIBA;109317
ITARIRI;13925
ITARARÉ;43919
ITAQUAQUECETUBA;289220
ITAPURA;4130
ITAPUÍ;11877
ITAPORANGA;14517
ITÁPOLIS;40067
ITAPIRAPUÃ PAULISTA;3492
ITAPIRA;75996
ITAPEVI;188773
ITAPEVA;82995
ITAPETININGA;137631
ITAPECERICA DA SERRA;153178
ITAOCA;3631
ITANHAÉM;100668
ITAJU;3293
ITAJOBI;16049
ITAÍ;23166
ITABERÁ;16575
IRAPURU;7589
IRAPUÃ;7298
IRACEMÁPOLIS;22007
IPUÃ;13272
IPORANGA;3955
IPIGUÁ;5360
IPEÚNA;6082
IPERÓ;29999
IPAUSSU;12498
INÚBIA PAULISTA;3875
INDIAPORÃ;4410
INDIANA;4765
INDAIATUBA;232219
ILHABELA;29706
ILHA SOLTEIRA;26737
ILHA COMPRIDA;11740
IGUAPE;28912
IGARATÁ;9013
IGARAPAVA;26515
IGARAÇU DO TIETÊ;21823
IEPÊ;7810
ICÉM;7780
IBIÚNA;74030
IBITINGA;56373
IBIRAREMA;6743
IBIRÁ;12317
IBATÉ;29101
IARAS;9075
IACRI;6370
IACANGA;10395
HORTOLÂNDIA;197844
HOLAMBRA;14177
HERCULÂNDIA;8625
GUZOLÂNDIA;4467
GUATAPARÁ;6874
GUARULHOS;1170530
GUARUJÁ;274298
GUARIBA;33094
GUAREÍ;16163
GUARATINGUETÁ;122037
GUARAREMA;27813
GUARARAPES;31326
GUARANTÃ;6046
GUARANI D'OESTE;2223
GUARACI;10416
GUARAÇAÍ;8560
GUARÁ;17854
GUAPIARA;16006
GUAPIAÇU;20632
GUAÍRA;37359
GUAIMBÊ;5549
GUAIÇARA;10255
GLICÉRIO;4440
GETULINA;10358
GENERAL SALGADO;10857
GAVIÃO PEIXOTO;4264
GASTÃO VIDIGAL;4191
GARÇA;43944
GÁLIA;6556
GABRIEL MONTEIRO;2924
FRANCO DA ROCHA;126389
FRANCISCO MORATO;135681
FRANCA;321728
FLORÍNEA;2775
FLÓRIDA PAULISTA;13125
FLOREAL;3318
FLORA RICA;1655
FERRAZ DE VASCONCELOS;158720
FERNÃO;1723
FERNANDÓPOLIS;73561
FERNANDO PRESTES;6072
FARTURA;16230
EUCLIDES DA CUNHA PAULISTA;8209
ESTRELA DO NORTE;2545
ESTRELA D'OESTE;8412
ESTIVA GERBI;10105
ESPÍRITO SANTO DO TURVO;3705
ESPÍRITO SANTO DO PINHAL;42999
ENGENHEIRO COELHO;15040
EMILIANÓPOLIS;3134
EMBU-GUAÇU;67161
EMBU DAS ARTES;205972
EMBAÚBA;2506
ELISIÁRIO;3412
ELIAS FAUSTO;15433
ELDORADO;14219
ECHAPORÃ;6204
DUMONT;8373
DUARTINA;12247
DRACENA;47470
DOURADO;8720
DOLCINÓPOLIS;2332
DOIS CÓRREGOS;23652
DOBRADA;6945
DIVINOLÂNDIA;11783
DIRCE REIS;1927
DIADEMA;352160
DESCALVADO;30495
CUNHA;21487
CUBATÃO;108520
CRUZEIRO;75922
CRUZÁLIA;2209
CRISTAIS PAULISTA;8005
CRAVINHOS;32131
COTIA;212996
COSMORAMA;7982
COSMÓPOLIS;58455
CORUMBATAÍ;3637
CORONEL MACEDO;4505
COROADOS;5406
CORDEIRÓPOLIS;22682
CONCHAS;16182
CONCHAL;23921
COLÔMBIA;5929
COLINA;17546
CLEMENTINA;6576
CHAVANTES;10981
CHARQUEADA;15133
CESÁRIO LANGE;15673
CERQUILHO;43423
CERQUEIRA CÉSAR;18040
CEDRAL;9740
CATIGUÁ;6638
CATANDUVA;126352
CASTILHO;19185
CÁSSIA DOS COQUEIROS;2719
CASA BRANCA;29945
CARDOSO;12989
CARAPICUÍBA;333958
CARAGUATATUBA;114984
CAPIVARI;48057
CAPELA DO ALTO;17225
CAPÃO BONITO;40931
CANITAR;4216
CÂNDIDO RODRIGUES;3062
CÂNDIDO MOTA;28635
CANAS;4179
CANANÉIA;12077
CAMPOS NOVOS PAULISTA;4408
CAMPOS DO JORDÃO;47382
CAMPO LIMPO PAULISTA;73619
CAMPINAS;1141310
CAMPINA DO MONTE ALEGRE;5703
CAJURU;24182
CAJOBI;10448
CAJATI;25876
CAJAMAR;61404
CAIUÁ;5403
CAIEIRAS;86661
CAIABU;4048
CAFELÂNDIA;16658
CACONDE;18569
CACHOEIRA PAULISTA;33394
CAÇAPAVA;87873
CABREÚVA;40167
CABRÁLIA PAULISTA;4026
BURITIZAL;4491
BURITAMA;16349
BURI;16359
BROTAS;22372
BRODOWSKI;23161
BREJO ALEGRE;2777
BRAÚNA;5654
BRAGANÇA PAULISTA;164838
BOTUCATU;92476
BOREBI;2368
BORBOREMA;15765
BORACÉIA;4389
BORÁ;1101
BOM SUCESSO DE ITARARÉ;3092
BOM JESUS DOS PERDÕES;22132
BOITUVA;53185
BOFETE;10950
BOCAINA;10489
BOA ESPERANÇA DO SUL;12259
BIRITIBA MIRIM;27009
BIRIGUI;117550
BILAC;8414
BERTIOGA;52396
BERNARDINO DE CAMPOS;10822
BENTO DE ABREU;2611
BEBEDOURO;78476
BAURU;374734
BATATAIS;61152
BASTOS;19610
BARUERI;242819
BARRINHA;25719
BARRETOS;128571
BARRA DO TURVO;7864
BARRA DO CHAPÉU;4973
BARRA BONITA;35906
BARIRI;31524
BARBOSA;6137
BARÃO DE ANTONINA;3341
BANANAL;10486
BÁLSAMO;8855
BALBINOS;6079
BADY BASSITT;17410
AVARÉ;88139
AVANHANDAVA;10329
AVAÍ;5206
AURIFLAMA;15225
ATIBAIA;141378
ASSIS;100447
ASPÁSIA;1927
ARUJÁ;78797
ARTUR NOGUEIRA;46730
ARIRANHA;8844
AREIÓPOLIS;9098
AREIAS;3511
AREALVA;8919
ARCO-ÍRIS;2194
ARARAS;123738
ARARAQUARA;234367
ARAPEÍ;2396
ARANDU;5982
ARAMINA;5411
ARAÇOIABA DA SERRA;30988
ARAÇATUBA;198518
ARAÇARIGUAMA;16961
APIAÍ;21838
APARECIDA D'OESTE;4543
APARECIDA;33194
ANHUMAS;3848
ANHEMBI;5979
ANGATUBA;21055
ANDRADINA;55273
ANALÂNDIA;4387
AMPARO;71534
AMÉRICO DE CAMPOS;6234
AMÉRICO BRASILIENSE;34200
AMERICANA;233067
ALVINLÂNDIA;2871
ÁLVARO DE CARVALHO;4416
ÁLVARES MACHADO;23228
ÁLVARES FLORENCE;4653
ALUMÍNIO;15250
ALTO ALEGRE;4521
ALTINÓPOLIS;16306
ALTAIR;3612
ALFREDO MARCONDES;4546
ALAMBARI;5224
AGUDOS;35733
ÁGUAS DE SÃO PEDRO;4350
ÁGUAS DE SANTA BÁRBARA;6061
ÁGUAS DE LINDÓIA;20403
ÁGUAS DA PRATA;8688
AGUAÍ;30607
ADOLFO;4022
ADAMANTINA;38106
