Municipio;Qtd-Doses-Distribuidas
SÃO JOSÉ DO BARREIRO;2798
SÃO JOSÉ DA BELA VISTA;5046
SÃO JOAQUIM DA BARRA;35957
SÃO JOÃO DO PAU D'ALHO;1833
SÃO JOÃO DE IRACEMA;1491
SÃO JOÃO DAS DUAS PONTES;1845
SÃO JOÃO DA BOA VISTA;70097
SÃO FRANCISCO;2247
SÃO CARLOS;181603
SÃO CAETANO DO SUL;140906
SÃO BERNARDO DO CAMPO;528087
SÃO BENTO DO SAPUCAÍ;8268
SANTOS;382069
SANTÓPOLIS DO AGUAPEÍ;2992
SANTO EXPEDITO;2397
SANTO ANTÔNIO DO PINHAL;4567
SANTO ANTÔNIO DO JARDIM;4332
SANTO ANTÔNIO DO ARACANGUÁ;5462
SANTO ANTÔNIO DE POSSE;13733
SANTO ANTÔNIO DA ALEGRIA;4760
SANTO ANDRÉ;530646
SANTO ANASTÁCIO;15257
SANTANA DE PARNAÍBA;84964
SANTANA DA PONTE PENSA;1337
SANTA SALETE;1395
SANTA ROSA DE VITERBO;17973
SANTA RITA DO PASSA QUATRO;21102
SANTA RITA D'OESTE;2363
SANTA MERCEDES;2017
SANTA MARIA DA SERRA;3778
SANTA LÚCIA;4898
SANTA ISABEL;35257
SANTA GERTRUDES;13257
SANTA FÉ DO SUL;27535
SANTA ERNESTINA;3353
SANTA CRUZ DO RIO PARDO;32301
SANTA CRUZ DAS PALMEIRAS;20176
SANTA CRUZ DA ESPERANÇA;1606
SANTA CRUZ DA CONCEIÇÃO;3342
SANTA CLARA D'OESTE;1660
SANTA BRANCA;10106
SANTA BÁRBARA D'OESTE;123453
SANTA ALBERTINA;4884
SANTA ADÉLIA;10353
SANDOVALINA;2553
SALTO GRANDE;6327
SALTO DE PIRAPORA;29180
SALTO;75041
SALTINHO;5612
SALMOURÃO;3502
SALESÓPOLIS;11057
SALES OLIVEIRA;8103
SALES;4376
SAGRES;1777
SABINO;4276
RUBINÉIA;2655
RUBIÁCEA;1953
ROSEIRA;6608
ROSANA;12423
RIVERSUL;4009
RIOLÂNDIA;7023
RIO GRANDE DA SERRA;29729
RIO DAS PEDRAS;18767
RIO CLARO;136746
RINÓPOLIS;7374
RINCÃO;6964
RIFAINA;2669
RIBEIRÃO PRETO;484496
RIBEIRÃO PIRES;83821
RIBEIRÃO GRANDE;5068
RIBEIRÃO DOS ÍNDIOS;1907
RIBEIRÃO DO SUL;3606
RIBEIRÃO CORRENTE;2965
RIBEIRÃO BRANCO;9484
RIBEIRÃO BONITO;7831
RIBEIRA;2430
RESTINGA;4034
REGISTRO;43996
REGINÓPOLIS;4438
REGENTE FEIJÓ;13504
REDENÇÃO DA SERRA;3066
RANCHARIA;20681
RAFARD;5669
QUINTANA;4499
QUELUZ;7609
QUEIROZ;2042
QUATÁ;8808
QUADRA;2322
PROMISSÃO;25754
PRESIDENTE VENCESLAU;29436
PRESIDENTE PRUDENTE;171991
PRESIDENTE EPITÁCIO;28374
PRESIDENTE BERNARDES;10990
PRESIDENTE ALVES;3272
PRATÂNIA;2947
PRAIA GRANDE;215538
PRADÓPOLIS;11226
PRACINHA;1744
POTIRENDABA;11771
POTIM;12718
PORTO FERREIRA;36035
PORTO FELIZ;33661
PORANGABA;7262
POPULINA;3172
PONTES GESTAL;1892
PONTALINDA;2865
PONTAL;23924
PONGAÍ;2688
POMPÉIA;15864
POLONI;4016
POÁ;69825
PLATINA;2335
PLANALTO;3229
PITANGUEIRAS;22051
PIRATININGA;9880
PIRASSUNUNGA;52088
PIRAPOZINHO;17728
PIRAPORA DO BOM JESUS;9998
PIRANGI;7986
PIRAJUÍ;17740
PIRAJU;21133
PIRACICABA;275378
PIRACAIA;19010
PIQUETE;9913
PIQUEROBI;2732
PINHALZINHO;10534
PINDORAMA;11592
PINDAMONHANGABA;105243
PILAR DO SUL;18840
PIEDADE;36842
PIACATU;3970
PERUÍBE;50380
PEREIRAS;5393
PEREIRA BARRETO;17315
PENÁPOLIS;44725
PEDRO DE TOLEDO;8358
PEDRINHAS PAULISTA;2182
PEDREIRA;32691
PEDREGULHO;10488
PEDRANÓPOLIS;2043
PEDRA BELA;4187
PEDERNEIRAS;28864
PAULO DE FARIA;6708
PAULISTÂNIA;1313
PAULÍNIA;62082
PAULICÉIA;4540
PATROCÍNIO PAULISTA;9356
PARISI;1723
PARIQUERA-AÇU;14172
PARDINHO;4205
PARAPUÃ;7752
PARANAPUÃ;2897
PARANAPANEMA;12017
PARAÍSO;4224
PARAIBUNA;12203
PARAGUAÇU PAULISTA;29141
PANORAMA;9933
PALMITAL;16067
PALMEIRA D'OESTE;7160
PALMARES PAULISTA;6451
PALESTINA;9275
PACAEMBU;9854
OUROESTE;6751
OURO VERDE;6153
OURINHOS;74841
OSVALDO CRUZ;24504
OSCAR BRESSANE;2240
OSASCO;435532
ORLÂNDIA;29834
ORINDIÚVA;3840
ORIENTE;4699
ONDA VERDE;3015
OLÍMPIA;37687
ÓLEO;2019
OCAUÇU;2809
NUPORANGA;5053
NOVO HORIZONTE;27485
NOVAIS;2782
NOVA ODESSA;35677
NOVA LUZITÂNIA;2687
NOVA INDEPENDÊNCIA;2254
NOVA GUATAPORANGA;1863
NOVA GRANADA;13956
NOVA EUROPA;6231
NOVA CASTILHO;891
NOVA CANAÃ PAULISTA;1834
NOVA CAMPINA;5102
NOVA ALIANÇA;4764
NIPOÃ;3054
NHANDEARA;9053
NEVES PAULISTA;7315
NAZARÉ PAULISTA;14305
NATIVIDADE DA SERRA;5397
NARANDIBA;3001
NANTES;1766
MURUTINGA DO SUL;3382
MOTUCA;2797
MORUNGABA;8438
MORRO AGUDO;18644
MONTEIRO LOBATO;3462
MONTE MOR;34323
MONTE CASTELO;3310
MONTE AZUL PAULISTA;13889
MONTE APRAZÍVEL;17101
MONTE ALTO;34477
MONTE ALEGRE DO SUL;5734
MONGAGUÁ;39666
MONÇÕES;1876
MOMBUCA;2299
MOGI MIRIM;64186
MOGI GUAÇU;102383
MOGI DAS CRUZES;273279
MOCOCA;49158
MIRASSOLÂNDIA;3520
MIRASSOL;41937
MIRANTE DO PARANAPANEMA;13213
MIRANDÓPOLIS;21731
MIRACATU;14243
MIRA ESTRELA;2483
MINEIROS DO TIETÊ;7789
MIGUELÓPOLIS;13900
MESÓPOLIS;1550
MERIDIANO;2956
MENDONÇA;4206
MAUÁ;273406
MATÃO;54806
MARTINÓPOLIS;17751
MARINÓPOLIS;1565
MARÍLIA;179836
MARIÁPOLIS;2737
MARAPOAMA;2336
MARACAÍ;8968
MARABÁ PAULISTA;2988
MANDURI;6535
MAIRIPORÃ;59960
MAIRINQUE;30267
MAGDA;2537
MACEDÔNIA;3028
MACAUBAL;6100
MACATUBA;10677
LUTÉCIA;1955
LUPÉRCIO;3093
LUIZIÂNIA;3586
LUÍS ANTÔNIO;7598
LUCIANÓPOLIS;1798
LUCÉLIA;15355
LOUVEIRA;24630
LOURDES;1956
LORENA;59276
LINS;55949
LINDÓIA;5231
LIMEIRA;202830
LENÇÓIS PAULISTA;40971
LEME;60023
LAVRINHAS;4018
LAVÍNIA;5979
LARANJAL PAULISTA;19020
LAGOINHA;3988
JUQUITIBA;19721
JUQUIÁ;13073
JUNQUEIRÓPOLIS;14425
JUNDIAÍ;288422
JUMIRIM;1929
JÚLIO MESQUITA;3087
JOSÉ BONIFÁCIO;23791
JOÃO RAMALHO;2660
JOANÓPOLIS;9218
JERIQUARA;1923
JAÚ;105688
JARINU;19192
JARDINÓPOLIS;26667
JANDIRA;66760
JAMBEIRO;4018
JALES;42957
JAGUARIÚNA;33747
JACUPIRANGA;11191
JACI;4921
JACAREÍ;151097
JABOTICABAL;54163
JABORANDI;4347
ITUVERAVA;30715
ITUPEVA;32595
ITU;108746
ITOBI;5531
ITIRAPUÃ;4430
ITIRAPINA;9873
ITATINGA;11165
ITATIBA;75841
ITARIRI;9768
ITARARÉ;31084
ITAQUAQUECETUBA;189768
ITAPURA;3137
ITAPUÍ;8276
ITAPORANGA;10674
ITÁPOLIS;29685
ITAPIRAPUÃ PAULISTA;2456
ITAPIRA;54448
ITAPEVI;124163
ITAPEVA;56655
ITAPETININGA;98497
ITAPECERICA DA SERRA;102428
ITAOCA;2675
ITANHAÉM;74541
ITAJU;2426
ITAJOBI;11713
ITAÍ;16134
ITABERÁ;11873
IRAPURU;5172
IRAPUÃ;5161
IRACEMÁPOLIS;15032
IPUÃ;9187
IPORANGA;3058
IPIGUÁ;3835
IPEÚNA;4055
IPERÓ;19201
IPAUSSU;8926
INÚBIA PAULISTA;2834
INDIAPORÃ;3454
INDIANA;3523
INDAIATUBA;158789
ILHABELA;20865
ILHA SOLTEIRA;20297
ILHA COMPRIDA;8601
IGUAPE;21596
IGARATÁ;6459
IGARAPAVA;18847
IGARAÇU DO TIETÊ;14777
IEPÊ;5608
ICÉM;5664
IBIÚNA;52287
IBITINGA;39887
IBIRAREMA;4880
IBIRÁ;8604
IBATÉ;19372
IARAS;5857
IACRI;4638
IACANGA;7429
HORTOLÂNDIA;133405
HOLAMBRA;10212
HERCULÂNDIA;6338
GUZOLÂNDIA;3171
GUATAPARÁ;4823
GUARULHOS;790814
GUARUJÁ;202161
GUARIBA;22077
GUAREÍ;10274
GUARATINGUETÁ;89969
GUARAREMA;19447
GUARARAPES;22890
GUARANTÃ;4252
GUARANI D'OESTE;1720
GUARACI;7240
GUARAÇAÍ;6361
GUARÁ;12596
GUAPIARA;11542
GUAPIAÇU;14776
GUAÍRA;26216
GUAIMBÊ;3913
GUAIÇARA;7095
GLICÉRIO;3205
GETULINA;7524
GENERAL SALGADO;8158
GAVIÃO PEIXOTO;2931
GASTÃO VIDIGAL;2960
GARÇA;31896
GÁLIA;4961
GABRIEL MONTEIRO;2168
FRANCO DA ROCHA;85686
FRANCISCO MORATO;87880
FRANCA;224051
FLORÍNEA;2106
FLÓRIDA PAULISTA;8976
FLOREAL;2498
FLORA RICA;1335
FERRAZ DE VASCONCELOS;103620
FERNÃO;1298
FERNANDÓPOLIS;54577
FERNANDO PRESTES;4492
FARTURA;11853
EUCLIDES DA CUNHA PAULISTA;5835
ESTRELA DO NORTE;1757
ESTRELA D'OESTE;6206
ESTIVA GERBI;6884
ESPÍRITO SANTO DO TURVO;2574
ESPÍRITO SANTO DO PINHAL;30889
ENGENHEIRO COELHO;10381
EMILIANÓPOLIS;2282
EMBU-GUAÇU;47351
EMBU DAS ARTES;133517
EMBAÚBA;1810
ELISIÁRIO;2414
ELIAS FAUSTO;10493
ELDORADO;11193
ECHAPORÃ;4676
DUMONT;5538
DUARTINA;8980
DRACENA;36472
DOURADO;6340
DOLCINÓPOLIS;1754
DOIS CÓRREGOS;16488
DOBRADA;4695
DIVINOLÂNDIA;8747
DIRCE REIS;1424
DIADEMA;243533
DESCALVADO;22132
CUNHA;15517
CUBATÃO;75413
CRUZEIRO;55339
CRUZÁLIA;1641
CRISTAIS PAULISTA;5514
CRAVINHOS;21964
COTIA;144807
COSMORAMA;6066
COSMÓPOLIS;38644
CORUMBATAÍ;2604
CORONEL MACEDO;3315
COROADOS;3783
CORDEIRÓPOLIS;16603
CONCHAS;11626
CONCHAL;16102
COLÔMBIA;4194
COLINA;12287
CLEMENTINA;4605
CHAVANTES;7882
CHARQUEADA;10125
CESÁRIO LANGE;10800
CERQUILHO;29660
CERQUEIRA CÉSAR;12768
CEDRAL;7289
CATIGUÁ;4685
CATANDUVA;93406
CASTILHO;15053
CÁSSIA DOS COQUEIROS;2002
CASA BRANCA;22176
CARDOSO;9472
CARAPICUÍBA;228745
CARAGUATATUBA;84053
CAPIVARI;33431
CAPELA DO ALTO;11972
CAPÃO BONITO;28364
CANITAR;2906
CÂNDIDO RODRIGUES;2291
CÂNDIDO MOTA;21067
CANAS;2835
CANANÉIA;9033
CAMPOS NOVOS PAULISTA;3178
CAMPOS DO JORDÃO;32444
CAMPO LIMPO PAULISTA;51321
CAMPINAS;818351
CAMPINA DO MONTE ALEGRE;4190
CAJURU;16960
CAJOBI;7214
CAJATI;18772
CAJAMAR;41406
CAIUÁ;4031
CAIEIRAS;58929
CAIABU;2973
CAFELÂNDIA;12075
CACONDE;13380
CACHOEIRA PAULISTA;24097
CAÇAPAVA;62290
CABREÚVA;27466
CABRÁLIA PAULISTA;2910
BURITIZAL;3254
BURITAMA;11732
BURI;11291
BROTAS;15519
BRODOWSKI;16318
BREJO ALEGRE;2014
BRAÚNA;4116
BRAGANÇA PAULISTA;115662
BOTUCATU;75145
BOREBI;1675
BORBOREMA;11597
BORACÉIA;3136
BORÁ;928
BOM SUCESSO DE ITARARÉ;2112
BOM JESUS DOS PERDÕES;14731
BOITUVA;36086
BOFETE;7896
BOCAINA;7392
BOA ESPERANÇA DO SUL;8534
BIRITIBA MIRIM;18549
BIRIGUI;83176
BILAC;6137
BERTIOGA;36885
BERNARDINO DE CAMPOS;7908
BENTO DE ABREU;1877
BEBEDOURO;57335
BAURU;275666
BATATAIS;43002
BASTOS;14142
BARUERI;168631
BARRINHA;17007
BARRETOS;92325
BARRA DO TURVO;6165
BARRA DO CHAPÉU;3533
BARRA BONITA;25852
BARIRI;23009
BARBOSA;4549
BARÃO DE ANTONINA;2525
BANANAL;7906
BÁLSAMO;6442
BALBINOS;2797
BADY BASSITT;12653
AVARÉ;62139
AVANHANDAVA;6753
AVAÍ;3906
AURIFLAMA;10988
ATIBAIA;101327
ASSIS;73759
ASPÁSIA;1442
ARUJÁ;52512
ARTUR NOGUEIRA;31326
ARIRANHA;6507
AREIÓPOLIS;6033
AREIAS;2503
AREALVA;6622
ARCO-ÍRIS;1757
ARARAS;88286
ARARAQUARA;168815
ARAPEÍ;1694
ARANDU;4267
ARAMINA;3762
ARAÇOIABA DA SERRA;22421
ARAÇATUBA;145380
ARAÇARIGUAMA;11869
APIAÍ;15564
APARECIDA D'OESTE;3445
APARECIDA;23354
ANHUMAS;2760
ANHEMBI;4295
ANGATUBA;15747
ANDRADINA;42611
ANALÂNDIA;3153
AMPARO;51272
AMÉRICO DE CAMPOS;4507
AMÉRICO BRASILIENSE;23449
AMERICANA;166002
ALVINLÂNDIA;2122
ÁLVARO DE CARVALHO;2935
ÁLVARES MACHADO;16337
ÁLVARES FLORENCE;3607
ALUMÍNIO;10235
ALTO ALEGRE;3311
ALTINÓPOLIS;11683
ALTAIR;2555
ALFREDO MARCONDES;3452
ALAMBARI;3782
AGUDOS;25787
ÁGUAS DE SÃO PEDRO;3404
ÁGUAS DE SANTA BÁRBARA;4663
ÁGUAS DE LINDÓIA;15124
ÁGUAS DA PRATA;6389
AGUAÍ;21169
ADOLFO;3064
ADAMANTINA;29636
