Municipio;Dose;Contagem de Id Vacinacao
ARACATUBA;1° Dose;9975
ARACATUBA;2° Dose;1863
ARACOIABA DA SERRA;1° Dose;793
ARACOIABA DA SERRA;2° Dose;65
ARAMINA;1° Dose;173
ARAMINA;2° Dose;33
ARANDU;1° Dose;193
ARANDU;2° Dose;2
ARAPEI;1° Dose;101
ARAPEI;2° Dose;26
ARARAQUARA;1° Dose;13891
ARARAQUARA;2° Dose;2477
ARARAS;1° Dose;5532
ARARAS;2° Dose;1179
ARCO-IRIS;1° Dose;233
ARCO-IRIS;2° Dose;26
AREALVA;1° Dose;332
AREALVA;2° Dose;63
AREIAS;1° Dose;144
AREIAS;2° Dose;44
AREIOPOLIS;1° Dose;222
ARIRANHA;1° Dose;434
ARIRANHA;2° Dose;115
ARTUR NOGUEIRA;1° Dose;1389
ARTUR NOGUEIRA;2° Dose;216
ARUJA;1° Dose;1262
ARUJA;2° Dose;172
ASPASIA;1° Dose;85
ASPASIA;2° Dose;20
ASSIS;1° Dose;4661
ASSIS;2° Dose;821
ATIBAIA;1° Dose;6340
ATIBAIA;2° Dose;749
AURIFLAMA;1° Dose;555
AVAI;1° Dose;546
AVAI;2° Dose;43
AVANHANDAVA;1° Dose;319
AVANHANDAVA;2° Dose;66
AVARE;1° Dose;4039
AVARE;2° Dose;682
BADY BASSITT;1° Dose;672
BALBINOS;1° Dose;111
BALBINOS;2° Dose;34
BALSAMO;1° Dose;405
BALSAMO;2° Dose;98
BANANAL;1° Dose;433
BANANAL;2° Dose;97
BARAO DE ANTONINA;1° Dose;166
BARAO DE ANTONINA;2° Dose;30
BARBOSA;1° Dose;261
BARBOSA;2° Dose;61
BARIRI;1° Dose;1419
BARIRI;2° Dose;323
BARRA BONITA;1° Dose;1674
BARRA BONITA;2° Dose;443
BARRA DO CHAPEU;1° Dose;91
BARRA DO CHAPEU;2° Dose;24
BARRA DO TURVO;1° Dose;544
BARRA DO TURVO;2° Dose;35
BARRETOS;1° Dose;7960
BARRETOS;2° Dose;1749
BARRINHA;1° Dose;550
BARRINHA;2° Dose;5
BARUERI;1° Dose;9439
BARUERI;2° Dose;2723
BASTOS;1° Dose;680
BASTOS;2° Dose;154
BATATAIS;1° Dose;1974
BATATAIS;2° Dose;12
BAURU;1° Dose;20398
BAURU;2° Dose;2339
BEBEDOURO;1° Dose;3135
BEBEDOURO;2° Dose;93
BENTO DE ABREU;1° Dose;91
BENTO DE ABREU;2° Dose;26
BERNARDINO DE CAMPOS;1° Dose;518
BERNARDINO DE CAMPOS;2° Dose;103
BERTIOGA;1° Dose;1454
BERTIOGA;2° Dose;232
BILAC;1° Dose;414
BILAC;2° Dose;96
BIRIGUI;1° Dose;2488
BIRIGUI;2° Dose;180
BIRITIBA-MIRIM;1° Dose;552
BIRITIBA-MIRIM;2° Dose;150
BOA ESPERANCA DO SUL;1° Dose;386
BOA ESPERANCA DO SUL;2° Dose;116
BOCAINA;1° Dose;420
BOCAINA;2° Dose;88
BOFETE;1° Dose;213
BOFETE;2° Dose;53
BOITUVA;1° Dose;1201
BOITUVA;2° Dose;210
BOM JESUS DOS PERDOES;1° Dose;430
BOM JESUS DOS PERDOES;2° Dose;93
BOM SUCESSO DE ITARARE;1° Dose;85
BOM SUCESSO DE ITARARE;2° Dose;21
BORA;1° Dose;60
BORACEIA;1° Dose;165
BORACEIA;2° Dose;35
BORBOREMA;1° Dose;551
BORBOREMA;2° Dose;169
BOREBI;1° Dose;62
BOREBI;2° Dose;30
BOTUCATU;1° Dose;10168
BOTUCATU;2° Dose;2926
BRAGANCA PAULISTA;1° Dose;5768
BRAGANCA PAULISTA;2° Dose;1618
BRAUNA;1° Dose;261
BRAUNA;2° Dose;38
BREJO ALEGRE;1° Dose;129
BREJO ALEGRE;2° Dose;18
BRODOWSKI;1° Dose;804
BRODOWSKI;2° Dose;24
BROTAS;1° Dose;745
BROTAS;2° Dose;144
BURI;1° Dose;382
BURI;2° Dose;125
BURITAMA;1° Dose;600
BURITAMA;2° Dose;152
BURITIZAL;1° Dose;211
BURITIZAL;2° Dose;36
CABRALIA PAULISTA;1° Dose;164
CABRALIA PAULISTA;2° Dose;53
CABREUVA;1° Dose;69
CABREUVA;2° Dose;2
CACAPAVA;1° Dose;2881
CACAPAVA;2° Dose;660
CACHOEIRA PAULISTA;1° Dose;1257
CACHOEIRA PAULISTA;2° Dose;243
CACONDE;1° Dose;664
CACONDE;2° Dose;117
CAFELANDIA;1° Dose;312
CAFELANDIA;2° Dose;14
CAIABU;1° Dose;109
CAIABU;2° Dose;6
CAIEIRAS;1° Dose;2629
CAIEIRAS;2° Dose;481
CAIUA;1° Dose;174
CAIUA;2° Dose;67
CAJAMAR;1° Dose;1208
CAJAMAR;2° Dose;252
CAJATI;1° Dose;398
CAJOBI;1° Dose;435
CAJOBI;2° Dose;120
CAJURU;1° Dose;888
CAJURU;2° Dose;76
CAMPINA DO MONTE ALEGRE;1° Dose;134
CAMPINA DO MONTE ALEGRE;2° Dose;28
CAMPINAS;1° Dose;56815
CAMPINAS;2° Dose;13628
CAMPO LIMPO PAULISTA;1° Dose;2002
CAMPO LIMPO PAULISTA;2° Dose;570
CAMPOS DO JORDAO;1° Dose;1798
CAMPOS DO JORDAO;2° Dose;206
CAMPOS NOVOS PAULISTA;1° Dose;151
CAMPOS NOVOS PAULISTA;2° Dose;35
CANANEIA;1° Dose;413
CANANEIA;2° Dose;35
CANAS;1° Dose;117
CANAS;2° Dose;28
CANDIDO MOTA;1° Dose;893
CANDIDO MOTA;2° Dose;202
CANDIDO RODRIGUES;1° Dose;136
CANDIDO RODRIGUES;2° Dose;31
CANITAR;1° Dose;131
CANITAR;2° Dose;26
CAPAO BONITO;1° Dose;1159
CAPAO BONITO;2° Dose;294
CAPELA DO ALTO;1° Dose;346
CAPELA DO ALTO;2° Dose;60
CAPIVARI;1° Dose;1222
CARAGUATATUBA;1° Dose;3759
CARAGUATATUBA;2° Dose;320
CARAPICUIBA;1° Dose;6089
CARAPICUIBA;2° Dose;766
CARDOSO;1° Dose;491
CARDOSO;2° Dose;94
CASA BRANCA;1° Dose;1293
CASA BRANCA;2° Dose;140
CASSIA DOS COQUEIROS;1° Dose;106
CASSIA DOS COQUEIROS;2° Dose;23
CASTILHO;1° Dose;876
CASTILHO;2° Dose;246
CATANDUVA;1° Dose;8246
CATANDUVA;2° Dose;1920
CATIGUA;1° Dose;245
CATIGUA;2° Dose;15
CEDRAL;1° Dose;603
CEDRAL;2° Dose;76
CERQUEIRA CESAR;1° Dose;687
CERQUEIRA CESAR;2° Dose;162
CERQUILHO;1° Dose;920
CERQUILHO;2° Dose;257
CESARIO LANGE;1° Dose;481
CESARIO LANGE;2° Dose;67
CHARQUEADA;1° Dose;371
CHARQUEADA;2° Dose;58
CHAVANTES;1° Dose;221
CLEMENTINA;1° Dose;174
CLEMENTINA;2° Dose;44
COLINA;1° Dose;421
COLINA;2° Dose;72
COLOMBIA;1° Dose;242
COLOMBIA;2° Dose;104
CONCHAL;1° Dose;615
CONCHAL;2° Dose;160
CONCHAS;1° Dose;532
CONCHAS;2° Dose;143
CORDEIROPOLIS;1° Dose;651
CORDEIROPOLIS;2° Dose;14
COROADOS;1° Dose;136
COROADOS;2° Dose;30
CORONEL MACEDO;1° Dose;185
CORONEL MACEDO;2° Dose;52
CORUMBATAI;1° Dose;110
CORUMBATAI;2° Dose;22
COSMOPOLIS;1° Dose;1399
COSMOPOLIS;2° Dose;183
COSMORAMA;1° Dose;283
COSMORAMA;2° Dose;63
COTIA;1° Dose;4919
COTIA;2° Dose;668
CRAVINHOS;1° Dose;295
CRAVINHOS;2° Dose;1
CRISTAIS PAULISTA;1° Dose;288
CRUZALIA;1° Dose;73
CRUZALIA;2° Dose;22
CRUZEIRO;1° Dose;2133
CRUZEIRO;2° Dose;427
CUBATAO;1° Dose;3099
CUBATAO;2° Dose;3
CUNHA;1° Dose;494
CUNHA;2° Dose;85
DESCALVADO;1° Dose;1554
DESCALVADO;2° Dose;378
DIADEMA;1° Dose;10276
DIADEMA;2° Dose;2105
DIRCE REIS;1° Dose;79
DIRCE REIS;2° Dose;25
DIVINOLANDIA;1° Dose;706
DIVINOLANDIA;2° Dose;212
DOBRADA;1° Dose;186
DOBRADA;2° Dose;52
DOIS CORREGOS;1° Dose;998
DOIS CORREGOS;2° Dose;66
DOLCINOPOLIS;1° Dose;79
DOLCINOPOLIS;2° Dose;17
DOURADO;1° Dose;354
DOURADO;2° Dose;87
DRACENA;1° Dose;2848
DRACENA;2° Dose;369
DUARTINA;1° Dose;555
DUARTINA;2° Dose;23
DUMONT;1° Dose;235
DUMONT;2° Dose;59
ECHAPORA;1° Dose;132
ELDORADO;1° Dose;1325
ELDORADO;2° Dose;7
ELIAS FAUSTO;1° Dose;364
ELIAS FAUSTO;2° Dose;105
ELISIARIO;1° Dose;133
ELISIARIO;2° Dose;27
EMBAUBA;1° Dose;92
EMBAUBA;2° Dose;26
EMBU DAS ARTES;1° Dose;3914
EMBU DAS ARTES;2° Dose;649
EMBU-GUACU;1° Dose;1623
EMBU-GUACU;2° Dose;254
EMILIANOPOLIS;1° Dose;127
EMILIANOPOLIS;2° Dose;17
ENGENHEIRO COELHO;1° Dose;459
ENGENHEIRO COELHO;2° Dose;3
ESPIRITO SANTO DO PINHAL;1° Dose;2117
ESPIRITO SANTO DO PINHAL;2° Dose;481
ESPIRITO SANTO DO TURVO;1° Dose;89
ESPIRITO SANTO DO TURVO;2° Dose;28
ESTIVA GERBI;1° Dose;201
ESTIVA GERBI;2° Dose;29
ESTRELA DO NORTE;1° Dose;96
ESTRELA D'OESTE;1° Dose;418
ESTRELA D'OESTE;2° Dose;112
EUCLIDES DA CUNHA PAULISTA;1° Dose;266
FARTURA;1° Dose;681
FARTURA;2° Dose;115
FERNANDO PRESTES;1° Dose;283
FERNANDO PRESTES;2° Dose;82
FERNANDOPOLIS;1° Dose;3971
FERNANDOPOLIS;2° Dose;1096
FERNAO;1° Dose;89
FERNAO;2° Dose;29
FERRAZ DE VASCONCELOS;1° Dose;4199
FERRAZ DE VASCONCELOS;2° Dose;231
FLORA RICA;1° Dose;93
FLORA RICA;2° Dose;16
FLOREAL;1° Dose;159
FLOREAL;2° Dose;40
FLORIDA PAULISTA;1° Dose;474
FLORIDA PAULISTA;2° Dose;91
FLORINIA;1° Dose;149
FLORINIA;2° Dose;35
FRANCA;1° Dose;8782
FRANCA;2° Dose;1714
FRANCISCO MORATO;1° Dose;2315
FRANCISCO MORATO;2° Dose;478
FRANCO DA ROCHA;1° Dose;4623
FRANCO DA ROCHA;2° Dose;843
GABRIEL MONTEIRO;1° Dose;58
GABRIEL MONTEIRO;2° Dose;1
GALIA;1° Dose;408
GALIA;2° Dose;101
GARCA;1° Dose;1854
GARCA;2° Dose;460
GASTAO VIDIGAL;1° Dose;136
GASTAO VIDIGAL;2° Dose;36
GAVIAO PEIXOTO;1° Dose;160
GAVIAO PEIXOTO;2° Dose;46
GENERAL SALGADO;1° Dose;659
GENERAL SALGADO;2° Dose;194
GETULINA;1° Dose;352
GETULINA;2° Dose;100
GLICERIO;1° Dose;133
GLICERIO;2° Dose;40
GUAICARA;1° Dose;280
GUAICARA;2° Dose;76
GUAIMBE;1° Dose;247
GUAIMBE;2° Dose;74
GUAIRA;1° Dose;1282
GUAIRA;2° Dose;227
GUAPIACU;1° Dose;561
GUAPIACU;2° Dose;135
GUAPIARA;1° Dose;387
GUARA;1° Dose;898
GUARA;2° Dose;238
GUARACAI;1° Dose;339
GUARACAI;2° Dose;30
GUARACI;1° Dose;384
GUARACI;2° Dose;80
GUARANI D'OESTE;1° Dose;63
GUARANI D'OESTE;2° Dose;18
GUARANTA;1° Dose;241
GUARANTA;2° Dose;69
GUARARAPES;1° Dose;1044
GUARARAPES;2° Dose;193
GUARAREMA;1° Dose;927
GUARAREMA;2° Dose;270
GUARATINGUETA;1° Dose;3389
GUARATINGUETA;2° Dose;135
GUAREI;1° Dose;399
GUAREI;2° Dose;121
GUARIBA;1° Dose;852
GUARIBA;2° Dose;200
GUARUJA;1° Dose;6970
GUARUJA;2° Dose;817
GUARULHOS;1° Dose;36522
GUARULHOS;2° Dose;5765
GUATAPARA;1° Dose;187
GUATAPARA;2° Dose;39
GUZOLANDIA;1° Dose;127
GUZOLANDIA;2° Dose;26
HERCULANDIA;1° Dose;300
HERCULANDIA;2° Dose;99
HOLAMBRA;1° Dose;416
HOLAMBRA;2° Dose;110
HORTOLANDIA;1° Dose;2497
HORTOLANDIA;2° Dose;37
IACANGA;1° Dose;395
IACANGA;2° Dose;122
IACRI;1° Dose;194
IACRI;2° Dose;27
IARAS;1° Dose;192
IARAS;2° Dose;48
IBATE;1° Dose;729
IBATE;2° Dose;217
IBIRA;1° Dose;369
IBIRA;2° Dose;110
IBIRAREMA;1° Dose;290
IBIRAREMA;2° Dose;77
IBITINGA;1° Dose;2402
IBITINGA;2° Dose;575
IBIUNA;1° Dose;1006
IBIUNA;2° Dose;1
ICEM;1° Dose;319
ICEM;2° Dose;80
IEPE;1° Dose;376
IEPE;2° Dose;78
IGARACU DO TIETE;1° Dose;483
IGARACU DO TIETE;2° Dose;106
IGARAPAVA;1° Dose;889
IGARAPAVA;2° Dose;170
IGARATA;1° Dose;340
IGARATA;2° Dose;101
IGUAPE;1° Dose;847
IGUAPE;2° Dose;84
ILHA COMPRIDA;1° Dose;317
ILHA COMPRIDA;2° Dose;46
ILHA SOLTEIRA;1° Dose;1244
ILHA SOLTEIRA;2° Dose;156
ILHABELA;1° Dose;1370
ILHABELA;2° Dose;357
INDAIATUBA;1° Dose;8191
INDAIATUBA;2° Dose;2001
INDIANA;1° Dose;224
INDIANA;2° Dose;25
INDIAPORA;1° Dose;200
INDIAPORA;2° Dose;49
INUBIA PAULISTA;1° Dose;171
INUBIA PAULISTA;2° Dose;44
IPAUSSU;1° Dose;468
IPAUSSU;2° Dose;121
IPERO;1° Dose;539
IPERO;2° Dose;128
IPEUNA;1° Dose;171
IPEUNA;2° Dose;43
IPIGUA;1° Dose;155
IPIGUA;2° Dose;37
IPORANGA;1° Dose;340
IPORANGA;2° Dose;19
IPUA;1° Dose;501
IPUA;2° Dose;78
IRACEMAPOLIS;1° Dose;710
IRACEMAPOLIS;2° Dose;132
IRAPUA;1° Dose;274
IRAPUA;2° Dose;58
IRAPURU;1° Dose;252
IRAPURU;2° Dose;62
ITABERA;1° Dose;497
ITABERA;2° Dose;56
ITAI;1° Dose;653
ITAI;2° Dose;92
ITAJOBI;1° Dose;596
ITAJOBI;2° Dose;141
ITAJU;1° Dose;133
ITAJU;2° Dose;33
ITANHAEM;1° Dose;3371
ITANHAEM;2° Dose;481
ITAOCA;1° Dose;159
ITAOCA;2° Dose;25
ITAPECERICA DA SERRA;1° Dose;4468
ITAPECERICA DA SERRA;2° Dose;412
ITAPETININGA;1° Dose;6667
ITAPETININGA;2° Dose;1460
ITAPEVA;1° Dose;3280
ITAPEVA;2° Dose;302
ITAPEVI;1° Dose;3538
ITAPEVI;2° Dose;724
ITAPIRA;1° Dose;2815
ITAPIRA;2° Dose;545
ITAPIRAPUA PAULISTA;1° Dose;102
ITAPIRAPUA PAULISTA;2° Dose;23
ITAPOLIS;1° Dose;1747
ITAPOLIS;2° Dose;430
ITAPORANGA;1° Dose;542
ITAPORANGA;2° Dose;57
ITAPUI;1° Dose;413
ITAPUI;2° Dose;96
ITAPURA;1° Dose;159
ITAPURA;2° Dose;44
ITAQUAQUECETUBA;1° Dose;4963
ITAQUAQUECETUBA;2° Dose;633
ITARARE;1° Dose;1218
ITARARE;2° Dose;17
ITARIRI;1° Dose;318
ITARIRI;2° Dose;49
ITATIBA;1° Dose;3698
ITATIBA;2° Dose;747
ITATINGA;1° Dose;398
ITATINGA;2° Dose;141
ITIRAPINA;1° Dose;637
ITIRAPINA;2° Dose;72
ITIRAPUA;1° Dose;201
ITIRAPUA;2° Dose;63
ITOBI;1° Dose;321
ITOBI;2° Dose;98
ITU;1° Dose;5845
ITU;2° Dose;748
ITUPEVA;1° Dose;1115
ITUPEVA;2° Dose;318
ITUVERAVA;1° Dose;1659
ITUVERAVA;2° Dose;116
JABORANDI;1° Dose;263
JABORANDI;2° Dose;85
JABOTICABAL;1° Dose;2628
JABOTICABAL;2° Dose;341
JACAREI;1° Dose;6393
JACAREI;2° Dose;1015
JACI;1° Dose;491
JACI;2° Dose;50
JACUPIRANGA;1° Dose;395
JACUPIRANGA;2° Dose;34
JAGUARIUNA;1° Dose;1046
JAGUARIUNA;2° Dose;14
JALES;1° Dose;2888
JALES;2° Dose;541
JAMBEIRO;1° Dose;175
JAMBEIRO;2° Dose;46
JANDIRA;1° Dose;1237
JANDIRA;2° Dose;457
JARDINOPOLIS;1° Dose;1046
JARDINOPOLIS;2° Dose;76
JARINU;1° Dose;584
JARINU;2° Dose;3
JAU;1° Dose;8217
JAU;2° Dose;476
JERIQUARA;1° Dose;120
JERIQUARA;2° Dose;31
JOANOPOLIS;1° Dose;473
JOANOPOLIS;2° Dose;108
JOAO RAMALHO;1° Dose;111
JOAO RAMALHO;2° Dose;8
JOSE BONIFACIO;1° Dose;1215
JOSE BONIFACIO;2° Dose;312
JULIO MESQUITA;1° Dose;96
JULIO MESQUITA;2° Dose;34
JUMIRIM;1° Dose;87
JUMIRIM;2° Dose;22
JUNDIAI;1° Dose;12540
JUNDIAI;2° Dose;469
JUNQUEIROPOLIS;1° Dose;936
JUNQUEIROPOLIS;2° Dose;201
JUQUIA;1° Dose;346
JUQUIA;2° Dose;14
JUQUITIBA;1° Dose;783
JUQUITIBA;2° Dose;249
LAGOINHA;1° Dose;231
LAGOINHA;2° Dose;50
LARANJAL PAULISTA;1° Dose;1052
LARANJAL PAULISTA;2° Dose;146
LAVINIA;1° Dose;197
LAVINIA;2° Dose;41
LAVRINHAS;1° Dose;164
LAVRINHAS;2° Dose;39
LEME;1° Dose;3104
LEME;2° Dose;998
LENCOIS PAULISTA;1° Dose;2114
LENCOIS PAULISTA;2° Dose;395
LIMEIRA;1° Dose;5230
LIMEIRA;2° Dose;36
LINDOIA;1° Dose;258
LINDOIA;2° Dose;58
LINS;1° Dose;4438
LINS;2° Dose;693
LORENA;1° Dose;3044
LORENA;2° Dose;430
LOURDES;1° Dose;125
LOURDES;2° Dose;30
LOUVEIRA;1° Dose;1179
LOUVEIRA;2° Dose;290
LUCELIA;1° Dose;786
LUCELIA;2° Dose;240
LUCIANOPOLIS;1° Dose;95
LUCIANOPOLIS;2° Dose;28
LUIS ANTONIO;1° Dose;378
LUIS ANTONIO;2° Dose;114
LUIZIANIA;1° Dose;149
LUIZIANIA;2° Dose;33
LUPERCIO;1° Dose;138
LUPERCIO;2° Dose;20
LUTECIA;1° Dose;149
LUTECIA;2° Dose;38
MACATUBA;1° Dose;631
MACATUBA;2° Dose;155
MACAUBAL;1° Dose;329
MACAUBAL;2° Dose;103
MACEDONIA;1° Dose;126
MACEDONIA;2° Dose;28
MAGDA;1° Dose;157
MAGDA;2° Dose;47
MAIRINQUE;1° Dose;1259
MAIRINQUE;2° Dose;337
MAIRIPORA;1° Dose;2253
MAIRIPORA;2° Dose;595
MANDURI;1° Dose;288
MANDURI;2° Dose;60
MARABA PAULISTA;1° Dose;122
MARABA PAULISTA;2° Dose;22
MARACAI;1° Dose;408
MARACAI;2° Dose;110
MARAPOAMA;1° Dose;120
MARIAPOLIS;1° Dose;118
MARIAPOLIS;2° Dose;26
MARILIA;1° Dose;13643
MARILIA;2° Dose;2162
MARINOPOLIS;1° Dose;127
MARINOPOLIS;2° Dose;33
MARTINOPOLIS;1° Dose;833
MARTINOPOLIS;2° Dose;168
MATAO;1° Dose;2799
MATAO;2° Dose;736
MAUA;1° Dose;9120
MAUA;2° Dose;2162
MENDONCA;1° Dose;301
MENDONCA;2° Dose;77
MERIDIANO;1° Dose;187
MERIDIANO;2° Dose;47
MESOPOLIS;1° Dose;104
MESOPOLIS;2° Dose;40
MIGUELOPOLIS;1° Dose;856
MIGUELOPOLIS;2° Dose;201
MINEIROS DO TIETE;1° Dose;346
MINEIROS DO TIETE;2° Dose;58
MIRA ESTRELA;1° Dose;131
MIRA ESTRELA;2° Dose;23
MIRACATU;1° Dose;365
MIRACATU;2° Dose;34
MIRANDOPOLIS;1° Dose;1273
MIRANDOPOLIS;2° Dose;358
MIRANTE DO PARANAPANEMA;1° Dose;702
MIRANTE DO PARANAPANEMA;2° Dose;114
MIRASSOL;1° Dose;2177
MIRASSOL;2° Dose;558
MIRASSOLANDIA;1° Dose;156
MIRASSOLANDIA;2° Dose;38
MOCOCA;1° Dose;3162
MOCOCA;2° Dose;776
MOGI DAS CRUZES;1° Dose;12974
MOGI DAS CRUZES;2° Dose;1227
MOGI GUACU;1° Dose;4962
MOGI GUACU;2° Dose;1127
MOGI MIRIM;1° Dose;4134
MOGI MIRIM;2° Dose;1055
MOMBUCA;1° Dose;158
MOMBUCA;2° Dose;40
MONCOES;1° Dose;138
MONCOES;2° Dose;46
MONGAGUA;1° Dose;1022
MONGAGUA;2° Dose;3
MONTE ALEGRE DO SUL;1° Dose;301
MONTE ALEGRE DO SUL;2° Dose;63
MONTE ALTO;1° Dose;1923
MONTE ALTO;2° Dose;370
MONTE APRAZIVEL;1° Dose;896
MONTE APRAZIVEL;2° Dose;120
MONTE AZUL PAULISTA;1° Dose;710
MONTE AZUL PAULISTA;2° Dose;162
MONTE CASTELO;1° Dose;154
MONTE MOR;1° Dose;895
MONTEIRO LOBATO;1° Dose;149
MONTEIRO LOBATO;2° Dose;3
MORRO AGUDO;1° Dose;1105
MORRO AGUDO;2° Dose;395
MORUNGABA;1° Dose;398
MORUNGABA;2° Dose;98
MOTUCA;1° Dose;134
MOTUCA;2° Dose;25
MURUTINGA DO SUL;1° Dose;154
MURUTINGA DO SUL;2° Dose;44
NANTES;1° Dose;91
NANTES;2° Dose;1
NARANDIBA;1° Dose;189
NARANDIBA;2° Dose;40
NATIVIDADE DA SERRA;1° Dose;193
NATIVIDADE DA SERRA;2° Dose;46
NAZARE PAULISTA;1° Dose;376
NAZARE PAULISTA;2° Dose;102
NEVES PAULISTA;1° Dose;527
NEVES PAULISTA;2° Dose;150
NHANDEARA;1° Dose;556
NHANDEARA;2° Dose;141
NIPOA;1° Dose;102
NIPOA;2° Dose;27
NOVA ALIANCA;1° Dose;292
NOVA ALIANCA;2° Dose;72
NOVA CAMPINA;1° Dose;203
NOVA CAMPINA;2° Dose;55
NOVA CANAA PAULISTA;1° Dose;78
NOVA CANAA PAULISTA;2° Dose;14
NOVA CASTILHO;1° Dose;36
NOVA CASTILHO;2° Dose;4
NOVA EUROPA;1° Dose;283
NOVA EUROPA;2° Dose;68
NOVA GRANADA;1° Dose;722
NOVA GRANADA;2° Dose;156
NOVA GUATAPORANGA;1° Dose;81
NOVA INDEPENDENCIA;1° Dose;106
NOVA INDEPENDENCIA;2° Dose;40
NOVA LUZITANIA;1° Dose;108
NOVA LUZITANIA;2° Dose;18
NOVA ODESSA;1° Dose;1362
NOVA ODESSA;2° Dose;142
NOVAIS;1° Dose;120
NOVAIS;2° Dose;53
NOVO HORIZONTE;1° Dose;1641
NOVO HORIZONTE;2° Dose;297
NUPORANGA;1° Dose;382
NUPORANGA;2° Dose;3
OCAUCU;1° Dose;138
OCAUCU;2° Dose;34
OLEO;1° Dose;98
OLEO;2° Dose;25
OLIMPIA;1° Dose;2040
OLIMPIA;2° Dose;399
ONDA VERDE;1° Dose;172
ONDA VERDE;2° Dose;18
ORIENTE;1° Dose;192
ORIENTE;2° Dose;51
ORINDIUVA;1° Dose;194
ORINDIUVA;2° Dose;60
ORLANDIA;1° Dose;1051
ORLANDIA;2° Dose;42
OSASCO;1° Dose;13995
OSASCO;2° Dose;1664
OSCAR BRESSANE;1° Dose;122
OSCAR BRESSANE;2° Dose;47
OSVALDO CRUZ;1° Dose;1513
OSVALDO CRUZ;2° Dose;384
OURINHOS;1° Dose;4239
OURINHOS;2° Dose;753
OURO VERDE;1° Dose;507
OURO VERDE;2° Dose;42
OUROESTE;1° Dose;432
OUROESTE;2° Dose;110
PACAEMBU;1° Dose;544
PACAEMBU;2° Dose;74
PALESTINA;1° Dose;511
PALESTINA;2° Dose;74
PALMARES PAULISTA;1° Dose;266
PALMARES PAULISTA;2° Dose;87
PALMEIRA D'OESTE;1° Dose;419
PALMEIRA D'OESTE;2° Dose;106
PALMITAL;1° Dose;838
PALMITAL;2° Dose;216
PANORAMA;1° Dose;423
PANORAMA;2° Dose;83
PARAGUACU PAULISTA;1° Dose;1418
PARAGUACU PAULISTA;2° Dose;320
PARAIBUNA;1° Dose;569
PARAIBUNA;2° Dose;169
PARAISO;1° Dose;256
PARAISO;2° Dose;69
PARANAPANEMA;1° Dose;687
PARANAPANEMA;2° Dose;213
PARANAPUA;1° Dose;121
PARANAPUA;2° Dose;33
PARAPUA;1° Dose;417
PARAPUA;2° Dose;96
PARDINHO;1° Dose;186
PARDINHO;2° Dose;28
PARIQUERA-ACU;1° Dose;1421
PARIQUERA-ACU;2° Dose;155
PARISI;1° Dose;112
PARISI;2° Dose;32
PATROCINIO PAULISTA;1° Dose;560
PATROCINIO PAULISTA;2° Dose;137
PAULICEIA;1° Dose;172
PAULICEIA;2° Dose;52
PAULINIA;1° Dose;2749
PAULINIA;2° Dose;338
PAULISTANIA;1° Dose;76
PAULISTANIA;2° Dose;23
PAULO DE FARIA;1° Dose;366
PAULO DE FARIA;2° Dose;47
PEDERNEIRAS;1° Dose;1422
