Municipio;Dose;Contagem de Id Vacinacao
ILHABELA;1° Dose;1429
ILHABELA;2° Dose;436
INDAIATUBA;1° Dose;8989
INDAIATUBA;2° Dose;2878
INDIANA;1° Dose;240
INDIANA;2° Dose;89
INDIAPORÃ;1° Dose;212
INDIAPORÃ;2° Dose;97
INÚBIA PAULISTA;1° Dose;193
INÚBIA PAULISTA;2° Dose;87
IPAUSSU;1° Dose;609
IPAUSSU;2° Dose;127
IPERÓ;1° Dose;673
IPERÓ;2° Dose;187
IPEÚNA;1° Dose;233
IPEÚNA;2° Dose;50
IPIGUÁ;1° Dose;226
IPIGUÁ;2° Dose;48
IPORANGA;1° Dose;430
IPORANGA;2° Dose;50
IPUÃ;1° Dose;573
IPUÃ;2° Dose;153
IRACEMÁPOLIS;1° Dose;783
IRACEMÁPOLIS;2° Dose;303
IRAPUÃ;1° Dose;288
IRAPUÃ;2° Dose;59
IRAPURU;1° Dose;319
IRAPURU;2° Dose;106
ITABERÁ;1° Dose;523
ITABERÁ;2° Dose;133
ITAÍ;1° Dose;872
ITAÍ;2° Dose;325
ITAJOBI;1° Dose;737
ITAJOBI;2° Dose;170
ITAJU;1° Dose;189
ITAJU;2° Dose;65
ITANHAÉM;1° Dose;4512
ITANHAÉM;2° Dose;1226
ITAOCA;1° Dose;240
ITAOCA;2° Dose;43
ITAPECERICA DA SERRA;1° Dose;5276
ITAPECERICA DA SERRA;2° Dose;1577
ITAPETININGA;1° Dose;7981
ITAPETININGA;2° Dose;2057
ITAPEVA;1° Dose;3892
ITAPEVA;2° Dose;1079
ITAPEVI;1° Dose;4385
ITAPEVI;2° Dose;1575
ITAPIRA;1° Dose;3628
ITAPIRA;2° Dose;831
ITAPIRAPUÃ PAULISTA;1° Dose;115
ITAPIRAPUÃ PAULISTA;2° Dose;33
ITÁPOLIS;1° Dose;2204
ITÁPOLIS;2° Dose;435
ITAPORANGA;1° Dose;640
ITAPORANGA;2° Dose;186
ITAPUÍ;1° Dose;578
ITAPUÍ;2° Dose;171
ITAPURA;1° Dose;189
ITAPURA;2° Dose;57
ITAQUAQUECETUBA;1° Dose;5333
ITAQUAQUECETUBA;2° Dose;1445
ITARARÉ;1° Dose;1409
ITARARÉ;2° Dose;155
ITARIRI;1° Dose;490
ITARIRI;2° Dose;152
ITATIBA;1° Dose;4738
ITATIBA;2° Dose;1412
ITATINGA;1° Dose;647
ITATINGA;2° Dose;144
ITIRAPINA;1° Dose;678
ITIRAPINA;2° Dose;173
ITIRAPUÃ;1° Dose;212
ITIRAPUÃ;2° Dose;74
ITOBI;1° Dose;321
ITOBI;2° Dose;98
ITU;1° Dose;6619
ITU;2° Dose;2236
ITUPEVA;1° Dose;1285
ITUPEVA;2° Dose;434
ITUVERAVA;1° Dose;1821
ITUVERAVA;2° Dose;492
JABORANDI;1° Dose;322
JABORANDI;2° Dose;97
JABOTICABAL;1° Dose;3645
JABOTICABAL;2° Dose;820
JACAREÍ;1° Dose;9075
JACAREÍ;2° Dose;3212
JACI;1° Dose;510
JACI;2° Dose;193
JACUPIRANGA;1° Dose;450
JACUPIRANGA;2° Dose;105
JAGUARIÚNA;1° Dose;1513
JAGUARIÚNA;2° Dose;200
JALES;1° Dose;3741
JALES;2° Dose;775
JAMBEIRO;1° Dose;205
JAMBEIRO;2° Dose;50
JANDIRA;1° Dose;1872
JANDIRA;2° Dose;765
JARDINÓPOLIS;1° Dose;1402
JARDINÓPOLIS;2° Dose;482
JARINU;1° Dose;1084
JARINU;2° Dose;298
JAÚ;1° Dose;9406
JAÚ;2° Dose;2140
JERIQUARA;1° Dose;160
JERIQUARA;2° Dose;53
JOANÓPOLIS;1° Dose;555
JOANÓPOLIS;2° Dose;162
JOÃO RAMALHO;1° Dose;158
JOÃO RAMALHO;2° Dose;37
JOSÉ BONIFÁCIO;1° Dose;1687
JOSÉ BONIFÁCIO;2° Dose;571
JÚLIO MESQUITA;1° Dose;126
JÚLIO MESQUITA;2° Dose;34
JUMIRIM;1° Dose;107
JUMIRIM;2° Dose;23
JUNDIAÍ;1° Dose;16154
JUNDIAÍ;2° Dose;4068
JUNQUEIRÓPOLIS;1° Dose;1016
JUNQUEIRÓPOLIS;2° Dose;279
JUQUIÁ;1° Dose;560
JUQUIÁ;2° Dose;105
JUQUITIBA;1° Dose;1161
JUQUITIBA;2° Dose;364
LAGOINHA;1° Dose;248
LAGOINHA;2° Dose;58
LARANJAL PAULISTA;1° Dose;1266
LARANJAL PAULISTA;2° Dose;330
LAVÍNIA;1° Dose;241
LAVÍNIA;2° Dose;81
LAVRINHAS;1° Dose;185
LAVRINHAS;2° Dose;46
LEME;1° Dose;4606
LEME;2° Dose;1637
LENÇÓIS PAULISTA;1° Dose;2694
LENÇÓIS PAULISTA;2° Dose;922
LIMEIRA;1° Dose;9700
LIMEIRA;2° Dose;353
LINDÓIA;1° Dose;356
LINDÓIA;2° Dose;73
LINS;1° Dose;5280
LINS;2° Dose;1407
LORENA;1° Dose;3675
LORENA;2° Dose;901
LOURDES;1° Dose;156
LOURDES;2° Dose;66
LOUVEIRA;1° Dose;1341
LOUVEIRA;2° Dose;440
LUCÉLIA;1° Dose;991
LUCÉLIA;2° Dose;346
LUCIANÓPOLIS;1° Dose;128
LUCIANÓPOLIS;2° Dose;29
LUÍS ANTÔNIO;1° Dose;449
LUÍS ANTÔNIO;2° Dose;143
LUIZIÂNIA;1° Dose;185
LUIZIÂNIA;2° Dose;48
LUPÉRCIO;1° Dose;173
LUPÉRCIO;2° Dose;58
LUTÉCIA;1° Dose;176
LUTÉCIA;2° Dose;73
MACATUBA;1° Dose;818
MACATUBA;2° Dose;168
MACAUBAL;1° Dose;479
MACAUBAL;2° Dose;179
MACEDÔNIA;1° Dose;144
MACEDÔNIA;2° Dose;37
MAGDA;1° Dose;207
MAGDA;2° Dose;57
MAIRINQUE;1° Dose;1606
MAIRINQUE;2° Dose;387
MAIRIPORÃ;1° Dose;2889
MAIRIPORÃ;2° Dose;730
MANDURI;1° Dose;396
MANDURI;2° Dose;109
MARABÁ PAULISTA;1° Dose;136
MARABÁ PAULISTA;2° Dose;42
MARACAÍ;1° Dose;479
MARACAÍ;2° Dose;182
MARAPOAMA;1° Dose;171
MARAPOAMA;2° Dose;52
MARIÁPOLIS;1° Dose;130
MARIÁPOLIS;2° Dose;39
MARÍLIA;1° Dose;15876
MARÍLIA;2° Dose;4948
MARINÓPOLIS;1° Dose;128
MARINÓPOLIS;2° Dose;48
MARTINÓPOLIS;1° Dose;1087
MARTINÓPOLIS;2° Dose;261
MATÃO;1° Dose;3257
MATÃO;2° Dose;821
MAUÁ;1° Dose;14152
MAUÁ;2° Dose;3503
MENDONÇA;1° Dose;315
MENDONÇA;2° Dose;99
MERIDIANO;1° Dose;252
MERIDIANO;2° Dose;73
MESÓPOLIS;1° Dose;126
MESÓPOLIS;2° Dose;40
MIGUELÓPOLIS;1° Dose;1074
MIGUELÓPOLIS;2° Dose;344
MINEIROS DO TIETÊ;1° Dose;500
MINEIROS DO TIETÊ;2° Dose;150
MIRA ESTRELA;1° Dose;147
MIRA ESTRELA;2° Dose;26
MIRACATU;1° Dose;576
MIRACATU;2° Dose;179
MIRANDÓPOLIS;1° Dose;1714
MIRANDÓPOLIS;2° Dose;541
MIRANTE DO PARANAPANEMA;1° Dose;853
MIRANTE DO PARANAPANEMA;2° Dose;219
MIRASSOL;1° Dose;2671
MIRASSOL;2° Dose;967
MIRASSOLÂNDIA;1° Dose;230
MIRASSOLÂNDIA;2° Dose;70
MOCOCA;1° Dose;3920
MOCOCA;2° Dose;1291
MOGI DAS CRUZES;1° Dose;17230
MOGI DAS CRUZES;2° Dose;3518
MOGI GUAÇU;1° Dose;6183
MOGI GUAÇU;2° Dose;1435
MOGI MIRIM;1° Dose;5225
MOGI MIRIM;2° Dose;1092
MOMBUCA;1° Dose;161
MOMBUCA;2° Dose;77
MONÇÕES;1° Dose;202
MONÇÕES;2° Dose;46
MONGAGUÁ;1° Dose;1638
MONGAGUÁ;2° Dose;253
MONTE ALEGRE DO SUL;1° Dose;372
MONTE ALEGRE DO SUL;2° Dose;69
MONTE ALTO;1° Dose;2462
MONTE ALTO;2° Dose;677
MONTE APRAZÍVEL;1° Dose;1354
MONTE APRAZÍVEL;2° Dose;365
MONTE AZUL PAULISTA;1° Dose;825
MONTE AZUL PAULISTA;2° Dose;175
MONTE CASTELO;1° Dose;275
MONTE CASTELO;2° Dose;35
MONTE MOR;1° Dose;1537
MONTE MOR;2° Dose;419
MONTEIRO LOBATO;1° Dose;176
MONTEIRO LOBATO;2° Dose;59
MORRO AGUDO;1° Dose;1259
MORRO AGUDO;2° Dose;443
MORUNGABA;1° Dose;521
MORUNGABA;2° Dose;123
MOTUCA;1° Dose;162
MOTUCA;2° Dose;28
MURUTINGA DO SUL;1° Dose;213
MURUTINGA DO SUL;2° Dose;46
NANTES;1° Dose;121
NANTES;2° Dose;31
NARANDIBA;1° Dose;192
NARANDIBA;2° Dose;46
NATIVIDADE DA SERRA;1° Dose;263
NATIVIDADE DA SERRA;2° Dose;83
NAZARÉ PAULISTA;1° Dose;646
NAZARÉ PAULISTA;2° Dose;110
NEVES PAULISTA;1° Dose;751
NEVES PAULISTA;2° Dose;232
NHANDEARA;1° Dose;706
NHANDEARA;2° Dose;151
NIPOÃ;1° Dose;154
NIPOÃ;2° Dose;39
NOVA ALIANÇA;1° Dose;361
NOVA ALIANÇA;2° Dose;107
NOVA CAMPINA;1° Dose;256
NOVA CAMPINA;2° Dose;61
NOVA CANAÃ PAULISTA;1° Dose;130
NOVA CANAÃ PAULISTA;2° Dose;32
NOVA CASTILHO;1° Dose;65
NOVA CASTILHO;2° Dose;5
NOVA EUROPA;1° Dose;333
NOVA EUROPA;2° Dose;69
NOVA GRANADA;1° Dose;1063
NOVA GRANADA;2° Dose;350
NOVA GUATAPORANGA;1° Dose;138
NOVA GUATAPORANGA;2° Dose;32
NOVA INDEPENDÊNCIA;1° Dose;160
NOVA INDEPENDÊNCIA;2° Dose;46
NOVA LUZITÂNIA;1° Dose;136
NOVA LUZITÂNIA;2° Dose;26
NOVA ODESSA;1° Dose;1499
NOVA ODESSA;2° Dose;296
NOVAIS;1° Dose;144
NOVAIS;2° Dose;56
NOVO HORIZONTE;1° Dose;2091
NOVO HORIZONTE;2° Dose;632
NUPORANGA;1° Dose;389
NUPORANGA;2° Dose;118
OCAUÇU;1° Dose;197
OCAUÇU;2° Dose;70
ÓLEO;1° Dose;144
ÓLEO;2° Dose;25
OLÍMPIA;1° Dose;2281
OLÍMPIA;2° Dose;575
ONDA VERDE;1° Dose;231
ONDA VERDE;2° Dose;53
ORIENTE;1° Dose;273
ORIENTE;2° Dose;68
ORINDIÚVA;1° Dose;244
ORINDIÚVA;2° Dose;99
ORLÂNDIA;1° Dose;1528
