Municipio;Dose;Contagem de Id Vacinacao
CRAVINHOS;2° Dose;1
CRISTAIS PAULISTA;1° Dose;288
CRUZALIA;1° Dose;73
CRUZALIA;2° Dose;18
CRUZEIRO;1° Dose;2067
CRUZEIRO;2° Dose;102
CUBATAO;1° Dose;3035
CUBATAO;2° Dose;3
CUNHA;1° Dose;494
CUNHA;2° Dose;85
DESCALVADO;1° Dose;1551
DESCALVADO;2° Dose;338
DIADEMA;1° Dose;9276
DIADEMA;2° Dose;1647
DIRCE REIS;1° Dose;73
DIRCE REIS;2° Dose;22
DIVINOLANDIA;1° Dose;693
DIVINOLANDIA;2° Dose;209
DOBRADA;1° Dose;184
DOBRADA;2° Dose;49
DOIS CORREGOS;1° Dose;943
DOIS CORREGOS;2° Dose;47
DOLCINOPOLIS;1° Dose;68
DOLCINOPOLIS;2° Dose;11
DOURADO;1° Dose;351
DOURADO;2° Dose;54
DRACENA;1° Dose;2804
DRACENA;2° Dose;282
DUARTINA;1° Dose;343
DUARTINA;2° Dose;1
DUMONT;1° Dose;213
DUMONT;2° Dose;52
ECHAPORA;1° Dose;132
ELDORADO;1° Dose;1307
ELDORADO;2° Dose;6
ELIAS FAUSTO;1° Dose;342
ELIAS FAUSTO;2° Dose;103
ELISIARIO;1° Dose;130
ELISIARIO;2° Dose;27
EMBAUBA;1° Dose;92
EMBAUBA;2° Dose;23
EMBU DAS ARTES;1° Dose;3811
EMBU DAS ARTES;2° Dose;535
EMBU-GUACU;1° Dose;1582
EMBU-GUACU;2° Dose;249
EMILIANOPOLIS;1° Dose;127
EMILIANOPOLIS;2° Dose;17
ENGENHEIRO COELHO;1° Dose;425
ENGENHEIRO COELHO;2° Dose;3
ESPIRITO SANTO DO PINHAL;1° Dose;2066
ESPIRITO SANTO DO PINHAL;2° Dose;468
ESPIRITO SANTO DO TURVO;1° Dose;87
ESPIRITO SANTO DO TURVO;2° Dose;21
ESTIVA GERBI;1° Dose;190
ESTIVA GERBI;2° Dose;27
ESTRELA DO NORTE;1° Dose;96
ESTRELA D'OESTE;1° Dose;415
ESTRELA D'OESTE;2° Dose;105
EUCLIDES DA CUNHA PAULISTA;1° Dose;266
FARTURA;1° Dose;675
FARTURA;2° Dose;54
FERNANDO PRESTES;1° Dose;263
FERNANDO PRESTES;2° Dose;76
FERNANDOPOLIS;1° Dose;3862
FERNANDOPOLIS;2° Dose;1076
FERNAO;1° Dose;84
FERNAO;2° Dose;29
FERRAZ DE VASCONCELOS;1° Dose;4149
FERRAZ DE VASCONCELOS;2° Dose;231
FLORA RICA;1° Dose;93
FLORA RICA;2° Dose;16
FLOREAL;1° Dose;151
FLOREAL;2° Dose;39
FLORIDA PAULISTA;1° Dose;461
FLORIDA PAULISTA;2° Dose;74
FLORINIA;1° Dose;149
FLORINIA;2° Dose;34
FRANCA;1° Dose;8633
FRANCA;2° Dose;1412
FRANCISCO MORATO;1° Dose;2195
FRANCISCO MORATO;2° Dose;405
FRANCO DA ROCHA;1° Dose;4462
FRANCO DA ROCHA;2° Dose;501
GABRIEL MONTEIRO;1° Dose;58
GABRIEL MONTEIRO;2° Dose;1
GALIA;1° Dose;367
GALIA;2° Dose;97
GARCA;1° Dose;1769
GARCA;2° Dose;416
GASTAO VIDIGAL;1° Dose;130
GASTAO VIDIGAL;2° Dose;12
GAVIAO PEIXOTO;1° Dose;160
GAVIAO PEIXOTO;2° Dose;46
GENERAL SALGADO;1° Dose;651
GENERAL SALGADO;2° Dose;192
GETULINA;1° Dose;315
GETULINA;2° Dose;89
GLICERIO;1° Dose;124
GLICERIO;2° Dose;2
GUAICARA;1° Dose;272
GUAICARA;2° Dose;69
GUAIMBE;1° Dose;246
GUAIMBE;2° Dose;73
GUAIRA;1° Dose;1274
GUAIRA;2° Dose;212
GUAPIACU;1° Dose;511
GUAPIACU;2° Dose;75
GUAPIARA;1° Dose;387
GUARA;1° Dose;894
GUARA;2° Dose;238
GUARACAI;1° Dose;316
GUARACAI;2° Dose;25
GUARACI;1° Dose;330
GUARACI;2° Dose;76
GUARANI D'OESTE;1° Dose;59
GUARANI D'OESTE;2° Dose;1
GUARANTA;1° Dose;236
GUARANTA;2° Dose;67
GUARARAPES;1° Dose;1024
GUARARAPES;2° Dose;178
GUARAREMA;1° Dose;912
GUARAREMA;2° Dose;234
GUARATINGUETA;1° Dose;2804
GUARATINGUETA;2° Dose;67
GUAREI;1° Dose;394
GUAREI;2° Dose;116
GUARIBA;1° Dose;703
GUARIBA;2° Dose;184
GUARUJA;1° Dose;6332
GUARUJA;2° Dose;406
GUARULHOS;1° Dose;35847
GUARULHOS;2° Dose;5527
GUATAPARA;1° Dose;177
GUATAPARA;2° Dose;12
GUZOLANDIA;1° Dose;125
GUZOLANDIA;2° Dose;25
HERCULANDIA;1° Dose;298
HERCULANDIA;2° Dose;86
HOLAMBRA;1° Dose;375
HOLAMBRA;2° Dose;102
HORTOLANDIA;1° Dose;2169
HORTOLANDIA;2° Dose;21
IACANGA;1° Dose;345
IACANGA;2° Dose;121
IACRI;1° Dose;141
IARAS;1° Dose;190
IARAS;2° Dose;41
IBATE;1° Dose;719
IBATE;2° Dose;185
IBIRA;1° Dose;363
IBIRA;2° Dose;92
IBIRAREMA;1° Dose;283
IBIRAREMA;2° Dose;75
IBITINGA;1° Dose;2364
IBITINGA;2° Dose;560
IBIUNA;1° Dose;941
IBIUNA;2° Dose;1
ICEM;1° Dose;319
ICEM;2° Dose;78
IEPE;1° Dose;373
IEPE;2° Dose;66
IGARACU DO TIETE;1° Dose;422
IGARACU DO TIETE;2° Dose;82
IGARAPAVA;1° Dose;886
IGARAPAVA;2° Dose;157
IGARATA;1° Dose;331
IGARATA;2° Dose;93
IGUAPE;1° Dose;831
IGUAPE;2° Dose;83
ILHA COMPRIDA;1° Dose;315
ILHA COMPRIDA;2° Dose;46
ILHA SOLTEIRA;1° Dose;1238
ILHA SOLTEIRA;2° Dose;147
ILHABELA;1° Dose;1284
ILHABELA;2° Dose;324
INDAIATUBA;1° Dose;8191
INDAIATUBA;2° Dose;2000
INDIANA;1° Dose;200
INDIANA;2° Dose;17
INDIAPORA;1° Dose;200
INDIAPORA;2° Dose;44
INUBIA PAULISTA;1° Dose;171
INUBIA PAULISTA;2° Dose;44
IPAUSSU;1° Dose;459
IPAUSSU;2° Dose;117
IPERO;1° Dose;539
IPERO;2° Dose;89
IPEUNA;1° Dose;167
IPEUNA;2° Dose;39
IPIGUA;1° Dose;155
IPIGUA;2° Dose;37
IPORANGA;1° Dose;340
IPORANGA;2° Dose;19
IPUA;1° Dose;500
IPUA;2° Dose;58
IRACEMAPOLIS;1° Dose;707
IRACEMAPOLIS;2° Dose;120
IRAPUA;1° Dose;274
IRAPUA;2° Dose;56
IRAPURU;1° Dose;252
IRAPURU;2° Dose;43
ITABERA;1° Dose;491
ITABERA;2° Dose;43
ITAI;1° Dose;647
ITAI;2° Dose;69
ITAJOBI;1° Dose;566
ITAJOBI;2° Dose;127
ITAJU;1° Dose;133
ITAJU;2° Dose;33
ITANHAEM;1° Dose;3222
ITANHAEM;2° Dose;457
ITAOCA;1° Dose;159
ITAOCA;2° Dose;25
ITAPECERICA DA SERRA;1° Dose;4370
ITAPECERICA DA SERRA;2° Dose;344
ITAPETININGA;1° Dose;6608
ITAPETININGA;2° Dose;1345
ITAPEVA;1° Dose;3217
ITAPEVA;2° Dose;7
ITAPEVI;1° Dose;3455
ITAPEVI;2° Dose;517
ITAPIRA;1° Dose;2664
ITAPIRA;2° Dose;451
ITAPIRAPUA PAULISTA;1° Dose;96
ITAPIRAPUA PAULISTA;2° Dose;19
ITAPOLIS;1° Dose;1659
ITAPOLIS;2° Dose;420
ITAPORANGA;1° Dose;532
ITAPORANGA;2° Dose;56
ITAPUI;1° Dose;410
ITAPUI;2° Dose;92
ITAPURA;1° Dose;152
ITAPURA;2° Dose;43
ITAQUAQUECETUBA;1° Dose;4834
ITAQUAQUECETUBA;2° Dose;306
ITARARE;1° Dose;1174
ITARARE;2° Dose;11
ITARIRI;1° Dose;310
ITARIRI;2° Dose;45
ITATIBA;1° Dose;3353
ITATIBA;2° Dose;136
ITATINGA;1° Dose;398
ITATINGA;2° Dose;140
ITIRAPINA;1° Dose;637
ITIRAPINA;2° Dose;69
ITIRAPUA;1° Dose;200
ITIRAPUA;2° Dose;61
ITOBI;1° Dose;321
ITOBI;2° Dose;98
ITU;1° Dose;5801
ITU;2° Dose;617
ITUPEVA;1° Dose;986
ITUPEVA;2° Dose;317
ITUVERAVA;1° Dose;1581
ITUVERAVA;2° Dose;7
JABORANDI;1° Dose;253
JABORANDI;2° Dose;80
JABOTICABAL;1° Dose;2558
JABOTICABAL;2° Dose;248
JACAREI;1° Dose;5919
JACAREI;2° Dose;647
JACI;1° Dose;485
JACI;2° Dose;41
JACUPIRANGA;1° Dose;375
JACUPIRANGA;2° Dose;33
JAGUARIUNA;1° Dose;1006
JAGUARIUNA;2° Dose;9
JALES;1° Dose;2858
JALES;2° Dose;369
JAMBEIRO;1° Dose;175
JAMBEIRO;2° Dose;37
JANDIRA;1° Dose;1237
JANDIRA;2° Dose;457
JARDINOPOLIS;1° Dose;1046
JARDINOPOLIS;2° Dose;76
JARINU;1° Dose;538
JARINU;2° Dose;3
JAU;1° Dose;8096
JAU;2° Dose;313
JERIQUARA;1° Dose;120
JERIQUARA;2° Dose;30
JOANOPOLIS;1° Dose;428
JOANOPOLIS;2° Dose;95
JOAO RAMALHO;1° Dose;111
JOAO RAMALHO;2° Dose;8
JOSE BONIFACIO;1° Dose;1177
JOSE BONIFACIO;2° Dose;244
JULIO MESQUITA;1° Dose;96
JULIO MESQUITA;2° Dose;34
JUMIRIM;1° Dose;87
JUMIRIM;2° Dose;22
JUNDIAI;1° Dose;11918
JUNDIAI;2° Dose;47
JUNQUEIROPOLIS;1° Dose;907
JUNQUEIROPOLIS;2° Dose;155
JUQUIA;1° Dose;346
JUQUIA;2° Dose;14
JUQUITIBA;1° Dose;783
JUQUITIBA;2° Dose;249
LAGOINHA;1° Dose;216
LAGOINHA;2° Dose;49
LARANJAL PAULISTA;1° Dose;1030
LARANJAL PAULISTA;2° Dose;108
LAVINIA;1° Dose;172
LAVINIA;2° Dose;30
LAVRINHAS;1° Dose;162
LAVRINHAS;2° Dose;19
LEME;1° Dose;3061
LEME;2° Dose;972
LENCOIS PAULISTA;1° Dose;2064
LENCOIS PAULISTA;2° Dose;369
LIMEIRA;1° Dose;4205
LIMEIRA;2° Dose;23
LINDOIA;1° Dose;258
LINDOIA;2° Dose;28
LINS;1° Dose;4353
LINS;2° Dose;529
LORENA;1° Dose;2998
LORENA;2° Dose;245
LOURDES;1° Dose;124
LOURDES;2° Dose;30
LOUVEIRA;1° Dose;1175
LOUVEIRA;2° Dose;221
LUCELIA;1° Dose;751
LUCELIA;2° Dose;224
LUCIANOPOLIS;1° Dose;95
LUCIANOPOLIS;2° Dose;28
LUIS ANTONIO;1° Dose;371
LUIS ANTONIO;2° Dose;103
LUIZIANIA;1° Dose;146
LUIZIANIA;2° Dose;33
LUPERCIO;1° Dose;137
LUPERCIO;2° Dose;18
LUTECIA;1° Dose;149
LUTECIA;2° Dose;37
MACATUBA;1° Dose;588
MACATUBA;2° Dose;136
MACAUBAL;1° Dose;328
MACAUBAL;2° Dose;85
MACEDONIA;1° Dose;126
MACEDONIA;2° Dose;28
MAGDA;1° Dose;157
MAGDA;2° Dose;46
MAIRINQUE;1° Dose;1207
MAIRINQUE;2° Dose;284
MAIRIPORA;1° Dose;2199
MAIRIPORA;2° Dose;575
MANDURI;1° Dose;284
MANDURI;2° Dose;60
MARABA PAULISTA;1° Dose;113
MARABA PAULISTA;2° Dose;12
MARACAI;1° Dose;398
MARACAI;2° Dose;65
MARAPOAMA;1° Dose;108
MARIAPOLIS;1° Dose;118
MARIAPOLIS;2° Dose;26
MARILIA;1° Dose;13303
MARILIA;2° Dose;1598
MARINOPOLIS;1° Dose;123
MARINOPOLIS;2° Dose;31
MARTINOPOLIS;1° Dose;807
MARTINOPOLIS;2° Dose;153
MATAO;1° Dose;2753
MATAO;2° Dose;723
MAUA;1° Dose;8697
MAUA;2° Dose;2058
MENDONCA;1° Dose;262
MENDONCA;2° Dose;69
MERIDIANO;1° Dose;187
MERIDIANO;2° Dose;25
MESOPOLIS;1° Dose;104
MESOPOLIS;2° Dose;37
MIGUELOPOLIS;1° Dose;830
MIGUELOPOLIS;2° Dose;100
MINEIROS DO TIETE;1° Dose;343
MINEIROS DO TIETE;2° Dose;45
MIRA ESTRELA;1° Dose;131
MIRA ESTRELA;2° Dose;22
MIRACATU;1° Dose;327
MIRACATU;2° Dose;9
MIRANDOPOLIS;1° Dose;1207
MIRANDOPOLIS;2° Dose;304
MIRANTE DO PARANAPANEMA;1° Dose;651
MIRANTE DO PARANAPANEMA;2° Dose;49
MIRASSOL;1° Dose;2126
MIRASSOL;2° Dose;547
MIRASSOLANDIA;1° Dose;149
MIRASSOLANDIA;2° Dose;34
MOCOCA;1° Dose;3101
MOCOCA;2° Dose;684
MOGI DAS CRUZES;1° Dose;12472
MOGI DAS CRUZES;2° Dose;824
MOGI GUACU;1° Dose;4816
MOGI GUACU;2° Dose;1053
MOGI MIRIM;1° Dose;3999
MOGI MIRIM;2° Dose;1046
MOMBUCA;1° Dose;158
MOMBUCA;2° Dose;40
MONCOES;1° Dose;138
MONCOES;2° Dose;43
MONGAGUA;1° Dose;882
MONGAGUA;2° Dose;3
MONTE ALEGRE DO SUL;1° Dose;292
MONTE ALEGRE DO SUL;2° Dose;63
MONTE ALTO;1° Dose;1776
MONTE ALTO;2° Dose;339
MONTE APRAZIVEL;1° Dose;892
MONTE AZUL PAULISTA;1° Dose;699
MONTE AZUL PAULISTA;2° Dose;105
MONTE CASTELO;1° Dose;154
MONTE MOR;1° Dose;895
MONTEIRO LOBATO;1° Dose;149
MONTEIRO LOBATO;2° Dose;1
MORRO AGUDO;1° Dose;947
MORRO AGUDO;2° Dose;349
MORUNGABA;1° Dose;377
MORUNGABA;2° Dose;85
MOTUCA;1° Dose;127
MOTUCA;2° Dose;25
MURUTINGA DO SUL;1° Dose;147
MURUTINGA DO SUL;2° Dose;40
NANTES;1° Dose;91
NANTES;2° Dose;1
NARANDIBA;1° Dose;189
NARANDIBA;2° Dose;39
NATIVIDADE DA SERRA;1° Dose;191
NATIVIDADE DA SERRA;2° Dose;39
NAZARE PAULISTA;1° Dose;364
NAZARE PAULISTA;2° Dose;99
NEVES PAULISTA;1° Dose;522
NEVES PAULISTA;2° Dose;148
NHANDEARA;1° Dose;555
NHANDEARA;2° Dose;137
NIPOA;1° Dose;100
NIPOA;2° Dose;27
NOVA ALIANCA;1° Dose;225
NOVA ALIANCA;2° Dose;47
NOVA CAMPINA;1° Dose;203
NOVA CAMPINA;2° Dose;53
NOVA CANAA PAULISTA;1° Dose;75
NOVA CANAA PAULISTA;2° Dose;13
NOVA CASTILHO;1° Dose;35
NOVA CASTILHO;2° Dose;4
NOVA EUROPA;1° Dose;283
NOVA EUROPA;2° Dose;68
NOVA GRANADA;1° Dose;722
NOVA GRANADA;2° Dose;144
NOVA GUATAPORANGA;1° Dose;81
NOVA INDEPENDENCIA;1° Dose;97
NOVA INDEPENDENCIA;2° Dose;27
NOVA LUZITANIA;1° Dose;107
NOVA LUZITANIA;2° Dose;12
NOVA ODESSA;1° Dose;1322
NOVA ODESSA;2° Dose;39
NOVAIS;1° Dose;108
NOVAIS;2° Dose;48
NOVO HORIZONTE;1° Dose;1633
NOVO HORIZONTE;2° Dose;291
NUPORANGA;1° Dose;305
OCAUCU;1° Dose;134
OCAUCU;2° Dose;28
OLEO;1° Dose;96
OLEO;2° Dose;24
OLIMPIA;1° Dose;2028
OLIMPIA;2° Dose;224
ONDA VERDE;1° Dose;172
ONDA VERDE;2° Dose;18
ORIENTE;1° Dose;162
ORIENTE;2° Dose;50
ORINDIUVA;1° Dose;194
ORINDIUVA;2° Dose;60
ORLANDIA;1° Dose;893
OSASCO;1° Dose;13074
OSASCO;2° Dose;1244
OSCAR BRESSANE;1° Dose;122
OSCAR BRESSANE;2° Dose;47
OSVALDO CRUZ;1° Dose;1463
OSVALDO CRUZ;2° Dose;311
OURINHOS;1° Dose;4106
OURINHOS;2° Dose;687
OURO VERDE;1° Dose;479
OURO VERDE;2° Dose;36
OUROESTE;1° Dose;417
OUROESTE;2° Dose;54
PACAEMBU;1° Dose;526
PACAEMBU;2° Dose;74
PALESTINA;1° Dose;511
PALESTINA;2° Dose;74
PALMARES PAULISTA;1° Dose;266
PALMARES PAULISTA;2° Dose;83
PALMEIRA D'OESTE;1° Dose;393
PALMEIRA D'OESTE;2° Dose;78
PALMITAL;1° Dose;831
PALMITAL;2° Dose;189
PANORAMA;1° Dose;416
PANORAMA;2° Dose;57
PARAGUACU PAULISTA;1° Dose;1377
PARAGUACU PAULISTA;2° Dose;189
PARAIBUNA;1° Dose;554
PARAIBUNA;2° Dose;162
PARAISO;1° Dose;255
PARAISO;2° Dose;68
PARANAPANEMA;1° Dose;687
PARANAPANEMA;2° Dose;191
PARANAPUA;1° Dose;106
PARANAPUA;2° Dose;18
PARAPUA;1° Dose;413
PARAPUA;2° Dose;95
PARDINHO;1° Dose;186
PARDINHO;2° Dose;28
PARIQUERA-ACU;1° Dose;1409
PARIQUERA-ACU;2° Dose;42
PARISI;1° Dose;96
PARISI;2° Dose;28
PATROCINIO PAULISTA;1° Dose;547
PATROCINIO PAULISTA;2° Dose;129
PAULICEIA;1° Dose;165
PAULICEIA;2° Dose;37
PAULINIA;1° Dose;2749
PAULINIA;2° Dose;314
PAULISTANIA;1° Dose;76
PAULISTANIA;2° Dose;23
PAULO DE FARIA;1° Dose;366
PAULO DE FARIA;2° Dose;47
PEDERNEIRAS;1° Dose;1294
PEDERNEIRAS;2° Dose;73
PEDRA BELA;1° Dose;158
PEDRA BELA;2° Dose;45
PEDRANOPOLIS;1° Dose;134
PEDRANOPOLIS;2° Dose;29
PEDREGULHO;1° Dose;639
PEDREGULHO;2° Dose;160
PEDREIRA;1° Dose;1571
PEDREIRA;2° Dose;392
PEDRINHAS PAULISTA;1° Dose;127
