Municipio;Dose;Contagem de Id Vacinacao
BATATAIS;2° Dose;154
BAURU;1° Dose;20811
BAURU;2° Dose;2657
BEBEDOURO;1° Dose;3327
BEBEDOURO;2° Dose;208
BENTO DE ABREU;1° Dose;91
BENTO DE ABREU;2° Dose;26
BERNARDINO DE CAMPOS;1° Dose;536
BERNARDINO DE CAMPOS;2° Dose;103
BERTIOGA;1° Dose;1495
BERTIOGA;2° Dose;337
BILAC;1° Dose;419
BILAC;2° Dose;123
BIRIGUI;1° Dose;2729
BIRIGUI;2° Dose;254
BIRITIBA-MIRIM;1° Dose;555
BIRITIBA-MIRIM;2° Dose;155
BOA ESPERANCA DO SUL;1° Dose;387
BOA ESPERANCA DO SUL;2° Dose;119
BOCAINA;1° Dose;421
BOCAINA;2° Dose;90
BOFETE;1° Dose;242
BOFETE;2° Dose;53
BOITUVA;1° Dose;1339
BOITUVA;2° Dose;275
BOM JESUS DOS PERDOES;1° Dose;469
BOM JESUS DOS PERDOES;2° Dose;129
BOM SUCESSO DE ITARARE;1° Dose;87
BOM SUCESSO DE ITARARE;2° Dose;21
BORA;1° Dose;60
BORACEIA;1° Dose;169
BORACEIA;2° Dose;44
BORBOREMA;1° Dose;552
BORBOREMA;2° Dose;169
BOREBI;1° Dose;66
BOREBI;2° Dose;34
BOTUCATU;1° Dose;10203
BOTUCATU;2° Dose;3480
BRAGANCA PAULISTA;1° Dose;5989
BRAGANCA PAULISTA;2° Dose;1640
BRAUNA;1° Dose;268
BRAUNA;2° Dose;38
BREJO ALEGRE;1° Dose;143
BREJO ALEGRE;2° Dose;44
BRODOWSKI;1° Dose;811
BRODOWSKI;2° Dose;64
BROTAS;1° Dose;749
BROTAS;2° Dose;147
BURI;1° Dose;389
BURI;2° Dose;125
BURITAMA;1° Dose;604
BURITAMA;2° Dose;153
BURITIZAL;1° Dose;214
BURITIZAL;2° Dose;59
CABRALIA PAULISTA;1° Dose;164
CABRALIA PAULISTA;2° Dose;53
CABREUVA;1° Dose;69
CABREUVA;2° Dose;2
CACAPAVA;1° Dose;3045
CACAPAVA;2° Dose;660
CACHOEIRA PAULISTA;1° Dose;1273
CACHOEIRA PAULISTA;2° Dose;271
CACONDE;1° Dose;732
CACONDE;2° Dose;177
CAFELANDIA;1° Dose;465
CAFELANDIA;2° Dose;56
CAIABU;1° Dose;122
CAIABU;2° Dose;25
CAIEIRAS;1° Dose;2682
CAIEIRAS;2° Dose;597
CAIUA;1° Dose;198
CAIUA;2° Dose;68
CAJAMAR;1° Dose;1321
CAJAMAR;2° Dose;340
CAJATI;1° Dose;421
CAJATI;2° Dose;1
CAJOBI;1° Dose;445
CAJOBI;2° Dose;125
CAJURU;1° Dose;917
CAJURU;2° Dose;154
CAMPINA DO MONTE ALEGRE;1° Dose;172
CAMPINA DO MONTE ALEGRE;2° Dose;29
CAMPINAS;1° Dose;57375
CAMPINAS;2° Dose;15044
CAMPO LIMPO PAULISTA;1° Dose;2006
CAMPO LIMPO PAULISTA;2° Dose;612
CAMPOS DO JORDAO;1° Dose;1845
CAMPOS DO JORDAO;2° Dose;427
CAMPOS NOVOS PAULISTA;1° Dose;153
CAMPOS NOVOS PAULISTA;2° Dose;35
CANANEIA;1° Dose;421
CANANEIA;2° Dose;41
CANAS;1° Dose;119
CANAS;2° Dose;29
CANDIDO MOTA;1° Dose;925
CANDIDO MOTA;2° Dose;206
CANDIDO RODRIGUES;1° Dose;136
CANDIDO RODRIGUES;2° Dose;31
CANITAR;1° Dose;131
CANITAR;2° Dose;27
CAPAO BONITO;1° Dose;1159
CAPAO BONITO;2° Dose;300
CAPELA DO ALTO;1° Dose;356
CAPELA DO ALTO;2° Dose;83
CAPIVARI;1° Dose;1278
CARAGUATATUBA;1° Dose;3915
CARAGUATATUBA;2° Dose;442
CARAPICUIBA;1° Dose;6328
CARAPICUIBA;2° Dose;786
CARDOSO;1° Dose;491
CARDOSO;2° Dose;94
CASA BRANCA;1° Dose;1334
CASA BRANCA;2° Dose;154
CASSIA DOS COQUEIROS;1° Dose;106
CASSIA DOS COQUEIROS;2° Dose;23
CASTILHO;1° Dose;885
CASTILHO;2° Dose;259
CATANDUVA;1° Dose;8287
CATANDUVA;2° Dose;2087
CATIGUA;1° Dose;245
CATIGUA;2° Dose;15
CEDRAL;1° Dose;612
CEDRAL;2° Dose;85
CERQUEIRA CESAR;1° Dose;691
CERQUEIRA CESAR;2° Dose;168
CERQUILHO;1° Dose;924
CERQUILHO;2° Dose;260
CESARIO LANGE;1° Dose;481
CESARIO LANGE;2° Dose;113
CHARQUEADA;1° Dose;371
CHARQUEADA;2° Dose;72
CHAVANTES;1° Dose;233
CLEMENTINA;1° Dose;174
CLEMENTINA;2° Dose;46
COLINA;1° Dose;443
COLINA;2° Dose;72
COLOMBIA;1° Dose;242
COLOMBIA;2° Dose;104
CONCHAL;1° Dose;653
CONCHAL;2° Dose;187
CONCHAS;1° Dose;539
CONCHAS;2° Dose;143
CORDEIROPOLIS;1° Dose;715
CORDEIROPOLIS;2° Dose;14
COROADOS;1° Dose;136
COROADOS;2° Dose;30
CORONEL MACEDO;1° Dose;185
CORONEL MACEDO;2° Dose;52
CORUMBATAI;1° Dose;143
CORUMBATAI;2° Dose;29
COSMOPOLIS;1° Dose;1399
COSMOPOLIS;2° Dose;207
COSMORAMA;1° Dose;283
COSMORAMA;2° Dose;63
COTIA;1° Dose;4956
COTIA;2° Dose;692
CRAVINHOS;1° Dose;336
CRAVINHOS;2° Dose;26
CRISTAIS PAULISTA;1° Dose;288
CRISTAIS PAULISTA;2° Dose;31
CRUZALIA;1° Dose;74
CRUZALIA;2° Dose;23
CRUZEIRO;1° Dose;2143
CRUZEIRO;2° Dose;483
CUBATAO;1° Dose;3142
CUBATAO;2° Dose;62
CUNHA;1° Dose;518
CUNHA;2° Dose;159
DESCALVADO;1° Dose;1557
DESCALVADO;2° Dose;379
DIADEMA;1° Dose;11128
DIADEMA;2° Dose;2405
DIRCE REIS;1° Dose;79
DIRCE REIS;2° Dose;25
DIVINOLANDIA;1° Dose;710
DIVINOLANDIA;2° Dose;218
DOBRADA;1° Dose;186
DOBRADA;2° Dose;54
DOIS CORREGOS;1° Dose;1004
DOIS CORREGOS;2° Dose;155
DOLCINOPOLIS;1° Dose;85
DOLCINOPOLIS;2° Dose;18
DOURADO;1° Dose;357
DOURADO;2° Dose;90
DRACENA;1° Dose;2894
DRACENA;2° Dose;490
DUARTINA;1° Dose;592
DUARTINA;2° Dose;55
DUMONT;1° Dose;242
DUMONT;2° Dose;61
ECHAPORA;1° Dose;132
ECHAPORA;2° Dose;1
ELDORADO;1° Dose;1349
ELDORADO;2° Dose;26
ELIAS FAUSTO;1° Dose;364
ELIAS FAUSTO;2° Dose;116
ELISIARIO;1° Dose;136
ELISIARIO;2° Dose;27
EMBAUBA;1° Dose;98
EMBAUBA;2° Dose;28
EMBU DAS ARTES;1° Dose;4142
EMBU DAS ARTES;2° Dose;713
EMBU-GUACU;1° Dose;1718
EMBU-GUACU;2° Dose;271
EMILIANOPOLIS;1° Dose;127
EMILIANOPOLIS;2° Dose;25
ENGENHEIRO COELHO;1° Dose;488
ENGENHEIRO COELHO;2° Dose;3
ESPIRITO SANTO DO PINHAL;1° Dose;2148
ESPIRITO SANTO DO PINHAL;2° Dose;483
ESPIRITO SANTO DO TURVO;1° Dose;89
ESPIRITO SANTO DO TURVO;2° Dose;31
ESTIVA GERBI;1° Dose;206
ESTIVA GERBI;2° Dose;36
ESTRELA DO NORTE;1° Dose;96
ESTRELA D'OESTE;1° Dose;419
ESTRELA D'OESTE;2° Dose;114
EUCLIDES DA CUNHA PAULISTA;1° Dose;277
EUCLIDES DA CUNHA PAULISTA;2° Dose;6
FARTURA;1° Dose;686
FARTURA;2° Dose;133
FERNANDO PRESTES;1° Dose;284
FERNANDO PRESTES;2° Dose;83
FERNANDOPOLIS;1° Dose;4092
FERNANDOPOLIS;2° Dose;1126
FERNAO;1° Dose;90
FERNAO;2° Dose;31
FERRAZ DE VASCONCELOS;1° Dose;4307
FERRAZ DE VASCONCELOS;2° Dose;231
FLORA RICA;1° Dose;94
FLORA RICA;2° Dose;20
FLOREAL;1° Dose;173
FLOREAL;2° Dose;44
FLORIDA PAULISTA;1° Dose;478
FLORIDA PAULISTA;2° Dose;110
FLORINIA;1° Dose;149
FLORINIA;2° Dose;36
FRANCA;1° Dose;8840
FRANCA;2° Dose;2079
FRANCISCO MORATO;1° Dose;2344
FRANCISCO MORATO;2° Dose;599
FRANCO DA ROCHA;1° Dose;4722
FRANCO DA ROCHA;2° Dose;1062
GABRIEL MONTEIRO;1° Dose;58
GABRIEL MONTEIRO;2° Dose;1
GALIA;1° Dose;408
GALIA;2° Dose;103
GARCA;1° Dose;1899
GARCA;2° Dose;470
GASTAO VIDIGAL;1° Dose;148
GASTAO VIDIGAL;2° Dose;38
GAVIAO PEIXOTO;1° Dose;160
GAVIAO PEIXOTO;2° Dose;46
GENERAL SALGADO;1° Dose;661
GENERAL SALGADO;2° Dose;194
GETULINA;1° Dose;352
GETULINA;2° Dose;100
GLICERIO;1° Dose;143
GLICERIO;2° Dose;40
GUAICARA;1° Dose;281
GUAICARA;2° Dose;78
GUAIMBE;1° Dose;250
GUAIMBE;2° Dose;76
GUAIRA;1° Dose;1288
GUAIRA;2° Dose;269
GUAPIACU;1° Dose;629
GUAPIACU;2° Dose;137
GUAPIARA;1° Dose;394
GUAPIARA;2° Dose;13
GUARA;1° Dose;907
GUARA;2° Dose;243
GUARACAI;1° Dose;351
GUARACAI;2° Dose;40
GUARACI;1° Dose;407
GUARACI;2° Dose;127
GUARANI D'OESTE;1° Dose;78
GUARANI D'OESTE;2° Dose;18
GUARANTA;1° Dose;242
GUARANTA;2° Dose;71
GUARARAPES;1° Dose;1058
GUARARAPES;2° Dose;224
GUARAREMA;1° Dose;934
GUARAREMA;2° Dose;270
GUARATINGUETA;1° Dose;4345
GUARATINGUETA;2° Dose;478
GUAREI;1° Dose;403
GUAREI;2° Dose;122
GUARIBA;1° Dose;857
GUARIBA;2° Dose;256
GUARUJA;1° Dose;7301
GUARUJA;2° Dose;1105
GUARULHOS;1° Dose;36880
GUARULHOS;2° Dose;5836
GUATAPARA;1° Dose;189
GUATAPARA;2° Dose;46
GUZOLANDIA;1° Dose;128
GUZOLANDIA;2° Dose;26
HERCULANDIA;1° Dose;303
HERCULANDIA;2° Dose;100
HOLAMBRA;1° Dose;417
HOLAMBRA;2° Dose;112
HORTOLANDIA;1° Dose;2691
HORTOLANDIA;2° Dose;39
IACANGA;1° Dose;397
IACANGA;2° Dose;122
IACRI;1° Dose;194
IACRI;2° Dose;27
IARAS;1° Dose;193
IARAS;2° Dose;50
IBATE;1° Dose;736
IBATE;2° Dose;225
IBIRA;1° Dose;375
IBIRA;2° Dose;113
IBIRAREMA;1° Dose;290
IBIRAREMA;2° Dose;80
IBITINGA;1° Dose;2411
IBITINGA;2° Dose;595
IBIUNA;1° Dose;1006
IBIUNA;2° Dose;1
ICEM;1° Dose;324
ICEM;2° Dose;87
IEPE;1° Dose;379
IEPE;2° Dose;80
IGARACU DO TIETE;1° Dose;520
IGARACU DO TIETE;2° Dose;122
IGARAPAVA;1° Dose;890
IGARAPAVA;2° Dose;172
IGARATA;1° Dose;343
IGARATA;2° Dose;102
IGUAPE;1° Dose;880
IGUAPE;2° Dose;87
ILHA COMPRIDA;1° Dose;317
ILHA COMPRIDA;2° Dose;51
ILHA SOLTEIRA;1° Dose;1252
ILHA SOLTEIRA;2° Dose;340
ILHABELA;1° Dose;1379
ILHABELA;2° Dose;388
INDAIATUBA;1° Dose;8299
INDAIATUBA;2° Dose;2078
INDIANA;1° Dose;228
INDIANA;2° Dose;47
INDIAPORA;1° Dose;201
INDIAPORA;2° Dose;51
INUBIA PAULISTA;1° Dose;179
INUBIA PAULISTA;2° Dose;45
IPAUSSU;1° Dose;470
IPAUSSU;2° Dose;123
IPERO;1° Dose;540
IPERO;2° Dose;167
IPEUNA;1° Dose;171
IPEUNA;2° Dose;43
IPIGUA;1° Dose;155
IPIGUA;2° Dose;37
IPORANGA;1° Dose;340
IPORANGA;2° Dose;19
IPUA;1° Dose;501
IPUA;2° Dose;78
IRACEMAPOLIS;1° Dose;712
IRACEMAPOLIS;2° Dose;150
IRAPUA;1° Dose;275
IRAPUA;2° Dose;58
IRAPURU;1° Dose;252
IRAPURU;2° Dose;62
ITABERA;1° Dose;502
ITABERA;2° Dose;70
ITAI;1° Dose;656
ITAI;2° Dose;149
ITAJOBI;1° Dose;631
ITAJOBI;2° Dose;147
ITAJU;1° Dose;133
ITAJU;2° Dose;34
ITANHAEM;1° Dose;3567
ITANHAEM;2° Dose;696
ITAOCA;1° Dose;169
ITAOCA;2° Dose;27
ITAPECERICA DA SERRA;1° Dose;4569
ITAPECERICA DA SERRA;2° Dose;488
ITAPETININGA;1° Dose;6682
ITAPETININGA;2° Dose;1505
ITAPEVA;1° Dose;3313
ITAPEVA;2° Dose;697
ITAPEVI;1° Dose;3538
ITAPEVI;2° Dose;724
ITAPIRA;1° Dose;3034
ITAPIRA;2° Dose;579
ITAPIRAPUA PAULISTA;1° Dose;108
ITAPIRAPUA PAULISTA;2° Dose;24
ITAPOLIS;1° Dose;1774
ITAPOLIS;2° Dose;433
ITAPORANGA;1° Dose;549
ITAPORANGA;2° Dose;60
ITAPUI;1° Dose;413
ITAPUI;2° Dose;97
ITAPURA;1° Dose;165
ITAPURA;2° Dose;44
ITAQUAQUECETUBA;1° Dose;5096
ITAQUAQUECETUBA;2° Dose;736
ITARARE;1° Dose;1226
ITARARE;2° Dose;32
ITARIRI;1° Dose;334
ITARIRI;2° Dose;66
ITATIBA;1° Dose;3946
ITATIBA;2° Dose;835
ITATINGA;1° Dose;398
ITATINGA;2° Dose;141
ITIRAPINA;1° Dose;637
ITIRAPINA;2° Dose;73
ITIRAPUA;1° Dose;207
ITIRAPUA;2° Dose;69
ITOBI;1° Dose;321
ITOBI;2° Dose;98
ITU;1° Dose;5886
ITU;2° Dose;952
ITUPEVA;1° Dose;1121
ITUPEVA;2° Dose;410
ITUVERAVA;1° Dose;1714
ITUVERAVA;2° Dose;131
JABORANDI;1° Dose;270
JABORANDI;2° Dose;85
JABOTICABAL;1° Dose;2697
JABOTICABAL;2° Dose;437
JACAREI;1° Dose;6777
JACAREI;2° Dose;1331
JACI;1° Dose;498
JACI;2° Dose;155
JACUPIRANGA;1° Dose;416
JACUPIRANGA;2° Dose;79
JAGUARIUNA;1° Dose;1094
JAGUARIUNA;2° Dose;22
JALES;1° Dose;2938
JALES;2° Dose;585
JAMBEIRO;1° Dose;175
JAMBEIRO;2° Dose;46
JANDIRA;1° Dose;1290
JANDIRA;2° Dose;510
JARDINOPOLIS;1° Dose;1053
JARDINOPOLIS;2° Dose;103
JARINU;1° Dose;744
JARINU;2° Dose;4
JAU;1° Dose;8346
JAU;2° Dose;528
JERIQUARA;1° Dose;120
JERIQUARA;2° Dose;31
JOANOPOLIS;1° Dose;503
JOANOPOLIS;2° Dose;132
JOAO RAMALHO;1° Dose;111
JOAO RAMALHO;2° Dose;9
JOSE BONIFACIO;1° Dose;1245
JOSE BONIFACIO;2° Dose;339
JULIO MESQUITA;1° Dose;96
JULIO MESQUITA;2° Dose;34
JUMIRIM;1° Dose;87
JUMIRIM;2° Dose;22
JUNDIAI;1° Dose;12988
JUNDIAI;2° Dose;556
JUNQUEIROPOLIS;1° Dose;949
JUNQUEIROPOLIS;2° Dose;223
JUQUIA;1° Dose;416
JUQUIA;2° Dose;49
JUQUITIBA;1° Dose;834
JUQUITIBA;2° Dose;274
LAGOINHA;1° Dose;231
LAGOINHA;2° Dose;50
LARANJAL PAULISTA;1° Dose;1073
LARANJAL PAULISTA;2° Dose;192
LAVINIA;1° Dose;209
LAVINIA;2° Dose;44
LAVRINHAS;1° Dose;164
LAVRINHAS;2° Dose;39
LEME;1° Dose;3459
LEME;2° Dose;999
LENCOIS PAULISTA;1° Dose;2132
LENCOIS PAULISTA;2° Dose;396
LIMEIRA;1° Dose;5952
LIMEIRA;2° Dose;63
LINDOIA;1° Dose;258
LINDOIA;2° Dose;66
LINS;1° Dose;4462
LINS;2° Dose;744
LORENA;1° Dose;3078
LORENA;2° Dose;557
LOURDES;1° Dose;125
LOURDES;2° Dose;30
LOUVEIRA;1° Dose;1200
LOUVEIRA;2° Dose;352
LUCELIA;1° Dose;830
LUCELIA;2° Dose;255
LUCIANOPOLIS;1° Dose;95
LUCIANOPOLIS;2° Dose;29
LUIS ANTONIO;1° Dose;385
LUIS ANTONIO;2° Dose;118
LUIZIANIA;1° Dose;149
LUIZIANIA;2° Dose;33
LUPERCIO;1° Dose;138
LUPERCIO;2° Dose;22
LUTECIA;1° Dose;149
LUTECIA;2° Dose;38
MACATUBA;1° Dose;632
MACATUBA;2° Dose;164
MACAUBAL;1° Dose;330
MACAUBAL;2° Dose;104
MACEDONIA;1° Dose;127
MACEDONIA;2° Dose;37
MAGDA;1° Dose;157
MAGDA;2° Dose;47
MAIRINQUE;1° Dose;1406
MAIRINQUE;2° Dose;357
MAIRIPORA;1° Dose;2305
MAIRIPORA;2° Dose;614
MANDURI;1° Dose;290
MANDURI;2° Dose;64
MARABA PAULISTA;1° Dose;127
MARABA PAULISTA;2° Dose;25
MARACAI;1° Dose;408
MARACAI;2° Dose;116
MARAPOAMA;1° Dose;131
MARIAPOLIS;1° Dose;120
MARIAPOLIS;2° Dose;26
MARILIA;1° Dose;13877
MARILIA;2° Dose;2575
MARINOPOLIS;1° Dose;127
MARINOPOLIS;2° Dose;33
MARTINOPOLIS;1° Dose;854
MARTINOPOLIS;2° Dose;169
MATAO;1° Dose;2851
MATAO;2° Dose;753
MAUA;1° Dose;9357
MAUA;2° Dose;2231
MENDONCA;1° Dose;308
MENDONCA;2° Dose;81
MERIDIANO;1° Dose;187
MERIDIANO;2° Dose;50
MESOPOLIS;1° Dose;126
MESOPOLIS;2° Dose;40
MIGUELOPOLIS;1° Dose;867
MIGUELOPOLIS;2° Dose;298
MINEIROS DO TIETE;1° Dose;346
MINEIROS DO TIETE;2° Dose;67
MIRA ESTRELA;1° Dose;140
MIRA ESTRELA;2° Dose;24
MIRACATU;1° Dose;444
MIRACATU;2° Dose;56
MIRANDOPOLIS;1° Dose;1305
MIRANDOPOLIS;2° Dose;427
MIRANTE DO PARANAPANEMA;1° Dose;735
MIRANTE DO PARANAPANEMA;2° Dose;143
MIRASSOL;1° Dose;2188
MIRASSOL;2° Dose;565
MIRASSOLANDIA;1° Dose;167
MIRASSOLANDIA;2° Dose;42
MOCOCA;1° Dose;3184
MOCOCA;2° Dose;932
MOGI DAS CRUZES;1° Dose;13385
MOGI DAS CRUZES;2° Dose;1782
MOGI GUACU;1° Dose;5027
MOGI GUACU;2° Dose;1168
MOGI MIRIM;1° Dose;4199
MOGI MIRIM;2° Dose;1068
MOMBUCA;1° Dose;159
MOMBUCA;2° Dose;40
MONCOES;1° Dose;145
MONCOES;2° Dose;46
MONGAGUA;1° Dose;1123
MONGAGUA;2° Dose;7
MONTE ALEGRE DO SUL;1° Dose;301
MONTE ALEGRE DO SUL;2° Dose;63
MONTE ALTO;1° Dose;2034
MONTE ALTO;2° Dose;384
MONTE APRAZIVEL;1° Dose;969
MONTE APRAZIVEL;2° Dose;120
MONTE AZUL PAULISTA;1° Dose;719
MONTE AZUL PAULISTA;2° Dose;163
MONTE CASTELO;1° Dose;178
MONTE CASTELO;2° Dose;9
MONTE MOR;1° Dose;895
MONTEIRO LOBATO;1° Dose;151
MONTEIRO LOBATO;2° Dose;24
MORRO AGUDO;1° Dose;1185
MORRO AGUDO;2° Dose;411
MORUNGABA;1° Dose;407
MORUNGABA;2° Dose;103
MOTUCA;1° Dose;137
MOTUCA;2° Dose;26
MURUTINGA DO SUL;1° Dose;204
MURUTINGA DO SUL;2° Dose;45
NANTES;1° Dose;91
NANTES;2° Dose;1
NARANDIBA;1° Dose;189
NARANDIBA;2° Dose;41
NATIVIDADE DA SERRA;1° Dose;195
NATIVIDADE DA SERRA;2° Dose;48
NAZARE PAULISTA;1° Dose;401
NAZARE PAULISTA;2° Dose;103
NEVES PAULISTA;1° Dose;532
NEVES PAULISTA;2° Dose;150
NHANDEARA;1° Dose;556
NHANDEARA;2° Dose;144
NIPOA;1° Dose;102
NIPOA;2° Dose;29
NOVA ALIANCA;1° Dose;292
NOVA ALIANCA;2° Dose;72
NOVA CAMPINA;1° Dose;204
NOVA CAMPINA;2° Dose;59
NOVA CANAA PAULISTA;1° Dose;78
NOVA CANAA PAULISTA;2° Dose;17
NOVA CASTILHO;1° Dose;52
NOVA CASTILHO;2° Dose;5
NOVA EUROPA;1° Dose;283
NOVA EUROPA;2° Dose;68
NOVA GRANADA;1° Dose;722
NOVA GRANADA;2° Dose;156
NOVA GUATAPORANGA;1° Dose;81
NOVA GUATAPORANGA;2° Dose;21
NOVA INDEPENDENCIA;1° Dose;125
NOVA INDEPENDENCIA;2° Dose;42
NOVA LUZITANIA;1° Dose;109
NOVA LUZITANIA;2° Dose;20
NOVA ODESSA;1° Dose;1364
NOVA ODESSA;2° Dose;201
NOVAIS;1° Dose;121
NOVAIS;2° Dose;53
NOVO HORIZONTE;1° Dose;1653
NOVO HORIZONTE;2° Dose;404
NUPORANGA;1° Dose;383
NUPORANGA;2° Dose;76
OCAUCU;1° Dose;138
OCAUCU;2° Dose;34
OLEO;1° Dose;99
OLEO;2° Dose;25
OLIMPIA;1° Dose;2091
OLIMPIA;2° Dose;446
ONDA VERDE;1° Dose;176
ONDA VERDE;2° Dose;23
ORIENTE;1° Dose;207
ORIENTE;2° Dose;59
ORINDIUVA;1° Dose;194
ORINDIUVA;2° Dose;60
ORLANDIA;1° Dose;1092
ORLANDIA;2° Dose;129
OSASCO;1° Dose;14631
OSASCO;2° Dose;2056
OSCAR BRESSANE;1° Dose;123
OSCAR BRESSANE;2° Dose;49
OSVALDO CRUZ;1° Dose;1529
OSVALDO CRUZ;2° Dose;392
OURINHOS;1° Dose;4297
OURINHOS;2° Dose;959
OURO VERDE;1° Dose;515
OURO VERDE;2° Dose;43
OUROESTE;1° Dose;448
OUROESTE;2° Dose;116
PACAEMBU;1° Dose;561
PACAEMBU;2° Dose;114
PALESTINA;1° Dose;511
PALESTINA;2° Dose;74
PALMARES PAULISTA;1° Dose;266
PALMARES PAULISTA;2° Dose;90
PALMEIRA D'OESTE;1° Dose;420
PALMEIRA D'OESTE;2° Dose;107
PALMITAL;1° Dose;845
PALMITAL;2° Dose;252
PANORAMA;1° Dose;461
PANORAMA;2° Dose;130
PARAGUACU PAULISTA;1° Dose;1419
PARAGUACU PAULISTA;2° Dose;324
PARAIBUNA;1° Dose;585
PARAIBUNA;2° Dose;169
PARAISO;1° Dose;256
PARAISO;2° Dose;73
PARANAPANEMA;1° Dose;696
PARANAPANEMA;2° Dose;216
PARANAPUA;1° Dose;121
PARANAPUA;2° Dose;33
PARAPUA;1° Dose;417
PARAPUA;2° Dose;96
PARDINHO;1° Dose;186
PARDINHO;2° Dose;28
PARIQUERA-ACU;1° Dose;1436
PARIQUERA-ACU;2° Dose;178
PARISI;1° Dose;112
PARISI;2° Dose;32
PATROCINIO PAULISTA;1° Dose;568
PATROCINIO PAULISTA;2° Dose;143
