Municipio;Dose;Contagem de Id Vacinacao
ARCO-ÍRIS;1° Dose;238
ARCO-ÍRIS;2° Dose;57
AREALVA;1° Dose;335
AREALVA;2° Dose;66
AREIAS;1° Dose;144
AREIAS;2° Dose;44
AREIÓPOLIS;1° Dose;239
AREIÓPOLIS;2° Dose;44
ARIRANHA;1° Dose;434
ARIRANHA;2° Dose;119
ARTUR NOGUEIRA;1° Dose;1460
ARTUR NOGUEIRA;2° Dose;437
ARUJÁ;1° Dose;1316
ARUJÁ;2° Dose;276
ASPÁSIA;1° Dose;93
ASPÁSIA;2° Dose;20
ASSIS;1° Dose;5092
ASSIS;2° Dose;1404
ATIBAIA;1° Dose;6768
ATIBAIA;2° Dose;1849
AURIFLAMA;1° Dose;590
AURIFLAMA;2° Dose;109
AVAÍ;1° Dose;547
AVAÍ;2° Dose;46
AVANHANDAVA;1° Dose;319
AVANHANDAVA;2° Dose;84
AVARÉ;1° Dose;4173
AVARÉ;2° Dose;1246
BADY BASSITT;1° Dose;823
BADY BASSITT;2° Dose;215
BALBINOS;1° Dose;116
BALBINOS;2° Dose;41
BÁLSAMO;1° Dose;414
BÁLSAMO;2° Dose;106
BANANAL;1° Dose;441
BANANAL;2° Dose;110
BARÃO DE ANTONINA;1° Dose;168
BARÃO DE ANTONINA;2° Dose;32
BARBOSA;1° Dose;261
BARBOSA;2° Dose;62
BARIRI;1° Dose;1460
BARIRI;2° Dose;374
BARRA BONITA;1° Dose;1686
BARRA BONITA;2° Dose;496
BARRA DO CHAPÉU;1° Dose;105
BARRA DO CHAPÉU;2° Dose;33
BARRA DO TURVO;1° Dose;585
BARRA DO TURVO;2° Dose;45
BARRETOS;1° Dose;8351
BARRETOS;2° Dose;2005
BARRINHA;1° Dose;718
BARRINHA;2° Dose;254
BARUERI;1° Dose;9961
BARUERI;2° Dose;2927
BASTOS;1° Dose;713
BASTOS;2° Dose;180
BATATAIS;1° Dose;2147
BATATAIS;2° Dose;388
BAURU;1° Dose;22772
BAURU;2° Dose;3411
BEBEDOURO;1° Dose;3689
BEBEDOURO;2° Dose;397
BENTO DE ABREU;1° Dose;94
BENTO DE ABREU;2° Dose;26
BERNARDINO DE CAMPOS;1° Dose;536
BERNARDINO DE CAMPOS;2° Dose;108
BERTIOGA;1° Dose;1567
BERTIOGA;2° Dose;530
BILAC;1° Dose;432
BILAC;2° Dose;125
BIRIGUI;1° Dose;2970
BIRIGUI;2° Dose;385
BIRITIBA MIRIM;1° Dose;560
BIRITIBA MIRIM;2° Dose;156
BOA ESPERANÇA DO SUL;1° Dose;391
BOA ESPERANÇA DO SUL;2° Dose;120
BOCAINA;1° Dose;421
BOCAINA;2° Dose;90
BOFETE;1° Dose;262
BOFETE;2° Dose;68
BOITUVA;1° Dose;1397
BOITUVA;2° Dose;339
BOM JESUS DOS PERDÕES;1° Dose;497
BOM JESUS DOS PERDÕES;2° Dose;149
BOM SUCESSO DE ITARARÉ;1° Dose;92
BOM SUCESSO DE ITARARÉ;2° Dose;23
BORÁ;1° Dose;60
BORACÉIA;1° Dose;182
BORACÉIA;2° Dose;46
BORBOREMA;1° Dose;571
BORBOREMA;2° Dose;176
BOREBI;1° Dose;66
BOREBI;2° Dose;35
BOTUCATU;1° Dose;10263
BOTUCATU;2° Dose;4228
BRAGANÇA PAULISTA;1° Dose;6536
BRAGANÇA PAULISTA;2° Dose;2109
BRAÚNA;1° Dose;290
BRAÚNA;2° Dose;120
BREJO ALEGRE;1° Dose;146
BREJO ALEGRE;2° Dose;46
BRODOWSKI;1° Dose;838
BRODOWSKI;2° Dose;180
BROTAS;1° Dose;753
BROTAS;2° Dose;187
BURI;1° Dose;418
BURI;2° Dose;131
BURITAMA;1° Dose;606
BURITAMA;2° Dose;154
BURITIZAL;1° Dose;214
BURITIZAL;2° Dose;61
CABRÁLIA PAULISTA;1° Dose;164
CABRÁLIA PAULISTA;2° Dose;53
CABREÚVA;1° Dose;1260
CABREÚVA;2° Dose;7
CAÇAPAVA;1° Dose;3286
CAÇAPAVA;2° Dose;805
CACHOEIRA PAULISTA;1° Dose;1293
CACHOEIRA PAULISTA;2° Dose;292
CACONDE;1° Dose;739
CACONDE;2° Dose;189
CAFELÂNDIA;1° Dose;605
CAFELÂNDIA;2° Dose;62
CAIABU;1° Dose;133
CAIABU;2° Dose;27
CAIEIRAS;1° Dose;2729
CAIEIRAS;2° Dose;776
CAIUÁ;1° Dose;219
CAIUÁ;2° Dose;75
CAJAMAR;1° Dose;1458
CAJAMAR;2° Dose;472
CAJATI;1° Dose;551
CAJATI;2° Dose;68
CAJOBI;1° Dose;447
CAJOBI;2° Dose;128
CAJURU;1° Dose;984
CAJURU;2° Dose;228
CAMPINA DO MONTE ALEGRE;1° Dose;182
CAMPINA DO MONTE ALEGRE;2° Dose;29
CAMPINAS;1° Dose;58982
CAMPINAS;2° Dose;17210
CAMPO LIMPO PAULISTA;1° Dose;2024
CAMPO LIMPO PAULISTA;2° Dose;628
CAMPOS DO JORDÃO;1° Dose;1863
CAMPOS DO JORDÃO;2° Dose;550
CAMPOS NOVOS PAULISTA;1° Dose;153
CAMPOS NOVOS PAULISTA;2° Dose;35
CANANÉIA;1° Dose;428
CANANÉIA;2° Dose;51
CANAS;1° Dose;127
CANAS;2° Dose;33
CÂNDIDO MOTA;1° Dose;963
CÂNDIDO MOTA;2° Dose;214
CÂNDIDO RODRIGUES;1° Dose;136
CÂNDIDO RODRIGUES;2° Dose;31
CANITAR;1° Dose;132
CANITAR;2° Dose;34
CAPÃO BONITO;1° Dose;1180
CAPÃO BONITO;2° Dose;307
CAPELA DO ALTO;1° Dose;378
CAPELA DO ALTO;2° Dose;101
CAPIVARI;1° Dose;1427
CAPIVARI;2° Dose;24
CARAGUATATUBA;1° Dose;4214
CARAGUATATUBA;2° Dose;868
CARAPICUÍBA;1° Dose;7953
CARAPICUÍBA;2° Dose;1135
CARDOSO;1° Dose;495
CARDOSO;2° Dose;127
CASA BRANCA;1° Dose;1531
CASA BRANCA;2° Dose;356
CÁSSIA DOS COQUEIROS;1° Dose;116
CÁSSIA DOS COQUEIROS;2° Dose;23
CASTILHO;1° Dose;888
CASTILHO;2° Dose;278
CATANDUVA;1° Dose;8408
CATANDUVA;2° Dose;2361
CATIGUÁ;1° Dose;245
CATIGUÁ;2° Dose;16
CEDRAL;1° Dose;620
CEDRAL;2° Dose;170
CERQUEIRA CÉSAR;1° Dose;691
CERQUEIRA CÉSAR;2° Dose;169
CERQUILHO;1° Dose;1115
CERQUILHO;2° Dose;261
CESÁRIO LANGE;1° Dose;481
CESÁRIO LANGE;2° Dose;118
CHARQUEADA;1° Dose;387
CHARQUEADA;2° Dose;106
CHAVANTES;1° Dose;239
CHAVANTES;2° Dose;42
CLEMENTINA;1° Dose;207
CLEMENTINA;2° Dose;48
COLINA;1° Dose;572
COLINA;2° Dose;89
COLÔMBIA;1° Dose;259
COLÔMBIA;2° Dose;104
CONCHAL;1° Dose;655
CONCHAL;2° Dose;188
CONCHAS;1° Dose;587
CONCHAS;2° Dose;163
CORDEIRÓPOLIS;1° Dose;761
CORDEIRÓPOLIS;2° Dose;27
COROADOS;1° Dose;136
COROADOS;2° Dose;31
CORONEL MACEDO;1° Dose;185
CORONEL MACEDO;2° Dose;53
CORUMBATAÍ;1° Dose;143
CORUMBATAÍ;2° Dose;31
COSMÓPOLIS;1° Dose;1426
COSMÓPOLIS;2° Dose;373
COSMORAMA;1° Dose;293
COSMORAMA;2° Dose;74
COTIA;1° Dose;6032
COTIA;2° Dose;885
CRAVINHOS;1° Dose;383
CRAVINHOS;2° Dose;33
CRISTAIS PAULISTA;1° Dose;288
CRISTAIS PAULISTA;2° Dose;71
CRUZÁLIA;1° Dose;74
CRUZÁLIA;2° Dose;23
CRUZEIRO;1° Dose;2372
CRUZEIRO;2° Dose;731
CUBATÃO;1° Dose;3287
CUBATÃO;2° Dose;144
CUNHA;1° Dose;551
CUNHA;2° Dose;175
DESCALVADO;1° Dose;1563
DESCALVADO;2° Dose;381
DIADEMA;1° Dose;12016
DIADEMA;2° Dose;2931
DIRCE REIS;1° Dose;81
DIRCE REIS;2° Dose;25
DIVINOLÂNDIA;1° Dose;713
DIVINOLÂNDIA;2° Dose;218
DOBRADA;1° Dose;192
DOBRADA;2° Dose;56
DOIS CÓRREGOS;1° Dose;1024
DOIS CÓRREGOS;2° Dose;197
DOLCINÓPOLIS;1° Dose;85
DOLCINÓPOLIS;2° Dose;22
DOURADO;1° Dose;367
DOURADO;2° Dose;93
DRACENA;1° Dose;2967
DRACENA;2° Dose;934
DUARTINA;1° Dose;599
DUARTINA;2° Dose;135
DUMONT;1° Dose;246
DUMONT;2° Dose;66
ECHAPORÃ;1° Dose;203
ECHAPORÃ;2° Dose;86
ELDORADO;1° Dose;1393
ELDORADO;2° Dose;49
ELIAS FAUSTO;1° Dose;373
ELIAS FAUSTO;2° Dose;119
ELISIÁRIO;1° Dose;137
ELISIÁRIO;2° Dose;27
EMBAÚBA;1° Dose;98
EMBAÚBA;2° Dose;29
EMBU DAS ARTES;1° Dose;5015
EMBU DAS ARTES;2° Dose;1072
EMBU-GUAÇU;1° Dose;1873
EMBU-GUAÇU;2° Dose;390
EMILIANÓPOLIS;1° Dose;127
EMILIANÓPOLIS;2° Dose;25
ENGENHEIRO COELHO;1° Dose;500
ENGENHEIRO COELHO;2° Dose;161
ESPÍRITO SANTO DO PINHAL;1° Dose;2173
ESPÍRITO SANTO DO PINHAL;2° Dose;562
ESPÍRITO SANTO DO TURVO;1° Dose;102
ESPÍRITO SANTO DO TURVO;2° Dose;32
ESTIVA GERBI;1° Dose;211
ESTIVA GERBI;2° Dose;38
ESTRELA DO NORTE;1° Dose;98
ESTRELA DO NORTE;2° Dose;31
ESTRELA D'OESTE;1° Dose;430
ESTRELA D'OESTE;2° Dose;119
EUCLIDES DA CUNHA PAULISTA;1° Dose;285
EUCLIDES DA CUNHA PAULISTA;2° Dose;51
FARTURA;1° Dose;696
FARTURA;2° Dose;179
FERNANDO PRESTES;1° Dose;284
FERNANDO PRESTES;2° Dose;85
FERNANDÓPOLIS;1° Dose;4452
FERNANDÓPOLIS;2° Dose;1188
FERNÃO;1° Dose;91
FERNÃO;2° Dose;31
FERRAZ DE VASCONCELOS;1° Dose;4380
FERRAZ DE VASCONCELOS;2° Dose;923
FLORA RICA;1° Dose;120
FLORA RICA;2° Dose;23
FLOREAL;1° Dose;173
FLOREAL;2° Dose;45
FLÓRIDA PAULISTA;1° Dose;501
FLÓRIDA PAULISTA;2° Dose;127
FLORÍNEA;1° Dose;149
FLORÍNEA;2° Dose;36
FRANCA;1° Dose;9151
FRANCA;2° Dose;2812
FRANCISCO MORATO;1° Dose;2882
FRANCISCO MORATO;2° Dose;787
FRANCO DA ROCHA;1° Dose;4877
FRANCO DA ROCHA;2° Dose;1539
GABRIEL MONTEIRO;1° Dose;77
GABRIEL MONTEIRO;2° Dose;27
GÁLIA;1° Dose;408
GÁLIA;2° Dose;103
GARÇA;1° Dose;2004
GARÇA;2° Dose;508
GASTÃO VIDIGAL;1° Dose;155
GASTÃO VIDIGAL;2° Dose;38
GAVIÃO PEIXOTO;1° Dose;160
GAVIÃO PEIXOTO;2° Dose;46
GENERAL SALGADO;1° Dose;664
GENERAL SALGADO;2° Dose;195
GETULINA;1° Dose;352
GETULINA;2° Dose;100
GLICÉRIO;1° Dose;172
GLICÉRIO;2° Dose;40
GUAIÇARA;1° Dose;287
GUAIÇARA;2° Dose;82
GUAIMBÊ;1° Dose;253
GUAIMBÊ;2° Dose;77
GUAÍRA;1° Dose;1324
GUAÍRA;2° Dose;275
GUAPIAÇU;1° Dose;712
GUAPIAÇU;2° Dose;211
GUAPIARA;1° Dose;455
GUAPIARA;2° Dose;103
GUARÁ;1° Dose;909
GUARÁ;2° Dose;256
GUARAÇAÍ;1° Dose;384
GUARAÇAÍ;2° Dose;43
GUARACI;1° Dose;416
GUARACI;2° Dose;141
GUARANI D'OESTE;1° Dose;78
GUARANI D'OESTE;2° Dose;18
GUARANTÃ;1° Dose;242
GUARANTÃ;2° Dose;75
GUARARAPES;1° Dose;1069
GUARARAPES;2° Dose;229
GUARAREMA;1° Dose;950
GUARAREMA;2° Dose;276
GUARATINGUETÁ;1° Dose;5005
GUARATINGUETÁ;2° Dose;734
GUAREÍ;1° Dose;409
GUAREÍ;2° Dose;122
GUARIBA;1° Dose;881
GUARIBA;2° Dose;263
GUARUJÁ;1° Dose;8257
GUARUJÁ;2° Dose;1275
GUARULHOS;1° Dose;37450
GUARULHOS;2° Dose;5933
GUATAPARÁ;1° Dose;191
GUATAPARÁ;2° Dose;51
GUZOLÂNDIA;1° Dose;136
GUZOLÂNDIA;2° Dose;27
HERCULÂNDIA;1° Dose;319
HERCULÂNDIA;2° Dose;101
HOLAMBRA;1° Dose;417
HOLAMBRA;2° Dose;113
HORTOLÂNDIA;1° Dose;3906
HORTOLÂNDIA;2° Dose;464
IACANGA;1° Dose;402
IACANGA;2° Dose;124
IACRI;1° Dose;194
IACRI;2° Dose;27
IARAS;1° Dose;193
IARAS;2° Dose;55
IBATÉ;1° Dose;751
IBATÉ;2° Dose;229
IBIRÁ;1° Dose;378
IBIRÁ;2° Dose;116
IBIRAREMA;1° Dose;314
IBIRAREMA;2° Dose;82
IBITINGA;1° Dose;2431
IBITINGA;2° Dose;658
IBIÚNA;1° Dose;1067
IBIÚNA;2° Dose;1
ICÉM;1° Dose;327
ICÉM;2° Dose;88
IEPÊ;1° Dose;382
IEPÊ;2° Dose;89
IGARAÇU DO TIETÊ;1° Dose;558
IGARAÇU DO TIETÊ;2° Dose;147
IGARAPAVA;1° Dose;904
IGARAPAVA;2° Dose;182
IGARATÁ;1° Dose;346
IGARATÁ;2° Dose;105
IGUAPE;1° Dose;902
IGUAPE;2° Dose;118
ILHA COMPRIDA;1° Dose;345
ILHA COMPRIDA;2° Dose;65
ILHA SOLTEIRA;1° Dose;1301
ILHA SOLTEIRA;2° Dose;354
ILHABELA;1° Dose;1386
ILHABELA;2° Dose;415
INDAIATUBA;1° Dose;8373
INDAIATUBA;2° Dose;2313
INDIANA;1° Dose;240
INDIANA;2° Dose;62
INDIAPORÃ;1° Dose;208
INDIAPORÃ;2° Dose;63
INÚBIA PAULISTA;1° Dose;181
INÚBIA PAULISTA;2° Dose;45
IPAUSSU;1° Dose;479
IPAUSSU;2° Dose;124
IPERÓ;1° Dose;560
IPERÓ;2° Dose;178
IPEÚNA;1° Dose;171
IPEÚNA;2° Dose;43
IPIGUÁ;1° Dose;155
IPIGUÁ;2° Dose;37
IPORANGA;1° Dose;399
IPORANGA;2° Dose;36
IPUÃ;1° Dose;508
IPUÃ;2° Dose;142
IRACEMÁPOLIS;1° Dose;716
IRACEMÁPOLIS;2° Dose;159
IRAPUÃ;1° Dose;275
IRAPUÃ;2° Dose;58
IRAPURU;1° Dose;254
IRAPURU;2° Dose;65
ITABERÁ;1° Dose;511
ITABERÁ;2° Dose;119
ITAÍ;1° Dose;677
ITAÍ;2° Dose;169
ITAJOBI;1° Dose;673
ITAJOBI;2° Dose;163
ITAJU;1° Dose;133
ITAJU;2° Dose;34
ITANHAÉM;1° Dose;3771
ITANHAÉM;2° Dose;859
ITAOCA;1° Dose;220
ITAOCA;2° Dose;28
ITAPECERICA DA SERRA;1° Dose;4702
ITAPECERICA DA SERRA;2° Dose;670
ITAPETININGA;1° Dose;6818
ITAPETININGA;2° Dose;1680
ITAPEVA;1° Dose;3399
ITAPEVA;2° Dose;972
ITAPEVI;1° Dose;3885
ITAPEVI;2° Dose;1173
ITAPIRA;1° Dose;3172
ITAPIRA;2° Dose;791
ITAPIRAPUÃ PAULISTA;1° Dose;115
ITAPIRAPUÃ PAULISTA;2° Dose;32
ITÁPOLIS;1° Dose;1804
ITÁPOLIS;2° Dose;435
ITAPORANGA;1° Dose;561
ITAPORANGA;2° Dose;182
ITAPUÍ;1° Dose;413
ITAPUÍ;2° Dose;101
ITAPURA;1° Dose;168
ITAPURA;2° Dose;45
ITAQUAQUECETUBA;1° Dose;5226
ITAQUAQUECETUBA;2° Dose;911
ITARARÉ;1° Dose;1257
ITARARÉ;2° Dose;58
ITARIRI;1° Dose;340
ITARIRI;2° Dose;69
ITATIBA;1° Dose;4202
ITATIBA;2° Dose;1262
ITATINGA;1° Dose;462
ITATINGA;2° Dose;143
ITIRAPINA;1° Dose;637
ITIRAPINA;2° Dose;73
ITIRAPUÃ;1° Dose;209
ITIRAPUÃ;2° Dose;71
ITOBI;1° Dose;321
ITOBI;2° Dose;98
ITU;1° Dose;6030
ITU;2° Dose;1393
ITUPEVA;1° Dose;1156
ITUPEVA;2° Dose;424
ITUVERAVA;1° Dose;1784
ITUVERAVA;2° Dose;233
JABORANDI;1° Dose;272
JABORANDI;2° Dose;87
JABOTICABAL;1° Dose;2763
JABOTICABAL;2° Dose;590
JACAREÍ;1° Dose;7963
JACAREÍ;2° Dose;2069
JACI;1° Dose;500
JACI;2° Dose;179
JACUPIRANGA;1° Dose;420
JACUPIRANGA;2° Dose;94
JAGUARIÚNA;1° Dose;1185
JAGUARIÚNA;2° Dose;57
JALES;1° Dose;3064
JALES;2° Dose;634
JAMBEIRO;1° Dose;205
JAMBEIRO;2° Dose;50
JANDIRA;1° Dose;1462
JANDIRA;2° Dose;606
JARDINÓPOLIS;1° Dose;1061
JARDINÓPOLIS;2° Dose;285
JARINU;1° Dose;944
JARINU;2° Dose;55
JAÚ;1° Dose;8544
JAÚ;2° Dose;869
JERIQUARA;1° Dose;120
JERIQUARA;2° Dose;31
JOANÓPOLIS;1° Dose;529
JOANÓPOLIS;2° Dose;150
JOÃO RAMALHO;1° Dose;115
JOÃO RAMALHO;2° Dose;37
JOSÉ BONIFÁCIO;1° Dose;1269
JOSÉ BONIFÁCIO;2° Dose;394
JÚLIO MESQUITA;1° Dose;125
JÚLIO MESQUITA;2° Dose;34
JUMIRIM;1° Dose;87
JUMIRIM;2° Dose;23
JUNDIAÍ;1° Dose;15172
JUNDIAÍ;2° Dose;3070
JUNQUEIRÓPOLIS;1° Dose;971
JUNQUEIRÓPOLIS;2° Dose;241
JUQUIÁ;1° Dose;447
JUQUIÁ;2° Dose;89
JUQUITIBA;1° Dose;859
JUQUITIBA;2° Dose;293
LAGOINHA;1° Dose;231
LAGOINHA;2° Dose;50
LARANJAL PAULISTA;1° Dose;1102
LARANJAL PAULISTA;2° Dose;315
LAVÍNIA;1° Dose;217
LAVÍNIA;2° Dose;53
LAVRINHAS;1° Dose;164
LAVRINHAS;2° Dose;44
LEME;1° Dose;3575
LEME;2° Dose;1011
LENÇÓIS PAULISTA;1° Dose;2192
LENÇÓIS PAULISTA;2° Dose;562
LIMEIRA;1° Dose;8084
LIMEIRA;2° Dose;115
LINDÓIA;1° Dose;266
LINDÓIA;2° Dose;70
LINS;1° Dose;4534
LINS;2° Dose;875
LORENA;1° Dose;3181
LORENA;2° Dose;801
LOURDES;1° Dose;129
LOURDES;2° Dose;30
LOUVEIRA;1° Dose;1228
LOUVEIRA;2° Dose;407
LUCÉLIA;1° Dose;854
LUCÉLIA;2° Dose;260
LUCIANÓPOLIS;1° Dose;95
LUCIANÓPOLIS;2° Dose;29
LUÍS ANTÔNIO;1° Dose;386
LUÍS ANTÔNIO;2° Dose;133
LUIZIÂNIA;1° Dose;152
LUIZIÂNIA;2° Dose;38
LUPÉRCIO;1° Dose;138
LUPÉRCIO;2° Dose;27
LUTÉCIA;1° Dose;149
LUTÉCIA;2° Dose;39
MACATUBA;1° Dose;645
MACATUBA;2° Dose;168
MACAUBAL;1° Dose;389
MACAUBAL;2° Dose;104
MACEDÔNIA;1° Dose;128
MACEDÔNIA;2° Dose;37
MAGDA;1° Dose;157
MAGDA;2° Dose;47
MAIRINQUE;1° Dose;1430
MAIRINQUE;2° Dose;363
MAIRIPORÃ;1° Dose;2453
MAIRIPORÃ;2° Dose;687
MANDURI;1° Dose;290
MANDURI;2° Dose;67
MARABÁ PAULISTA;1° Dose;132
MARABÁ PAULISTA;2° Dose;27
MARACAÍ;1° Dose;415
MARACAÍ;2° Dose;123
MARAPOAMA;1° Dose;161
MARAPOAMA;2° Dose;52
MARIÁPOLIS;1° Dose;127
MARIÁPOLIS;2° Dose;26
MARÍLIA;1° Dose;14121
MARÍLIA;2° Dose;3098
MARINÓPOLIS;1° Dose;128
MARINÓPOLIS;2° Dose;35
MARTINÓPOLIS;1° Dose;869
MARTINÓPOLIS;2° Dose;173
MATÃO;1° Dose;2928
MATÃO;2° Dose;770
MAUÁ;1° Dose;11503
MAUÁ;2° Dose;2989
MENDONÇA;1° Dose;310
MENDONÇA;2° Dose;86
MERIDIANO;1° Dose;187
MERIDIANO;2° Dose;52
MESÓPOLIS;1° Dose;126
MESÓPOLIS;2° Dose;40
MIGUELÓPOLIS;1° Dose;870
MIGUELÓPOLIS;2° Dose;320
MINEIROS DO TIETÊ;1° Dose;348
MINEIROS DO TIETÊ;2° Dose;67
MIRA ESTRELA;1° Dose;143
MIRA ESTRELA;2° Dose;25
MIRACATU;1° Dose;494
MIRACATU;2° Dose;71
MIRANDÓPOLIS;1° Dose;1391
MIRANDÓPOLIS;2° Dose;448
MIRANTE DO PARANAPANEMA;1° Dose;805
MIRANTE DO PARANAPANEMA;2° Dose;204
MIRASSOL;1° Dose;2203
MIRASSOL;2° Dose;573
MIRASSOLÂNDIA;1° Dose;176
MIRASSOLÂNDIA;2° Dose;46
MOCOCA;1° Dose;3206
MOCOCA;2° Dose;973
MOGI DAS CRUZES;1° Dose;14342
MOGI DAS CRUZES;2° Dose;2601
MOGI GUAÇU;1° Dose;5075
MOGI GUAÇU;2° Dose;1365
MOGI MIRIM;1° Dose;4262
MOGI MIRIM;2° Dose;1071
MOMBUCA;1° Dose;160
MOMBUCA;2° Dose;42
MONÇÕES;1° Dose;145
MONÇÕES;2° Dose;46
MONGAGUÁ;1° Dose;1208
MONGAGUÁ;2° Dose;52
MONTE ALEGRE DO SUL;1° Dose;303
MONTE ALEGRE DO SUL;2° Dose;64
MONTE ALTO;1° Dose;2053
MONTE ALTO;2° Dose;477
MONTE APRAZÍVEL;1° Dose;995
MONTE APRAZÍVEL;2° Dose;270
MONTE AZUL PAULISTA;1° Dose;766
MONTE AZUL PAULISTA;2° Dose;170
MONTE CASTELO;1° Dose;184
MONTE CASTELO;2° Dose;30
MONTE MOR;1° Dose;1143
MONTE MOR;2° Dose;180
MONTEIRO LOBATO;1° Dose;173
MONTEIRO LOBATO;2° Dose;58
MORRO AGUDO;1° Dose;1216
MORRO AGUDO;2° Dose;428
MORUNGABA;1° Dose;418
MORUNGABA;2° Dose;111
MOTUCA;1° Dose;140
MOTUCA;2° Dose;26
MURUTINGA DO SUL;1° Dose;208
MURUTINGA DO SUL;2° Dose;46
NANTES;1° Dose;101
NANTES;2° Dose;31
NARANDIBA;1° Dose;190
NARANDIBA;2° Dose;44
NATIVIDADE DA SERRA;1° Dose;201
NATIVIDADE DA SERRA;2° Dose;55
NAZARÉ PAULISTA;1° Dose;414
NAZARÉ PAULISTA;2° Dose;106
NEVES PAULISTA;1° Dose;537
NEVES PAULISTA;2° Dose;150
NHANDEARA;1° Dose;557
NHANDEARA;2° Dose;147
NIPOÃ;1° Dose;103
NIPOÃ;2° Dose;30
NOVA ALIANÇA;1° Dose;292
NOVA ALIANÇA;2° Dose;72
NOVA CAMPINA;1° Dose;204
NOVA CAMPINA;2° Dose;61
NOVA CANAÃ PAULISTA;1° Dose;78
NOVA CANAÃ PAULISTA;2° Dose;20
NOVA CASTILHO;1° Dose;55
NOVA CASTILHO;2° Dose;5
NOVA EUROPA;1° Dose;283
NOVA EUROPA;2° Dose;68
NOVA GRANADA;1° Dose;723
NOVA GRANADA;2° Dose;167
NOVA GUATAPORANGA;1° Dose;81
NOVA GUATAPORANGA;2° Dose;21
NOVA INDEPENDÊNCIA;1° Dose;134
NOVA INDEPENDÊNCIA;2° Dose;44
NOVA LUZITÂNIA;1° Dose;112
NOVA LUZITÂNIA;2° Dose;21
NOVA ODESSA;1° Dose;1368
NOVA ODESSA;2° Dose;251
NOVAIS;1° Dose;130
NOVAIS;2° Dose;55
NOVO HORIZONTE;1° Dose;1663
NOVO HORIZONTE;2° Dose;457
NUPORANGA;1° Dose;385
NUPORANGA;2° Dose;88
OCAUÇU;1° Dose;141
OCAUÇU;2° Dose;37
ÓLEO;1° Dose;102
ÓLEO;2° Dose;25
OLÍMPIA;1° Dose;2130
OLÍMPIA;2° Dose;491
ONDA VERDE;1° Dose;187
ONDA VERDE;2° Dose;25
ORIENTE;1° Dose;228
ORIENTE;2° Dose;59
ORINDIÚVA;1° Dose;194
ORINDIÚVA;2° Dose;61
ORLÂNDIA;1° Dose;1229
ORLÂNDIA;2° Dose;177
OSASCO;1° Dose;16677
OSASCO;2° Dose;2658
OSCAR BRESSANE;1° Dose;123
