Rio Grande do Norte;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dados;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ano;População total;Homens;Mulheres;Nascimentos;Óbitos;Taxa de Crescimento Geométrico;Taxa Bruta de Natalidade;Taxa Bruta de Mortalidade;Esperança de Vida ao Nascer;Esperança de Vida ao Nascer - Homens;Esperança de Vida ao Nascer - Mulheres;Taxa de Mortalidade Infantil;Taxa de Mortalidade Infantil - Homens;Taxa de Mortalidade Infantil - Mulheres;Taxa de Fecundidade Total;Razão de Dependência - Jovens 0 a 14 anos;Razão de Dependência - Idosos 65 ou mais anos;Razão de Dependência;Índice de Envelhecimento;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2054;3883966;1882121;2001845;36113;45976;-0.2;9.3;11.84;79.49;76.21;82.8;10.13;11.13;9.08;1.64;23.5;37.54;61.05;159.59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2055;3875091;1877728;1997363;35812;46741;-0.23;9.24;12.06;79.52;76.26;82.82;10.13;11.12;9.08;1.64;23.53;38.52;62.05;164.14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2056;3865173;1872848;1992325;35524;47472;-0.26;9.19;12.28;79.54;76.3;82.83;10.12;11.12;9.08;1.64;23.55;39.45;63;168.06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2057;3854254;1867501;1986753;35245;48176;-0.28;9.14;12.5;79.57;76.34;82.85;10.12;11.11;9.08;1.64;23.57;40.3;63.87;170.83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2058;3842355;1861695;1980660;34952;48860;-0.31;9.1;12.72;79.59;76.37;82.86;10.12;11.11;9.08;1.64;23.58;41.11;64.69;174.83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2059;3829494;1855435;1974059;34655;49512;-0.33;9.05;12.93;79.61;76.41;82.87;10.12;11.1;9.08;1.64;23.6;41.91;65.51;176.92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2060;3815691;1848729;1966962;34353;50144;-0.36;9;13.14;79.63;76.44;82.88;10.12;11.1;9.08;1.64;23.62;42.71;66.33;180.99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Faixas etárias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Total;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Faixa/Ano;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050;2051;2052;2053;2054;2055;2056;2057;2058;2059;2060
Total;3239939;3271415;3302720;3332952;3363084;3393814;3422843;3450669;3479010;3506853;3534165;3560903;3586972;3612280;3636783;3660428;3683162;3704935;3725694;3745416;3764104;3781756;3798352;3813882;3828342;3841717;3853989;3865144;3875180;3884099;3891897;3898577;3904155;3908642;3912024;3914280;3915401;3915396;3914271;3912020;3908632;3904116;3898491;3891770;3883966;3875091;3865173;3854254;3842355;3829494;3815691
0-4;257447;253075;250871;248087;245281;244856;243487;241206;240597;239675;237720;236998;236942;235746;234385;232846;231124;229263;227296;225239;223128;220975;218793;216604;214439;212297;210194;208152;206183;204281;202439;200652;198936;197294;195720;194196;192724;191296;189905;188541;187194;185862;184535;183193;181839;180468;179077;177674;176252;174815;173372
05/set;271026;268575;265682;263088;261328;257170;252822;250635;247866;245076;244661;243302;241029;240427;239513;237563;236848;236794;235603;234245;232711;230998;229142;227186;225134;223034;220887;218711;216531;214370;212234;210134;208098;206137;204240;202402;200617;198906;197267;195696;194176;192708;191280;189896;188532;187189;185863;184539;183198;181845;180476
out/14;297645;293729;287831;281573;275585;271863;269405;266508;263910;262143;257979;253627;251434;248658;245854;245433;244059;241773;241158;240233;238269;237540;237477;236280;234927;233395;231687;229838;227889;225845;223748;221607;219435;217259;215101;212972;210877;208844;206886;204995;203161;201378;199671;198032;196465;194947;193482;192055;190675;189315;187974
15-19;301247;299945;299954;300456;300053;297914;294007;288126;281887;275916;272210;269763;266869;264269;262501;258341;253996;251802;249024;246219;245789;244413;242125;241510;240589;238635;237915;237862;236670;235326;233806;232110;230271;228329;226293;224206;222074;219912;217743;215593;213475;211386;209359;207409;205525;203694;201919;200217;198583;197022;195507
20-24;313696;312524;309425;305304;301610;299216;297961;298005;298542;298175;296079;292227;286408;280238;274330;270676;268267;265413;262848;261111;256995;252688;250516;247764;244985;244572;243217;240949;240350;239448;237511;236805;236762;235586;234257;232751;231067;229243;227318;225295;223221;221107;218959;216804;214668;212562;210482;208468;206527;204652;202835
25-29;291968;297518;302631;306842;309482;310193;309094;306084;302056;298449;296133;294941;295038;295625;295308;293272;289498;283763;277682;271856;268265;265908;263111;260591;258893;254824;250561;248417;245699;242949;242556;241221;238979;238394;237507;235589;234903;234867;233706;232394;230901;229232;227430;225518;223513;221457;219358;217224;215086;212963;210871
30-34;256474;263460;270465;277324;283866;289919;295461;300576;304789;307453;308197;307148;304199;300233;296692;294421;293265;293390;293999;293707;291708;287981;282309;276292;270529;266986;264664;261905;259419;257751;253723;249499;247381;244694;241974;241595;240278;238060;237489;236614;234719;234044;234013;232870;231570;230093;228439;226653;224756;222769;220724
35-39;226686;230487;235591;241725;248377;255189;262133;269095;275919;282425;288451;293966;299061;303262;305927;306692;305673;302773;298857;295364;293124;291999;292139;292762;292491;290529;286855;281252;275308;269612;266119;263838;261114;258664;257022;253036;248856;246765;244111;241425;241059;239762;237567;237009;236148;234276;233613;233589;232461;231173;229714
40-44;217993;219717;220534;221093;222351;224912;228699;233770;239860;246461;253221;260115;267025;273801;280259;286244;291726;296789;300975;303636;304421;303434;300593;296751;293330;291148;290069;290238;290882;290640;288724;285108;279583;273721;268103;264668;262429;259748;257332;255720;251786;247657;245597;242979;240332;239979;238704;236540;235990;235146;233303
45-49;193564;199918;205207;209460;212787;215328;217070;217917;218515;219799;222363;226131;231161;237187;243720;250405;257224;264062;270766;277156;283081;288516;293535;297695;300354;301166;300232;297468;293716;290379;288260;287230;287432;288088;287869;286000;282449;277014;271251;265728;262359;260169;257537;255161;253582;249711;245646;243617;241048;238444;238105
50-54;148307;156376;165173;174151;182530;189809;196051;201266;205473;208774;211310;213068;213948;214589;215897;218458;222194;227156;233090;239520;246098;252808;259541;266147;272452;278303;283674;288640;292760;295409;296242;295365;292690;289047;285816;283772;282800;283028;283694;283497;281680;278214;272895;267263;261865;258585;256457;253885;251562;250026;246236
55-59;116423;119802;124344;129961;136447;143617;151455;160007;168732;176889;183984;190081;195194;199335;202601;205124;206893;207810;208501;209828;212378;216059;220929;226740;233028;239469;246038;252630;259098;265269;271001;276265;281133;285183;287795;288640;287817;285251;281745;278640;276687;275772;276022;276690;276514;274759;271399;266240;260781;255548;252387
60-64;105038;106955;107613;107757;108547;110681;113982;118372;123787;130034;136938;144479;152705;161099;168953;175792;181682;186644;190674;193876;196353;198115;199064;199793;201141;203658;207253;211981;217607;223688;229920;236269;242642;248894;254857;260397;265495;270204;274127;276662;277499;276731;274290;270951;268002;266159;265310;265576;266232;266074;264390
65-69;77122;80604;85241;90291;94607;97582;99434;100137;100373;101207;103294;106465;110638;115764;121670;128199;135322;143087;151013;158427;164894;170471;175190;179046;182123;184514;186237;187195;187948;189288;191727;195179;199686;205032;210801;216716;222734;228778;234702;240355;245604;250439;254908;258633;261042;261847;261139;258854;255733;252983;251282
70-74;63081;64589;65290;65776;66928;69200;72424;76680;81298;85256;88004;89744;90470;90780;91635;93622;96586;100445;105159;110584;116583;123126;130250;137517;144313;150251;155383;159740;163321;166186;168420;170044;170975;171724;173016;175313;178530;182700;187631;192944;198391;203932;209490;214938;220136;224958;229403;233515;236941;239159;239895
75-79;40963;42734;45392;48408;51062;52992;54333;55017;55544;56651;58711;61580;65311;69337;72784;75188;76734;77439;77809;78663;80480;83130;86540;90675;95425;100678;106401;112627;118960;124882;130047;134524;138342;141495;144029;146005;147454;148309;149016;150203;152275;155136;158816;163141;167788;172560;177408;182259;187016;191550;195757
