Amapá;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dados;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ano;População total;Homens;Mulheres;Nascimentos;Óbitos;Taxa de Crescimento Geométrico;Taxa Bruta de Natalidade;Taxa Bruta de Mortalidade;Esperança de Vida ao Nascer;Esperança de Vida ao Nascer - Homens;Esperança de Vida ao Nascer - Mulheres;Taxa de Mortalidade Infantil;Taxa de Mortalidade Infantil - Homens;Taxa de Mortalidade Infantil - Mulheres;Taxa de Fecundidade Total;Razão de Dependência - Jovens 0 a 14 anos;Razão de Dependência - Idosos 65 ou mais anos;Razão de Dependência;Índice de Envelhecimento;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;694261;347935;346326;16436;3145;x;23.67;4.53;72.13;69.2;75.36;24.58;25.01;24.13;2.55;56.15;5.44;61.59;9.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2053;1265743;629317;636426;15122;10276;0.63;11.95;8.12;78.23;75.67;80.97;16.89;17.27;16.49;1.8;27.12;22.63;49.74;83.43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2054;1273378;632894;640484;15088;10572;0.6;11.85;8.3;78.28;75.69;81.02;16.76;17.14;16.35;1.8;27.01;23.32;50.34;86.11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2055;1280682;636302;644380;15055;10871;0.57;11.76;8.49;78.31;75.72;81.07;16.62;17;16.22;1.8;26.92;24.03;50.95;89.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2056;1287654;639541;648113;15025;11174;0.54;11.67;8.68;78.34;75.74;81.12;16.5;16.87;16.09;1.8;26.84;24.73;51.57;92.09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2057;1294295;642613;651682;14999;11475;0.52;11.59;8.87;78.37;75.76;81.16;16.36;16.74;15.96;1.8;26.77;25.42;52.19;94.89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2058;1300609;645520;655089;14975;11779;0.49;11.51;9.06;78.41;75.77;81.2;16.23;16.62;15.83;1.8;26.7;26.12;52.82;97.71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2059;1306591;648260;658331;14947;12086;0.46;11.44;9.25;78.43;75.79;81.24;16.11;16.49;15.71;1.8;26.65;26.82;53.47;100.57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2060;1312240;650834;661406;14920;12391;0.43;11.37;9.44;78.46;75.81;81.28;15.99;16.37;15.58;1.8;26.61;27.54;54.15;103.47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Faixas etárias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Total;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Faixa/Ano;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050;2051;2052;2053;2054;2055;2056;2057;2058;2059;2060
Total;694261;711453;728015;744809;762156;779416;796419;813084;829494;845731;861773;877613;893253;908689;923930;938973;953802;968401;982762;996900;1010824;1024549;1038086;1051422;1064553;1077482;1090196;1102682;1114930;1126929;1138677;1150166;1161390;1172345;1183015;1193397;1203492;1213300;1222818;1232031;1240930;1249514;1257785;1265743;1273378;1280682;1287654;1294295;1300609;1306591;1312240
0-4;79189;79467;79276;79232;79398;79722;80137;80866;81129;80698;80179;79738;79459;79258;79066;78894;78738;78584;78419;78256;78109;77979;77869;77764;77652;77527;77394;77255;77116;76967;76808;76648;76487;76335;76183;76031;75889;75751;75624;75503;75383;75256;75130;75002;74872;74745;74617;74488;74353;74221;74097
05/set;81886;80762;79904;79228;79369;80104;80368;80169;80117;80265;80576;80978;81691;81945;81499;80967;80516;80222;80009;79802;79615;79447;79278;79111;78947;78802;78674;78565;78464;78355;78234;78103;77967;77831;77684;77529;77365;77208;77058;76907;76756;76619;76482;76354;76236;76115;75992;75863;75740;75612;75482
out/14;80177;81759;82711;83417;83586;82919;81788;80919;80229;80356;81075;81327;81114;81041;81175;81470;81855;82550;82785;82325;81778;81313;81011;80789;80578;80391;80224;80061;79894;79733;79589;79459;79354;79252;79147;79026;78897;78762;78627;78480;78327;78163;78006;77858;77708;77559;77421;77287;77157;77037;76921
15-19;74149;75773;77451;79097;80561;81750;83308;84237;84920;85068;84379;83230;82341;81638;81742;82435;82662;82420;82326;82433;82702;83067;83741;83964;83506;82960;82501;82203;81983;81776;81594;81433;81269;81104;80946;80805;80677;80574;80473;80373;80251;80125;79992;79855;79710;79562;79396;79239;79095;78947;78796
20-24;69366;70909;72395;73858;75349;76889;78468;80095;81694;83112;84256;85763;86651;87286;87394;86670;85488;84565;83821;83883;84529;84713;84445;84337;84435;84709;85078;85751;85978;85527;84987;84533;84243;84032;83826;83649;83494;83331;83171;83014;82879;82749;82649;82554;82455;82332;82210;82081;81942;81799;81653
25-29;64565;66331;67905;69356;70791;72281;73774;75211;76625;78066;79556;81083;82655;84203;85568;86659;88111;88949;89536;89598;88834;87616;86670;85908;85962;86604;86791;86532;86431;86535;86814;87183;87861;88085;87643;87110;86662;86378;86168;85968;85793;85646;85485;85327;85172;85038;84914;84811;84719;84624;84501
30-34;55953;58092;60319;62549;64658;66572;68299;69836;71249;72646;74096;75552;76951;78328;79732;81183;82670;84202;85706;87034;88083;89498;90308;90879;90932;90175;88976;88040;87290;87350;87992;88186;87928;87836;87941;88223;88590;89267;89498;89059;88533;88087;87809;87602;87405;87234;87086;86932;86775;86621;86489
35-39;47312;49264;51163;53048;54988;57021;59127;61321;63520;65598;67485;69183;70695;72083;73450;74872;76302;77675;79026;80401;81828;83286;84800;86284;87600;88646;90055;90869;91442;91499;90753;89569;88646;87905;87972;88612;88811;88560;88464;88575;88859;89227;89899;90132;89699;89179;88739;88463;88260;88064;87896
