Acre;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dados;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ano;População total;Homens;Mulheres;Nascimentos;Óbitos;Taxa de Crescimento Geométrico;Taxa Bruta de Natalidade;Taxa Bruta de Mortalidade;Esperança de Vida ao Nascer;Esperança de Vida ao Nascer - Homens;Esperança de Vida ao Nascer - Mulheres;Taxa de Mortalidade Infantil;Taxa de Mortalidade Infantil - Homens;Taxa de Mortalidade Infantil - Mulheres;Taxa de Fecundidade Total;Razão de Dependência - Jovens 0 a 14 anos;Razão de Dependência - Idosos 65 ou mais anos;Razão de Dependência;Índice de Envelhecimento;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;765325;384406;380919;16489;3899;x;21.55;5.09;71.68;68.46;75.4;22.08;24.17;19.88;2.45;59.25;6.97;66.22;11.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2046;1143815;567293;576522;14203;8150;0.53;12.42;7.13;78.32;75.3;81.49;10.91;11.78;10;1.78;28.44;18.58;47.02;65.28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2047;1149489;569925;579564;14107;8377;0.5;12.27;7.29;78.37;75.34;81.53;10.89;11.75;9.97;1.77;28.17;19.27;47.44;68.59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2048;1154836;572393;582443;14010;8610;0.47;12.13;7.46;78.41;75.39;81.56;10.86;11.72;9.95;1.77;27.91;19.96;47.87;71.43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2049;1159852;574695;585157;13914;8847;0.43;12;7.63;78.45;75.43;81.59;10.84;11.7;9.93;1.77;27.66;20.65;48.31;74.73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2050;1164538;576832;587706;13830;9092;0.4;11.88;7.81;78.48;75.47;81.62;10.82;11.68;9.92;1.77;27.42;21.31;48.73;77.72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2051;1168898;578806;590092;13753;9338;0.37;11.77;7.99;78.52;75.51;81.65;10.8;11.66;9.9;1.76;27.19;21.95;49.14;80.77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2052;1172928;580616;592312;13669;9590;0.34;11.65;8.18;78.55;75.54;81.68;10.79;11.64;9.89;1.76;26.97;22.57;49.54;83.89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2053;1176619;582257;594362;13582;9845;0.31;11.54;8.37;78.58;75.57;81.7;10.78;11.63;9.88;1.76;26.77;23.17;49.94;86.59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2054;1179964;583726;596238;13490;10103;0.28;11.43;8.56;78.6;75.6;81.72;10.76;11.62;9.87;1.76;26.58;23.77;50.35;89.27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2055;1182957;585021;597936;13397;10364;0.25;11.33;8.76;78.63;75.63;81.74;10.75;11.6;9.86;1.76;26.41;24.38;50.78;92.57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2056;1185600;586145;599455;13315;10628;0.22;11.23;8.96;78.65;75.66;81.76;10.74;11.59;9.85;1.76;26.25;24.99;51.24;94.83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2057;1187895;587099;600796;13230;10893;0.19;11.14;9.17;78.67;75.68;81.78;10.73;11.58;9.84;1.76;26.1;25.62;51.72;98.26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2058;1189835;587880;601955;13136;11157;0.16;11.04;9.38;78.69;75.71;81.8;10.72;11.58;9.83;1.75;25.97;26.26;52.23;100.58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2059;1191419;588488;602931;13041;11419;0.13;10.95;9.58;78.71;75.73;81.81;10.72;11.57;9.83;1.75;25.86;26.93;52.79;104.14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2060;1192647;588924;603723;12947;11679;0.1;10.86;9.79;78.73;75.75;81.83;10.71;11.56;9.82;1.75;25.77;27.65;53.42;107.14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Faixas etárias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Total;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Faixa/Ano;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050;2051;2052;2053;2054;2055;2056;2057;2058;2059;2060
Total;765325;778499;792045;805014;818273;831665;844137;856457;869265;881935;894470;906876;919145;931268;943235;955012;966579;977945;989104;1000048;1010772;1021247;1031453;1041392;1051065;1060470;1069591;1078410;1086926;1095137;1103044;1110642;1117921;1124876;1131507;1137820;1143815;1149489;1154836;1159852;1164538;1168898;1172928;1176619;1179964;1182957;1185600;1187895;1189835;1191419;1192647
