Rio Grande do Sul;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dados;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ano;População total;Homens;Mulheres;Nascimentos;Óbitos;Taxa de Crescimento Geométrico;Taxa Bruta de Natalidade;Taxa Bruta de Mortalidade;Esperança de Vida ao Nascer;Esperança de Vida ao Nascer - Homens;Esperança de Vida ao Nascer - Mulheres;Taxa de Mortalidade Infantil;Taxa de Mortalidade Infantil - Homens;Taxa de Mortalidade Infantil - Mulheres;Taxa de Fecundidade Total;Razão de Dependência - Jovens 0 a 14 anos;Razão de Dependência - Idosos 65 ou mais anos;Razão de Dependência;Índice de Envelhecimento;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2031;11748756;5710353;6038403;123992;100382;0.12;10.55;8.54;81;77.83;84.08;6.53;6.93;6.1;1.68;26.42;29;55.43;110;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2032;11759766;5715041;6044725;122431;102245;0.09;10.41;8.69;81.17;78.01;84.23;6.38;6.77;5.97;1.68;26.25;29.8;56.06;113.69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2033;11767342;5718060;6049282;120911;104168;0.06;10.28;8.85;81.33;78.18;84.38;6.23;6.62;5.83;1.68;26.05;30.56;56.61;117.47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2034;11771486;5719419;6052067;119452;106130;0.04;10.15;9.02;81.48;78.34;84.52;6.09;6.47;5.7;1.68;25.84;31.26;57.1;121.34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2035;11772246;5719149;6053097;118081;108108;0.01;10.03;9.18;81.62;78.5;84.66;5.96;6.32;5.58;1.68;25.62;31.92;57.54;124.54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2036;11769644;5717268;6052376;116708;110108;-0.02;9.92;9.36;81.76;78.65;84.79;5.83;6.19;5.46;1.68;25.39;32.54;57.93;127.95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2037;11763729;5713813;6049916;115459;112112;-0.05;9.81;9.53;81.9;78.79;84.92;5.71;6.05;5.34;1.68;25.15;33.12;58.27;131.45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2038;11754603;5708837;6045766;114317;114138;-0.08;9.73;9.71;82.03;78.93;85.04;5.59;5.93;5.23;1.68;24.92;33.68;58.6;135.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2039;11742344;5702387;6039957;113219;116139;-0.1;9.64;9.89;82.15;79.07;85.16;5.48;5.8;5.13;1.68;24.71;34.24;58.95;138.71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2040;11727042;5694515;6032527;112191;118098;-0.13;9.57;10.07;82.27;79.2;85.28;5.37;5.69;5.02;1.68;24.52;34.82;59.34;142.21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2041;11708791;5685272;6023519;111223;120043;-0.16;9.5;10.25;82.39;79.32;85.39;5.26;5.57;4.93;1.68;24.34;35.43;59.77;146.05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
