Sergipe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dados;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ano;População total;Homens;Mulheres;Nascimentos;Óbitos;Taxa de Crescimento Geométrico;Taxa Bruta de Natalidade;Taxa Bruta de Mortalidade;Esperança de Vida ao Nascer;Esperança de Vida ao Nascer - Homens;Esperança de Vida ao Nascer - Mulheres;Taxa de Mortalidade Infantil;Taxa de Mortalidade Infantil - Homens;Taxa de Mortalidade Infantil - Mulheres;Taxa de Fecundidade Total;Razão de Dependência - Jovens 0 a 14 anos;Razão de Dependência - Idosos 65 ou mais anos;Razão de Dependência;Índice de Envelhecimento;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2052;2629311;1248019;1381292;26495;28511;-0.03;10.08;10.84;78.24;74.52;81.91;8.8;9.33;8.23;1.65;24.53;31.39;55.92;128.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2053;2627834;1246983;1380851;26307;29019;-0.06;10.01;11.04;78.33;74.62;81.96;8.78;9.31;8.22;1.65;24.52;32.29;56.81;132.05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2054;2625660;1245646;1380014;26112;29521;-0.08;9.94;11.24;78.4;74.71;82.02;8.77;9.3;8.2;1.65;24.51;33.18;57.69;135.48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2055;2622791;1244009;1378782;25912;30013;-0.11;9.88;11.44;78.47;74.81;82.07;8.76;9.29;8.19;1.65;24.51;34.04;58.55;138.71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2056;2619237;1242076;1377161;25721;30500;-0.14;9.82;11.64;78.54;74.9;82.12;8.75;9.28;8.18;1.65;24.51;34.87;59.38;142.21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2057;2615013;1239854;1375159;25529;30973;-0.16;9.76;11.84;78.61;74.98;82.16;8.74;9.27;8.17;1.65;24.51;35.67;60.18;145.75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2058;2610119;1237343;1372776;25322;31440;-0.19;9.7;12.05;78.68;75.07;82.21;8.73;9.26;8.17;1.65;24.51;36.45;60.96;148.68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2059;2604560;1234544;1370016;25114;31888;-0.21;9.64;12.24;78.74;75.15;82.25;8.72;9.25;8.16;1.65;24.52;37.25;61.77;151.32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2060;2598353;1231465;1366888;24906;32321;-0.24;9.59;12.44;78.8;75.23;82.29;8.71;9.24;8.15;1.65;24.54;38.09;62.63;154.97;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Faixas etárias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Total;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Faixa/Ano;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050;2051;2052;2053;2054;2055;2056;2057;2058;2059;2060
Total;2108297;2130440;2152329;2173632;2195015;2216657;2237132;2257266;2278308;2298902;2319032;2338688;2357840;2376447;2394484;2411922;2428742;2444933;2460470;2475341;2489543;2503065;2515898;2528046;2539516;2550306;2560404;2569805;2578518;2586546;2593896;2600559;2606540;2611852;2616494;2620468;2623766;2626387;2628337;2629608;2630195;2630096;2629311;2627834;2625660;2622791;2619237;2615013;2610119;2604560;2598353
0-4;179065;176626;174782;172796;171333;171360;170354;169375;169979;170136;169642;169911;170087;168885;167627;166303;164903;163448;161954;160430;158900;157365;155810;154268;152758;151279;149842;148459;147126;145842;144611;143432;142311;141251;140240;139279;138359;137481;136624;135785;134948;134115;133284;132435;131562;130661;129734;128789;127826;126845;125856
05/set;186408;183669;182559;181557;180691;178832;176413;174585;172611;171157;171195;170200;169230;169837;169993;169507;169781;169960;168763;167511;166194;164801;163353;161868;160352;158833;157305;155759;154226;152724;151251;149821;148444;147116;145841;144612;143441;142322;141271;140260;139308;138393;137516;136663;135826;134992;134163;133338;132491;131620;130720
out/14;210938;208435;202881;196834;191202;186913;184172;183054;182051;181180;179317;176894;175061;173084;171627;171654;170653;169676;170273;170420;169927;170193;170366;169170;167920;166607;165224;163777;162299;160788;159273;157754;156211;154681;153184;151717;150291;148919;147589;146321;145094;143927;142813;141762;140755;139805;138895;138017;137167;136334;135503
15-19;204731;206131;208452;210836;211939;210964;208467;202935;196910;191299;187027;184298;183185;182180;181305;179449;177031;175199;173227;171771;171793;170789;169818;170414;170565;170080;170348;170529;169343;168103;166801;165426;163992;162522;161018;159513;158002;156466;154947;153459;151997;150579;149215;147893;146630;145410;144247;143139;142093;141092;140143
20-24;203434;203455;202903;202199;201996;202656;204080;206414;208810;209938;208998;206551;201085;195136;189602;185386;182708;181631;180656;179815;177994;175615;173813;171865;170436;170471;169487;168536;169143;169311;168840;169119;169307;168142;166922;165636;164279;162862;161409;159919;158432;156935;155413;153907;152436;150986;149580;148229;146922;145668;144462
25-29;192020;194423;196514;198209;199382;199975;200047;199556;198918;198772;199476;200938;203306;205729;206898;206017;203644;198279;192434;186998;182865;180255;179226;178295;177490;175709;173371;171606;169689;168286;168343;167383;166458;167078;167260;166809;167100;167303;166158;164961;163694;162360;160964;159533;158060;156592;155115;153611;152122;150671;149238
30-34;172642;176698;180460;183896;186998;189752;192168;194277;195987;197182;197810;197923;197473;196879;196770;197504;198981;201359;203789;204976;204136;201818;196537;190782;185424;181357;178794;177794;176898;176122;174377;172079;170348;168462;167089;167162;166228;165326;165958;166152;165723;166025;166239;165116;163941;162697;161384;160008;158594;157143;155693
35-39;150538;153835;157807;162222;166684;170936;174962;178698;182119;185212;187963;190377;192489;194210;195418;196068;196215;195794;195239;195159;195907;197394;199769;202198;203401;202597;200335;195140;189474;184203;180204;177692;176725;175864;175114;173408;171151;169453;167605;166265;166351;165442;164565;165208;165416;165005;165317;165542;164444;163288;162067
40-44;137747;140378;142325;143983;145956;148608;151884;155821;160192;164613;168830;172825;176538;179942;183024;185769;188178;190297;192023;193247;193921;194097;193716;193204;193159;193937;195442;197821;200253;201473;200710;198506;193405;187835;182657;178733;176277;175345;174515;173792;172128;169916;168254;166444;165135;165238;164355;163504;164152;164374;163984
45-49;115515;119849;124211;128407;132165;135344;137952;139894;141557;143531;146169;149416;153309;157629;162000;166163;170117;173792;177170;180229;182959;185361;187481;189217;190462;191168;191387;191055;190596;190593;191401;192921;195298;197725;198953;198227;196086;191095;185641;180578;176745;174359;173464;172670;171979;170355;168197;166575;164815;163543;163661
50-54;92020;95676;99650;103846;108121;112366;116596;120862;124970;128656;131783;134360;136300;137967;139941;142561;145771;149609;153854;158153;162250;166144;169774;173117;176155;178871;181270;183397;185145;186413;187154;187420;187141;186741;186788;187622;189153;191517;193928;195158;194478;192416;187565;182263;177346;173633;171331;170488;169730;169078;167506
55-59;74810;77259;79746;82368;85255;88487;92029;95881;99948;104092;108213;112325;116473;120471;124066;127132;129669;131597;133264;135227;137813;140970;144730;148883;153091;157108;160932;164497;167788;170788;173471;175849;177965;179713;180992;181762;182067;181845;181505;181598;182450;183976;186309;188685;189909;189274;187305;182621;177510;172768;169199
60-64;59757;61889;63994;66103;68278;70550;72906;75293;77813;80588;83690;87090;90781;94684;98661;102619;106574;110560;114414;117884;120855;123324;125222;126881;128824;131363;134442;138093;142115;146184;150078;153786;157251;160450;163374;165995;168325;170400;172124;173399;174182;174523;174357;174075;174215;175081;176586;178860;181171;182367;181777
65-69;44539;46337;48337;50456;52567;54606;56606;58594;60595;62653;64803;67026;69283;71664;74281;77205;80406;83885;87556;91300;95031;98760;102527;106176;109467;112299;114668;116514;118145;120042;122493;125445;128924;132749;136612;140317;143844;147146;150200;152997;155513;157751;159756;161429;162676;163460;163829;163724;163508;163693;164555
70-74;33087;34034;34976;35995;37193;38627;40250;42053;43958;45866;47714;49542;51369;53211;55113;57091;59129;61200;63381;65780;68455;71385;74558;77905;81324;84734;88148;91597;94942;97970;100585;102789;104531;106087;107894;110196;112947;116167;119691;123244;126653;129907;132954;135780;138373;140713;142801;144676;146250;147431;148192
75-79;22496;23146;23947;24829;25709;26550;27382;28213;29111;30162;31403;32800;34345;35978;37620;39215;40808;42410;44033;45704;47439;49219;51033;52939;55033;57365;59915;62674;65581;68548;71514;74486;77492;80412;83059;85356;87307;88875;90293;91934;94000;96439;99276;102366;105474;108462;111314;113992;116480;118772;120843
80-84;15054;15185;15334;15544;15855;16286;16824;17475;18187;18894;19576;20252;20937;21674;22528;23529;24645;25874;27171;28482;29760;31049;32355;33684;35050;36465;37912;39386;40931;42633;44519;46583;48813;51156;53548;55940;58342;60773;63138;65285;67155;68761;70070;71271;72656;74384;76403;78725;81237;83762;86192
85-89;7929;8268;8475;8617;8744;8870;9012;9169;9363;9623;9951;10347;10815;11323;11822;12305;12790;13287;13827;14441;15153;15938;16796;17702;18625;19526;20444;21381;22343;23326;24344;25378;26431;27537;28759;30109;31587;33173;34836;36536;38234;39941;41676;43360;44897;46230;47390;48357;49261;50302;51585
90+;5567;5147;4976;4935;4947;4975;5028;5117;5229;5348;5472;5613;5774;5964;6188;6445;6739;7076;7442;7814;8191;8588;9014;9478;9980;10537;11138;11790;12481;13197;13927;14690;15493;16331;17190;18075;18980;19919;20905;21965;23110;24331;25621;26974;28374;29813;31291;32818;34346;35809;37177
Homens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
