Espírito Santo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dados;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ano;População total;Homens;Mulheres;Nascimentos;Óbitos;Taxa de Crescimento Geométrico;Taxa Bruta de Natalidade;Taxa Bruta de Mortalidade;Esperança de Vida ao Nascer;Esperança de Vida ao Nascer - Homens;Esperança de Vida ao Nascer - Mulheres;Taxa de Mortalidade Infantil;Taxa de Mortalidade Infantil - Homens;Taxa de Mortalidade Infantil - Mulheres;Taxa de Fecundidade Total;Razão de Dependência - Jovens 0 a 14 anos;Razão de Dependência - Idosos 65 ou mais anos;Razão de Dependência;Índice de Envelhecimento;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30-34;303677;311249;317684;323072;327683;331663;334893;337379;338923;339203;338107;335647;331631;326989;323136;320919;320272;321447;323465;324719;324203;322813;318750;314093;309669;305497;300645;296858;294059;291894;290365;290869;293014;295359;298798;303373;305537;307040;309446;310304;309961;310711;311148;309571;307791;305841;303774;301676;299597;297574;295646
35-39;262095;268945;277723;287596;297242;305797;313330;319736;325104;329697;333659;336877;339350;340885;341159;340062;337605;333599;328965;325113;322879;322210;323367;325363;326622;326129;324776;320762;316159;311781;307653;302846;299095;296326;294190;292687;293202;295353;297700;301137;305706;307868;309374;311781;312641;312308;313062;313504;311939;310173;308236
40-44;248344;250423;252039;253895;257052;262105;268943;277682;287503;297095;305612;313113;319496;324854;329434;333393;336612;339083;340622;340906;339827;337401;333439;328865;325072;322894;322274;323460;325471;326754;326292;324971;321006;316456;312126;308048;303293;299581;296844;294736;293254;293783;295934;298276;301705;306256;308413;309910;312316;313176;312856
45-49;230747;234612;238185;241436;244289;246774;248919;250602;252516;255705;260761;267573;276254;285995;295514;303964;311415;317760;323089;327648;331591;334798;337277;338839;339161;338142;335788;331912;327433;323719;321605;321033;322241;324256;325550;325112;323824;319917;315431;311161;307139;302445;298779;296081;294010;292553;293088;295232;297560;300971;305492
50-54;202003;207881;213386;218497;223193;227463;231366;234981;238275;241175;243706;245900;247637;249601;252803;257842;264599;273186;282813;292215;300566;307937;314223;319517;324058;327994;331209;333707;335292;335656;334693;332414;328633;324262;320644;318595;318070;319285;321297;322590;322174;320915;317078;312672;308476;304521;299909;296305;293657;291625;290199
55-59;162519;170258;177543;184396;190897;197089;202925;208404;213497;218188;222455;226363;229987;233288;236214;238765;240984;242759;244747;247945;252932;259596;268043;277504;286749;294971;302234;308437;313671;318164;322065;325255;327744;329337;329727;328819;326617;322949;318700;315192;313221;312742;313955;315942;317222;316826;315600;311851;307542;303450;299585
60-64;116631;123801;131714;140041;148311;156217;163760;170874;177583;183955;190034;195763;201152;206170;210791;215001;218867;222450;225721;228627;231162;233377;235164;237166;240333;245234;251753;259990;269199;278193;286189;293262;299307;304414;308801;312614;315737;318176;319744;320149;319287;317176;313642;309559;306191;304320;303888;305080;307021;308263;307877
65-69;85481;89070;93164;97859;103263;109421;116280;123842;131788;139690;147257;154494;161333;167797;173945;179816;185346;190564;195428;199908;203994;207754;211245;214434;217277;219768;221952;223730;225711;228804;233547;239820;247719;256530;265130;272773;279533;285319;290214;294417;298077;301071;303417;304927;305332;304521;302521;299174;295307;292133;290388
70-74;66504;68317;70106;72046;74389;77285;80686;84539;88943;93997;99741;106126;113157;120538;127884;134929;141681;148077;154134;159902;165418;170613;175524;180109;184339;188199;191756;195065;198094;200795;203169;205257;206972;208881;211825;216295;222180;229554;237749;245736;252825;259101;264477;269029;272943;276347;279134;281317;282727;283104;282350
75-79;47927;49621;51432;53299;55115;56855;58561;60254;62083;64256;66902;69984;73453;77407;81932;87061;92752;99006;105564;112096;118365;124386;130108;135540;140722;145677;150350;154771;158904;162721;166204;169416;172405;175152;177600;179758;181658;183236;184992;187679;191722;197009;203595;210885;217970;224252;229806;234574;238614;242086;245105
