Minas Gerais;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dados;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ano;População total;Homens;Mulheres;Nascimentos;Óbitos;Taxa de Crescimento Geométrico;Taxa Bruta de Natalidade;Taxa Bruta de Mortalidade;Esperança de Vida ao Nascer;Esperança de Vida ao Nascer - Homens;Esperança de Vida ao Nascer - Mulheres;Taxa de Mortalidade Infantil;Taxa de Mortalidade Infantil - Homens;Taxa de Mortalidade Infantil - Mulheres;Taxa de Fecundidade Total;Razão de Dependência - Jovens 0 a 14 anos;Razão de Dependência - Idosos 65 ou mais anos;Razão de Dependência;Índice de Envelhecimento;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Total;19957444;20096163;20235204;20371328;20508631;20648978;20780264;20908628;21040662;21168791;21292666;21411923;21526076;21634690;21737475;21834171;21924590;22008542;22085843;22156380;22220112;22276910;22326629;22369292;22404924;22433582;22455264;22469965;22477805;22478907;22473382;22461334;22442963;22418462;22387961;22351612;22309504;22261758;22208509;22149820;22085730;22016308;21941633;21861733;21776623;21686312;21590896;21490522;21385216;21275013;21160005
0-4;1338553;1319112;1311625;1307407;1310258;1321702;1324170;1323807;1330410;1332326;1327359;1327256;1325433;1314887;1302892;1289570;1275133;1259889;1244097;1227941;1211639;1195270;1178874;1162621;1146660;1131062;1115914;1101326;1087377;1074086;1061429;1049428;1038173;1027691;1017927;1008824;1000321;992280;984545;976986;969454;961869;954146;946143;937766;928986;919806;910266;900383;890201;879806
05/set;1497792;1459242;1425661;1395349;1367128;1340004;1320610;1313149;1308950;1311803;1323244;1325719;1325363;1331948;1333858;1328886;1328774;1326946;1316402;1304404;1291072;1276635;1261407;1245641;1229518;1213258;1196937;1180585;1164369;1148442;1132881;1117768;1103213;1089296;1076028;1063399;1051422;1040191;1029728;1019985;1010903;1002411;994386;986663;979121;971602;964036;956326;948339;939972;931207
out/14;1711110;1681956;1637753;1588882;1541553;1500134;1461618;1428060;1397768;1369560;1342440;1323041;1315556;1311336;1314158;1325555;1327991;1327602;1334145;1336014;1331010;1330863;1329003;1318451;1306457;1293148;1278740;1263543;1247805;1231711;1215473;1199174;1182846;1166656;1150752;1135209;1120109;1105568;1091670;1078420;1065808;1053851;1042632;1032182;1022442;1013368;1004881;996868;989156;981631;974126
15-19;1742648;1739222;1738357;1736183;1726654;1706265;1677308;1633340;1584713;1537620;1496408;1458087;1424689;1394541;1366474;1339493;1320213;1312816;1308672;1311551;1322986;1325464;1325112;1331675;1333580;1328624;1328514;1326693;1316196;1304251;1290997;1276641;1261501;1245805;1229760;1213568;1197320;1181032;1164879;1149018;1133516;1118451;1103944;1090081;1076869;1064287;1052358;1041160;1030729;1021011;1011957
20-24;1757058;1751583;1744474;1736814;1730230;1725473;1722431;1721920;1720105;1710955;1690978;1662454;1618963;1570824;1524205;1483437;1445539;1412518;1382725;1354996;1328346;1309339;1302133;1298130;1301099;1312579;1315116;1314837;1321449;1323413;1318531;1318474;1316703;1306290;1294423;1281252;1266971;1251906;1236293;1220326;1204211;1188039;1171825;1155739;1139942;1124498;1109492;1095048;1081239;1068073;1055537
25-29;1727867;1734500;1737693;1737967;1736095;1732655;1727714;1721141;1713995;1707914;1703642;1701059;1700986;1699598;1690891;1671405;1643397;1600477;1552919;1506859;1466605;1429183;1396559;1367098;1339636;1313197;1294346;1287246;1283337;1286367;1297881;1300475;1300258;1306909;1308923;1304108;1304105;1302390;1292055;1280271;1267180;1252982;1238004;1222473;1206584;1190551;1174455;1158309;1142293;1126565;1111186
30-34;1617371;1644587;1666563;1683657;1697024;1707390;1714439;1718053;1718763;1717323;1714315;1709811;1703672;1696958;1691292;1687399;1685176;1685430;1684360;1676000;1656904;1629306;1586846;1539733;1494073;1454149;1417010;1384629;1355384;1328127;1301883;1283192;1276204;1272384;1275472;1287009;1289653;1289492;1296174;1298234;1293490;1293536;1291870;1281614;1269910;1256901;1242786;1227892;1212445;1196639;1180688
35-39;1435712;1460123;1493592;1532218;1569676;1601861;1629244;1651429;1668776;1682416;1693068;1700411;1704338;1705375;1704266;1701590;1697417;1691602;1685195;1679823;1676198;1674225;1674697;1673845;1665714;1646895;1619615;1577546;1530837;1485562;1445976;1409150;1377044;1348051;1321030;1295008;1276502;1269632;1265906;1269052;1280601;1283296;1283197;1289905;1292005;1287334;1287424;1285810;1275641;1264030;1251116
40-44;1392455;1395624;1395752;1396507;1403338;1419411;1443993;1477510;1516102;1553539;1585762;1613236;1635564;1653098;1666955;1677840;1685435;1689647;1690976;1690157;1687777;1683897;1678391;1672291;1667213;1663855;1662129;1662813;1662164;1654275;1635762;1608841;1567225;1521001;1476196;1437033;1400597;1368824;1340142;1313407;1287658;1269371;1262633;1259013;1262219;1273764;1276489;1276446;1283171;1285310;1280731
