Piauí;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dados;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ano;População total;Homens;Mulheres;Nascimentos;Óbitos;Taxa de Crescimento Geométrico;Taxa Bruta de Natalidade;Taxa Bruta de Mortalidade;Esperança de Vida ao Nascer;Esperança de Vida ao Nascer - Homens;Esperança de Vida ao Nascer - Mulheres;Taxa de Mortalidade Infantil;Taxa de Mortalidade Infantil - Homens;Taxa de Mortalidade Infantil - Mulheres;Taxa de Fecundidade Total;Razão de Dependência - Jovens 0 a 14 anos;Razão de Dependência - Idosos 65 ou mais anos;Razão de Dependência;Índice de Envelhecimento;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2049;3177306;1491603;1685703;32308;38046;-0.5;10.17;11.97;75.87;71.3;80.41;9.97;10.42;9.51;1.69;25.18;30.43;55.6;120.99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2050;3160429;1482338;1678091;31916;38464;-0.53;10.1;12.17;75.98;71.43;80.51;9.88;10.32;9.41;1.69;25.11;31.42;56.53;125.63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2051;3142736;1472732;1670004;31504;38875;-0.56;10.02;12.37;76.09;71.55;80.6;9.78;10.23;9.32;1.69;25.07;32.44;57.51;129.56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2052;3124227;1462787;1661440;31098;39275;-0.59;9.95;12.57;76.2;71.68;80.7;9.69;10.14;9.23;1.69;25.05;33.47;58.52;133.54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2053;3104924;1452515;1652409;30698;39659;-0.62;9.89;12.77;76.32;71.8;80.78;9.61;10.06;9.15;1.69;25.03;34.51;59.54;137.58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2054;3084843;1441926;1642917;30301;40035;-0.65;9.82;12.98;76.42;71.92;80.87;9.54;9.98;9.07;1.69;25.02;35.51;60.53;141.67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2055;3063982;1431020;1632962;29880;40399;-0.68;9.75;13.19;76.53;72.05;80.95;9.46;9.9;8.99;1.69;25;36.45;61.45;145.81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2056;3042336;1419794;1622542;29452;40758;-0.71;9.68;13.4;76.63;72.17;81.04;9.39;9.83;8.93;1.69;24.98;37.34;62.33;149.35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2057;3019911;1408251;1611660;29020;41098;-0.74;9.61;13.61;76.73;72.29;81.12;9.33;9.77;8.86;1.69;24.97;38.21;63.18;152.94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2058;2996721;1396402;1600319;28579;41412;-0.77;9.54;13.82;76.83;72.41;81.19;9.26;9.71;8.8;1.69;24.96;39.05;64.02;156.58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2059;2972786;1384260;1588526;28141;41710;-0.8;9.47;14.03;76.93;72.54;81.27;9.2;9.65;8.74;1.69;24.96;39.92;64.88;160.26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2060;2948119;1371831;1576288;27697;41995;-0.83;9.39;14.24;77.03;72.66;81.34;9.15;9.59;8.68;1.69;24.96;40.84;65.81;162.91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Faixas etárias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Total;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Faixa/Ano;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050;2051;2052;2053;2054;2055;2056;2057;2058;2059;2060
Total;3192643;3202880;3212635;3220646;3228556;3237691;3246228;3254626;3263754;3272447;3280697;3288504;3295812;3302519;3308547;3313867;3318480;3322378;3325518;3327868;3329443;3330135;3329820;3328513;3326223;3322946;3318653;3313336;3307039;3299804;3291628;3282479;3272365;3261348;3249476;3236752;3223152;3208684;3193390;3177306;3160429;3142736;3124227;3104924;3084843;3063982;3042336;3019911;2996721;2972786;2948119
0-4;263862;256807;251410;245917;242341;241157;238913;237147;237950;238506;237485;236713;235675;233397;230962;228345;225540;222590;219541;216431;213305;210151;206962;203805;200722;197708;194733;191794;188923;186134;183428;180788;178219;175728;173323;171000;168765;166618;164525;162480;160477;158514;156581;154649;152691;150701;148691;146659;144593;142485;140348
05/set;294406;286347;278975;273624;267440;259182;252216;246907;241507;238009;236899;234733;233041;233912;234543;233593;232896;231932;229724;227366;224819;222088;219200;216203;213132;210030;206887;203711;200562;197495;194490;191524;188594;185731;182953;180252;177626;175059;172581;170181;167867;165635;163495;161410;159370;157375;155416;153491;151563;149612;147626
out/14;314225;314704;311727;304934;297480;291921;283924;276611;271304;265172;256971;250057;244796;239447;235989;234916;232787;231131;232039;232700;231789;231121;230186;228000;225664;223128;220409;217531;214548;211486;208398;205267;202100;198964;195905;192912;189952;187035;184179;181411;178717;176102;173541;171070;168679;166370;164147;162012;159934;157898;155907
15-19;306069;305510;306339;307784;308585;307954;308521;305647;298973;291641;286198;278333;271142;265941;259918;251843;245050;239902;234663;231305;230324;228280;226684;227623;228303;227411;226751;225832;223660;221345;218825;216124;213268;210304;207259;204193;201078;197931;194811;191770;188793;185850;182949;180109;177355;174679;172074;169527;167067;164692;162396
20-24;305642;301937;297317;292559;288934;287179;286905;288006;289713;290786;290434;291277;288707;282363;275367;270250;262734;255880;250993;245290;237548;231052;226118;221035;217763;216822;214817;213253;214206;214896;214029;213391;212492;210354;208069;205580;202916;200092;197162;194154;191120;188037;184923;181834;178825;175877;172966;170094;167281;164553;161904
25-29;279200;280195;281424;282328;281994;279904;276626;272445;268125;264919;263560;263658;265113;267164;268589;268606;269812;267645;261749;255209;250534;243455;236966;232345;226851;219269;212888;208040;203046;199839;198939;196988;195473;196439;197148;196320;195709;194843;192751;190514;188075;185457;182684;179804;176848;173861;170827;167760;164722;161756;158853
30-34;250528;255062;257995;259731;261005;262238;263461;264911;266051;265970;264157;261171;257286;253260;250328;249214;249538;251198;253450;255088;255339;256758;254820;249169;242838;238286;231327;224956;220430;215039;207579;201302;196540;191633;188493;187626;185724;184250;185232;185957;185162;184585;183755;181708;179516;177124;174558;171833;169003;166096;163157
35-39;209452;214669;221349;228768;235760;241599;246178;249185;251014;252388;253728;255056;256611;257860;257901;256233;253405;249693;245836;243056;242071;242492;244225;246523;248200;248497;249933;248056;242506;236286;231828;224988;218723;214278;208975;201626;195449;190766;185941;182860;182026;180171;178729;179726;180464;179700;179149;178348;176339;174191;171840
40-44;192405;194229;195499;196828;199141;202974;208177;214815;222177;229124;234938;239520;242557;244440;245879;247284;248679;250295;251613;251741;250186;247488;243907;240177;237495;236568;237020;238764;241064;242751;243079;244535;242725;237295;231198;226842;220137;213999;209641;204438;197217;191151;186564;181827;178811;178016;176208;174813;175823;176571;175836
45-49;171751;175241;178521;181522;184151;186393;188236;189540;190907;193239;197055;202211;208769;216034;222895;228650;233203;236248;238163;239647;241099;242542;244197;245557;245745;244276;241685;238219;234613;232028;231161;231648;233403;235697;237392;237751;239226;237488;232196;226246;222008;215468;209475;205222;200132;193063;187138;182659;178029;175090;174338
50-54;145650;149482;153555;157712;161708;165398;168833;172067;175035;177639;179878;181725;183055;184446;186781;190556;195634;202071;209190;215921;221579;226070;229100;231028;232541;234025;235498;237179;238565;238815;237441;234974;231652;228199;225733;224940;225464;227221;229502;231195;231587;233081;231430;226305;220538;216448;210114;204306;200183;195237;188364
55-59;122962;125821;128669;131599;134759;138226;141936;145884;149909;153786;157366;160714;163872;166782;169343;171557;173392;174739;176154;178476;182182;187142;193397;200307;206839;212341;216725;219712;221644;223179;224696;226203;227908;229323;229642;228395;226087;222957;219701;217394;216696;217263;219019;221271;222957;223387;224897;223360;218455;212935;209046
60-64;100535;103277;105976;108650;111334;114055;116800;119531;122339;125369;128689;132233;136005;139852;143561;146996;150219;153266;156087;158583;160753;162563;163920;165347;167633;171233;176014;182011;188621;194876;200163;204390;207304;209228;210784;212322;213861;215582;217023;217419;216327;214222;211336;208330;206222;205632;206247;207981;210188;211851;212319
65-69;78285;80129;82463;85122;87843;90461;93039;95588;98119;100658;103233;105830;108413;111065;113923;117047;120382;123928;127541;131031;134271;137325;140222;142914;145306;147399;149159;150508;151930;154151;157589;162123;167775;173989;179872;184863;188876;191674;193561;195114;196656;198203;199915;201363;201831;200911;199040;196445;193734;191859;191391
70-74;63314;64143;64553;64858;65508;66747;68440;70557;72959;75417;77791;80135;82468;84795;87131;89495;91878;94247;96681;99293;102148;105188;108417;111702;114883;117841;120644;123315;125808;128038;129999;131666;132978;134363;136475;139683;143863;149034;154691;160048;164609;168297;170904;172706;174222;175738;177263;178931;180350;180878;180150
75-79;42377;43477;45045;46774;48255;49308;50047;50471;50826;51466;52578;54058;55873;57920;60015;62050;64069;66097;68126;70170;72228;74302;76363;78478;80745;83213;85837;88619;91446;94191;96753;99195;101535;103733;105716;107473;108985;110211;111511;113437;116290;119963;124453;129335;133957;137915;141135;143454;145105;146529;147970
80-84;28603;28337;28102;28027;28263;28854;29745;30963;32287;33422;34243;34853;35255;35621;36199;37122;38312;39743;41347;42989;44597;46201;47827;49466;51114;52768;54433;56087;57788;59599;61569;63659;65868;68114;70297;72343;74314;76211;78012;79646;81106;82381;83446;84586;86224;88584;91578;95186;99083;102768;105939
85-89;14960;15626;15905;15974;15942;15877;15828;15797;15867;16122;16581;17210;18032;18912;19670;20226;20663;20990;21310;21772;22446;23292;24284;25386;26514;27630;28752;29899;31063;32235;33407;34585;35756;36963;38248;39643;41114;42667;44245;45783;47235;48642;50010;51317;52516;53593;54554;55377;56269;57515;59264
90+;8417;7887;7811;7935;8113;8264;8403;8554;8692;8814;8913;9017;9142;9308;9553;9884;10287;10783;11311;11800;12225;12625;13025;13448;13935;14501;15141;15850;16616;17421;18255;19129;20052;21013;21994;22988;24006;25046;26125;27259;28461;29714;31018;32352;33685;35008;36334;37675;39000;40270;41471
Homens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Faixa/Ano;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050;2051;2052;2053;2054;2055;2056;2057;2058;2059;2060
Total;1565065;1568145;1570970;1572901;1574784;1577300;1579517;1581671;1584209;1586538;1588657;1590568;1592243;1593632;1594700;1595435;1595839;1595910;1595630;1594986;1593987;1592575;1590685;1588327;1585509;1582232;1578486;1574269;1569606;1564522;1559016;1553074;1546702;1539933;1532793;1525287;1517402;1509144;1500538;1491603;1482338;1472732;1462787;1452515;1441926;1431020;1419794;1408251;1396402;1384260;1371831
0-4;134741;131203;128489;125709;123901;123316;122184;121295;121718;122012;121499;121109;120583;119423;118181;116845;115412;113905;112348;110758;109159;107547;105915;104300;102723;101182;99658;98155;96685;95258;93873;92523;91208;89933;88702;87514;86370;85271;84200;83153;82128;81123;80134;79146;78144;77126;76095;75056;73999;72920;71827
05/set;149597;145595;141954;139339;136287;132160;128670;126002;123272;121506;120959;119872;119022;119482;119816;119341;118993;118507;117383;116185;114887;113492;112020;110491;108922;107334;105731;104106;102495;100927;99391;97872;96374;94909;93489;92107;90765;89452;88184;86957;85774;84632;83537;82471;81427;80406;79406;78421;77434;76437;75421
