Tocantins;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dados;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ano;População total;Homens;Mulheres;Nascimentos;Óbitos;Taxa de Crescimento Geométrico;Taxa Bruta de Natalidade;Taxa Bruta de Mortalidade;Esperança de Vida ao Nascer;Esperança de Vida ao Nascer - Homens;Esperança de Vida ao Nascer - Mulheres;Taxa de Mortalidade Infantil;Taxa de Mortalidade Infantil - Homens;Taxa de Mortalidade Infantil - Mulheres;Taxa de Fecundidade Total;Razão de Dependência - Jovens 0 a 14 anos;Razão de Dependência - Idosos 65 ou mais anos;Razão de Dependência;Índice de Envelhecimento;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2036;1817130;903857;913273;23115;13399;0.6;12.72;7.37;77;74.02;80.21;10.56;10.75;10.35;1.81;29.19;17.44;46.64;59.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2037;1827541;908450;919091;22963;13712;0.57;12.56;7.5;77.11;74.13;80.31;10.45;10.64;10.24;1.81;28.86;17.95;46.81;61.93;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2038;1837489;912816;924673;22828;14036;0.54;12.42;7.64;77.21;74.23;80.41;10.34;10.54;10.14;1.81;28.54;18.47;47.01;64.95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2039;1846977;916957;930020;22699;14370;0.52;12.29;7.78;77.3;74.32;80.5;10.24;10.44;10.04;1.8;28.24;19.02;47.26;67.19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2040;1856004;920873;935131;22579;14708;0.49;12.17;7.92;77.4;74.41;80.58;10.15;10.35;9.95;1.8;27.97;19.63;47.6;70;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2041;1864567;924562;940005;22458;15058;0.46;12.04;8.08;77.48;74.5;80.66;10.08;10.27;9.87;1.8;27.73;20.29;48.01;73.26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2042;1872665;928025;944640;22354;15412;0.43;11.94;8.23;77.56;74.58;80.74;10;10.19;9.79;1.8;27.51;20.99;48.5;76.22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2043;1880302;931265;949037;22256;15777;0.41;11.84;8.39;77.64;74.66;80.81;9.93;10.12;9.72;1.8;27.32;21.74;49.05;79.78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2044;1887474;934279;953195;22157;16145;0.38;11.74;8.55;77.71;74.73;80.87;9.86;10.06;9.66;1.79;27.15;22.5;49.65;82.87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2045;1894176;937067;957109;22056;16519;0.36;11.64;8.72;77.78;74.8;80.94;9.81;10;9.6;1.79;27;23.27;50.27;86.11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2046;1900401;939624;960777;21959;16900;0.33;11.55;8.89;77.85;74.87;81;9.75;9.94;9.54;1.79;26.87;24.05;50.91;89.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2047;1906149;941951;964198;21869;17285;0.3;11.47;9.07;77.91;74.93;81.06;9.7;9.89;9.49;1.79;26.75;24.83;51.58;93.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2048;1911418;944048;967370;21774;17673;0.28;11.39;9.25;77.97;74.99;81.11;9.65;9.85;9.45;1.79;26.66;25.61;52.27;96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2049;1916198;945911;970287;21673;18066;0.25;11.31;9.43;78.02;75.05;81.16;9.6;9.8;9.4;1.79;26.57;26.39;52.96;99.43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2050;1920482;947537;972945;21568;18460;0.22;11.23;9.61;78.08;75.1;81.21;9.56;9.76;9.36;1.79;26.5;27.17;53.67;102.91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2051;1924271;948928;975343;21470;18855;0.2;11.16;9.8;78.13;75.15;81.26;9.53;9.72;9.32;1.79;26.44;27.94;54.38;105.85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2052;1927565;950086;977479;21371;19253;0.17;11.09;9.99;78.18;75.2;81.3;9.5;9.69;9.29;1.79;26.39;28.69;55.08;108.82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2053;1930355;951006;979349;21258;19651;0.14;11.01;10.18;78.22;75.25;81.34;9.47;9.66;9.26;1.79;26.35;29.43;55.78;111.83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2054;1932631;951684;980947;21140;20050;0.12;10.94;10.37;78.26;75.29;81.38;9.44;9.63;9.23;1.79;26.31;30.17;56.48;114.88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2055;1934389;952117;982272;21015;20443;0.09;10.86;10.57;78.3;75.33;81.42;9.41;9.6;9.2;1.79;26.28;30.91;57.19;117.96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2056;1935636;952310;983326;20902;20833;0.06;10.8;10.76;78.34;75.37;81.45;9.38;9.58;9.18;1.78;26.26;31.64;57.9;120.48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2057;1936381;952269;984112;20788;21221;0.04;10.74;10.96;78.38;75.41;81.49;9.36;9.55;9.15;1.78;26.24;32.38;58.62;123.64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2058;1936619;951991;984628;20658;21604;0.01;10.67;11.16;78.41;75.44;81.52;9.34;9.53;9.13;1.78;26.23;33.11;59.34;126.06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2059;1936347;951475;984872;20530;21981;-0.01;10.6;11.35;78.45;75.47;81.55;9.32;9.51;9.11;1.78;26.23;33.85;60.08;128.66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2060;1935575;950727;984848;20401;22350;-0.04;10.54;11.55;78.48;75.51;81.58;9.3;9.49;9.09;1.78;26.23;34.59;60.82;131.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Faixas etárias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Total;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Faixa/Ano;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050;2051;2052;2053;2054;2055;2056;2057;2058;2059;2060
Total;1412989;1431478;1449779;1467474;1485318;1503482;1520448;1537350;1555229;1572866;1590248;1607363;1624183;1640666;1656791;1672538;1687892;1702843;1717358;1731421;1745035;1758194;1770890;1783128;1794915;1806253;1817130;1827541;1837489;1846977;1856004;1864567;1872665;1880302;1887474;1894176;1900401;1906149;1911418;1916198;1920482;1924271;1927565;1930355;1932631;1934389;1935636;1936381;1936619;1936347;1935575
0-4;131747;129395;127957;126607;125667;125808;124837;124055;124911;125433;125436;126415;127213;126749;126215;125599;124902;124135;123318;122447;121554;120629;119669;118710;117782;116882;116018;115197;114425;113691;112992;112334;111718;111145;110605;110088;109587;109110;108641;108170;107693;107217;106734;106235;105723;105188;104636;104071;103486;102891;102288
05/set;136769;136807;136184;134717;133441;131497;129164;127741;126403;125475;125619;124661;123886;124744;125269;125276;126257;127061;126596;126069;125454;124765;124007;123202;122338;121452;120532;119582;118628;117706;116812;115951;115139;114371;113640;112944;112291;111678;111107;110567;110058;109558;109083;108617;108147;107672;107198;106719;106225;105712;105179
out/14;146144;144720;142623;140704;138734;137310;137343;136717;135251;133973;132027;129692;128265;126923;125988;126124;125159;124379;125228;125744;125740;126711;127507;127034;126508;125895;125211;124456;123655;122797;121917;121000;120052;119103;118183;117291;116436;115626;114859;114134;113438;112786;112176;111610;111071;110565;110068;109590;109124;108659;108186
15-19;141135;142461;143892;145156;145848;145737;144332;142251;140351;138398;136994;137035;136418;134961;133694;131759;129437;128018;126687;125759;125899;124937;124161;125014;125532;125536;126504;127302;126836;126314;125705;125028;124278;123482;122629;121756;120845;119900;118955;118040;117150;116303;115499;114730;114010;113320;112669;112062;111501;110961;110459
20-24;133584;134522;135580;136751;138007;139314;140662;142122;143409;144130;144051;142687;140652;138799;136888;135521;135589;135003;133575;132336;130439;128154;126759;125448;124539;124684;123740;122979;123834;124356;124366;125338;126137;125679;125167;124565;123894;123153;122368;121522;120656;119752;118816;117881;116971;116089;115248;114450;113689;112975;112288
25-29;126807;128093;129150;130057;130923;131815;132785;133868;135066;136343;137673;139038;140517;141822;142567;142518;141195;139202;137395;135529;134195;134284;133727;132334;131124;129258;127009;125632;124347;123457;123615;122685;121941;122799;123328;123346;124319;125118;124668;124167;123578;122917;122184;121411;120577;119719;118827;117902;116975;116074;115201
30-34;115959;118910;121279;123168;124787;126270;127564;128630;129550;130427;131322;132300;133387;134584;135857;137183;138543;140018;141318;142061;142022;140720;138757;136977;135140;133835;133935;133400;132034;130848;129012;126797;125440;124175;123302;123470;122555;121824;122684;123215;123240;124211;125013;124572;124081;123501;122851;122126;121364;120543;119694
35-39;96636;99979;103959;108244;112289;115755;118684;121039;122917;124529;126007;127297;128358;129276;130152;131045;132016;133094;134282;135544;136856;138206;139671;140970;141715;141693;140421;138493;136744;134942;133662;133772;133253;131912;130747;128934;126749;125416;124169;123310;123483;122587;121865;122727;123257;123290;124256;125057;124625;124140;123570
40-44;86077;88054;89706;91321;93358;96068;99375;103313;107549;111552;114987;117887;120222;122093;123697;125167;126453;127512;128429;129301;130192;131159;132232;133419;134682;135997;137352;138820;140120;140873;140868;139626;137739;136025;134258;133010;133130;132625;131310;130168;128386;126233;124927;123701;122861;123039;122160;121452;122309;122841;122882
45-49;72221;74743;77381;80022;82490;84707;86673;88317;89929;91952;94634;97906;101797;105976;109931;113330;116202;118517;120375;121974;123437;124720;125781;126702;127583;128482;129457;130534;131727;132990;134303;135655;137116;138411;139170;139178;137969;136126;134451;132725;131507;131638;131147;129860;128743;126997;124884;123607;122404;121584;121766
50-54;58920;60993;63180;65464;67823;70231;72718;75318;77922;80356;82545;84489;86122;87725;89730;92373;95597;99426;103533;107420;110762;113592;115878;117719;119309;120771;122047;123112;124038;124924;125828;126807;127880;129070;130321;131626;132967;134412;135696;136451;136472;135296;133506;131884;130206;129028;129169;128696;127442;126354;124649
55-59;47900;49585;51255;52950;54738;56659;58684;60825;63057;65362;67721;70154;72698;75245;77624;79776;81683;83288;84870;86838;89428;92578;96318;100324;104118;107383;110154;112400;114209;115776;117221;118483;119540;120463;121346;122242;123215;124276;125451;126682;127966;129286;130700;131961;132712;132740;131604;129876;128314;126698;125569
