Goiás;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dados;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ano;População total;Homens;Mulheres;Nascimentos;Óbitos;Taxa de Crescimento Geométrico;Taxa Bruta de Natalidade;Taxa Bruta de Mortalidade;Esperança de Vida ao Nascer;Esperança de Vida ao Nascer - Homens;Esperança de Vida ao Nascer - Mulheres;Taxa de Mortalidade Infantil;Taxa de Mortalidade Infantil - Homens;Taxa de Mortalidade Infantil - Mulheres;Taxa de Fecundidade Total;Razão de Dependência - Jovens 0 a 14 anos;Razão de Dependência - Idosos 65 ou mais anos;Razão de Dependência;Índice de Envelhecimento;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2035;8264652;4078102;4186550;94818;65803;0.75;11.47;7.96;76.99;73.72;80.43;9.57;10.33;8.78;1.69;27.29;19.29;46.58;70.97;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2036;8324460;4106331;4218129;94606;67359;0.72;11.36;8.09;77.11;73.84;80.56;9.41;10.15;8.62;1.68;27.02;19.87;46.89;73.37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2037;8382474;4133679;4248795;94376;68947;0.7;11.26;8.23;77.24;73.96;80.68;9.24;9.98;8.46;1.68;26.77;20.44;47.21;76.37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2038;8438672;4160139;4278533;94173;70558;0.67;11.16;8.36;77.36;74.09;80.8;9.08;9.81;8.31;1.67;26.54;21.01;47.56;78.89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2039;8493054;4185712;4307342;93990;72196;0.64;11.07;8.5;77.48;74.21;80.93;8.93;9.65;8.17;1.67;26.34;21.61;47.95;82.02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2040;8545629;4210407;4335222;93820;73817;0.62;10.98;8.64;77.61;74.32;81.04;8.79;9.5;8.03;1.66;26.16;22.24;48.4;85.23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2041;8596405;4234235;4362170;93668;75473;0.59;10.9;8.78;77.72;74.44;81.16;8.65;9.36;7.9;1.66;26.01;22.89;48.9;88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2042;8645354;4257183;4388171;93505;77156;0.57;10.82;8.92;77.83;74.56;81.27;8.52;9.22;7.78;1.65;25.88;23.57;49.45;91.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2043;8692452;4279242;4413210;93317;78823;0.54;10.74;9.07;77.95;74.67;81.38;8.4;9.09;7.66;1.65;25.78;24.27;50.05;94.19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2044;8737674;4300403;4437271;93094;80499;0.52;10.65;9.21;78.06;74.78;81.49;8.27;8.97;7.55;1.64;25.68;24.98;50.67;97.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2045;8780975;4320643;4460332;92835;82181;0.5;10.57;9.36;78.17;74.89;81.6;8.16;8.85;7.44;1.63;25.6;25.69;51.29;100.59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2046;8822329;4339952;4482377;92555;83856;0.47;10.49;9.5;78.27;75;81.71;8.06;8.74;7.34;1.63;25.53;26.4;51.93;103.57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2047;8861729;4358332;4503397;92270;85523;0.45;10.41;9.65;78.38;75.11;81.81;7.95;8.63;7.24;1.62;25.47;27.11;52.58;106.59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
