Distrito Federal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dados;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ano;População total;Homens;Mulheres;Nascimentos;Óbitos;Taxa de Crescimento Geométrico;Taxa Bruta de Natalidade;Taxa Bruta de Mortalidade;Esperança de Vida ao Nascer;Esperança de Vida ao Nascer - Homens;Esperança de Vida ao Nascer - Mulheres;Taxa de Mortalidade Infantil;Taxa de Mortalidade Infantil - Homens;Taxa de Mortalidade Infantil - Mulheres;Taxa de Fecundidade Total;Razão de Dependência - Jovens 0 a 14 anos;Razão de Dependência - Idosos 65 ou mais anos;Razão de Dependência;Índice de Envelhecimento;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2057;3797772;1832924;1964848;33771;42285;-0.01;8.89;11.13;82.68;79.43;85.58;5.82;6.17;5.47;1.51;20.71;40.72;61.43;196.88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2058;3796218;1832366;1963852;33521;43166;-0.04;8.83;11.37;82.71;79.46;85.61;5.78;6.11;5.42;1.51;20.65;41.34;62;200.79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2059;3793533;1831272;1962261;33258;44035;-0.07;8.77;11.61;82.73;79.5;85.63;5.73;6.06;5.38;1.5;20.61;41.96;62.56;203.15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2060;3789728;1829649;1960079;32984;44866;-0.1;8.7;11.84;82.75;79.53;85.65;5.69;6.01;5.34;1.5;20.57;42.58;63.15;207.14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Faixas etárias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Total;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Faixa/Ano;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050;2051;2052;2053;2054;2055;2056;2057;2058;2059;2060
Total;2639212;2681052;2722198;2763488;2805774;2848633;2890224;2931057;2972209;3012718;3052546;3091667;3130014;3167502;3204070;3239675;3274291;3307883;3340408;3371845;3402180;3431469;3459755;3487020;3513254;3538436;3562521;3585467;3607260;3627893;3647352;3665603;3682634;3698469;3713123;3726600;3738900;3750030;3760007;3768831;3776493;3782994;3788348;3792555;3795598;3797474;3798193;3797772;3796218;3793533;3789728
0-4;211432;204757;199779;197047;196937;199113;201112;203162;205494;206283;205920;206217;206605;205927;205089;204094;202941;201660;200296;198891;197466;195974;194392;192761;191108;189454;187798;186146;184498;182849;181203;179554;177928;176350;174831;173390;172042;170803;169658;168585;167563;166593;165669;164761;163841;162891;161903;160866;159770;158620;157423
05/set;219062;217489;214846;211021;206416;200374;193884;189087;186527;186592;188932;191098;193325;195824;196785;196592;197061;197617;197109;196441;195615;194641;193534;192325;191030;189652;188166;186586;184960;183311;181660;180008;178361;176715;175073;173428;171782;170159;168581;167067;165628;164280;163044;161900;160830;159810;158842;157919;157015;156093;155144
out/14;221552;224479;225963;226505;226357;226226;224544;221795;217868;213157;207013;200424;195516;192851;192805;195030;197082;199197;201582;202430;202126;202493;202980;202421;201728;200897;199928;198827;197617;196327;194950;193470;191889;190267;188617;186970;185323;183676;182035;180394;178751;177106;175483;173910;172394;170956;169608;168377;167230;166165;165144
15-19;223614;225306;227889;230926;233691;235699;238414;239682;240010;239651;239309;237418;234462;230327;225407;219059;212269;207153;204277;204010;206011;207867;209844;212137;212944;212632;213006;213497;212947;212261;211439;210475;209382;208180;206897;205524;204049;202477;200863;199216;197575;195936;194295;192656;191020;189381;187744;186124;184554;183042;181609
20-24;248987;246709;244465;242659;241805;242200;243616;245919;248665;251145;252866;255292;256281;256329;255692;255073;252905;249679;245273;240086;233473;226449;221146;218142;217795;219772;221635;223618;225916;226731;226431;226815;227316;226775;226100;225290;224335;223252;222060;220789;219424;217962;216395;214791;213153;211523;209889;208257;206629;204999;203368
25-29;271924;271668;269922;267190;264242;261633;259199;256798;254833;253802;254016;255245;257347;259893;262175;263698;265922;266713;266567;265737;264925;262585;259223;254723;249493;242891;235908;230638;227659;227324;229307;231174;233162;235464;236285;235994;236387;236893;236362;235696;234898;233948;232878;231692;230431;229074;227622;226063;224469;222841;221219
30-34;256084;262877;268675;273207;276174;277430;277123;275323;272544;269546;266884;264391;261933;259907;258804;258938;260079;262087;264536;266721;268149;270284;271007;270818;269969;269169;266856;263524;259056;253862;247298;240351;235110;232154;231833;233817;235688;237679;239979;240804;240524;240921;241432;240913;240254;239462;238521;237460;236279;235029;233678
35-39;215484;223354;232370;241889;250890;258695;265426;271176;275661;278595;279823;279496;277680;274890;271878;269200;266687;264207;262154;261016;261108;262204;264178;266598;268772;270204;272352;273091;272920;272094;271311;269025;265724;261283;256125;249601;242695;237487;234552;234244;236226;238098;240088;242385;243213;242943;243345;243859;243348;242694;241913
40-44;190201;195184;199650;204136;209484;216159;223979;232933;242384;251319;259076;265760;271478;275933;278852;280069;279741;277935;275159;272161;269491;266988;264521;262487;261368;261484;262595;264581;267007;269183;270627;272777;273529;273377;272567;271806;269548;266276;261871;256752;250275;243417;238248;235338;235042;237024;238892;240876;243166;243997;243734
45-49;159137;165461;171704;177760;183488;188832;193799;198255;202732;208065;214700;222474;231358;240741;249607;257309;263949;269634;274070;276983;278206;277900;276132;273407;270465;267848;265405;262990;261007;259931;260073;261200;263186;265609;267783;269227;271376;272139;272005;271213;270471;268249;265014;260657;255590;249173;242387;237272;234399;234117;236096
50-54;124735;130589;136860;143389;149931;156318;162580;168766;174772;180453;185764;190705;195146;199606;204913;211500;219206;228000;237282;246054;253684;260266;265907;270319;273224;274467;274197;272490;269834;266963;264413;262037;259682;257756;256723;256891;258027;260004;262408;264569;266007;268146;268912;268791;268019;267301;265122;261940;257643;252647;246318
55-59;96819;101374;105913;110564;115524;120902;126675;132852;139286;145731;152022;158191;164291;170216;175825;181072;185959;190361;194786;200043;206544;214145;222805;231939;240571;248079;254567;260131;264490;267371;268617;268378;266732;264153;261369;258894;256591;254311;252450;251462;251655;252788;254743;257109;259238;260658;262770;263530;263422;262673;261975
60-64;70878;75184;79553;83965;88391;92825;97270;101705;106246;111087;116331;121960;127975;134240;140512;146639;152649;158590;164367;169830;174951;179728;184040;188378;193528;199884;207297;215734;224627;233028;240337;246659;252085;256344;259157;260384;260170;258587;256104;253425;251043;248828;246638;244860;243930;244141;245264;247172;249476;251544;252928
